t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.416365,-71.148384,0.0,9.0,0.0,97,,,,False,-5.4
1,42.416365,-71.148384,0.0,8.8,0.0,97,,,,False,0.0
5,42.416403,-71.148398,3.7,8.8,0.74,96,,,,True,-1.2
7,42.416446,-71.148487,12.0,9.0,2.0,97,,,,True,0.0
8,42.416438,-71.14855,17.0,8.8,2.429,96,,,,True,-1.1
9,42.416415,-71.148613,22.9,8.8,2.863,96,,,,True,-1.4
12,42.416332,-71.148807,41.3,8.4,5.86,95,,,,True,-1.1
14,42.416286,-71.148963,55.2,8.4,6.46,94,,,,True,-0.8
16,42.416251,-71.14914,70.1,8.2,6.743,95,,,,True,-0.7
19,42.416225,-71.149424,93.8,8.2,7.72,96,,,,True,-0.8
20,42.416237,-71.149517,101.5,8.0,7.717,96,,,,True,-0.7
24,42.41629,-71.149887,132.6,7.8,7.76,96,,,,True,-0.8
27,42.416344,-71.150156,155.4,7.6,7.7,96,,,,True,-0.7
29,42.416371,-71.15034,170.9,7.6,7.66,93,,,,True,-0.7
31,42.416408,-71.150506,185.2,7.4,7.514,90,,,,True,-0.9
32,42.416436,-71.150587,192.4,7.4,7.4,89,,,,True,-0.3
36,42.416506,-71.150899,219.3,7.0,6.82,90,,,,True,0.8
40,42.416559,-71.151056,233.6,7.4,5.15,90,,,,True,0.5
44,42.416562,-71.15108,235.5,7.8,2.025,90,,,,True,3.7
47,42.416562,-71.15108,235.5,7.6,0.271,93,,,,False,2.6
51,42.416562,-71.15108,235.5,7.6,0.0,96,,,,False,0.8
55,42.416574,-71.151108,238.0,7.6,0.313,94,,,,True,0.0
56,42.416589,-71.151137,241.2,7.6,1.14,93,,,,True,0.0
60,42.416659,-71.151324,257.8,7.6,3.96,94,,,,True,1.1
61,42.416666,-71.15139,263.1,7.6,4.38,95,,,,True,1.3
