t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.953912,-117.220781,0.0,113.4,0.0,79,41,0,,False,-6.6
1,32.953925,-117.22077,1.4,113.2,1.4,80,41,39,,True,-6.7
2,32.95393,-117.220751,3.3,113.0,1.65,80,0,0,,True,-4.9
3,32.95394,-117.220724,6.1,113.0,2.033,80,0,0,,True,-3.7
4,32.953952,-117.220695,9.0,112.8,2.25,80,0,0,,True,-3.1
5,32.953959,-117.220665,12.2,112.8,2.44,80,79,247,,True,-3.0
6,32.953974,-117.220623,16.0,112.6,2.92,81,79,279,,True,-1.4
7,32.953985,-117.220591,19.5,112.6,3.24,83,81,293,,True,-2.9
8,32.953996,-117.220561,22.8,112.6,3.34,85,82,323,,True,-3.1
9,32.954007,-117.220523,26.1,112.4,3.42,87,82,325,,True,-4.7
10,32.954007,-117.220498,28.9,112.2,3.34,89,81,318,,True,-4.7
11,32.954014,-117.220457,32.3,112.0,3.26,91,81,310,,True,-4.8
12,32.954019,-117.220424,35.7,112.0,3.24,93,82,287,,True,-4.5
13,32.954021,-117.220397,38.7,111.8,3.18,96,83,284,,True,-4.7
14,32.954024,-117.220353,42.1,111.6,3.2,97,83,284,,True,-6.3
15,32.954017,-117.220328,45.0,111.4,3.22,99,83,286,,True,-6.5
16,32.954019,-117.220291,48.3,111.2,3.2,100,83,273,,True,-6.5
17,32.954019,-117.220259,51.1,111.0,3.08,101,83,275,,True,-6.2
18,32.954016,-117.220227,54.5,110.8,3.16,102,82,271,,True,-6.3
19,32.954017,-117.220186,58.0,110.6,3.18,103,82,265,,True,-6.3
20,32.954016,-117.220157,60.9,110.4,3.18,104,82,260,,True,-4.7
21,32.954015,-117.220127,63.8,110.2,3.1,105,82,257,,True,-4.8
22,32.954015,-117.220086,67.2,110.2,3.22,105,82,254,,True,-4.7
23,32.954013,-117.220055,70.4,110.0,3.18,106,82,249,,True,-4.4
24,32.954013,-117.22002,73.7,109.8,3.14,107,82,246,,True,-5.8
25,32.954017,-117.219976,77.5,109.6,3.32,108,82,243,,True,-5.8
26,32.954016,-117.219944,81.0,109.4,3.44,108,81,241,,True,-5.7
27,32.954015,-117.219901,84.3,109.2,3.42,109,81,245,,True,-5.9
28,32.954015,-117.21987,87.8,109.0,3.48,109,81,245,,True,-6.0
29,32.954012,-117.219836,91.0,108.8,3.46,110,82,244,,True,-7.8
30,32.954015,-117.219796,94.3,108.6,3.36,110,82,240,,True,-9.9
31,32.954015,-117.219769,97.2,108.2,3.24,111,83,233,,True,-9.8
32,32.954005,-117.219737,99.9,107.8,3.12,112,83,229,,True,-10.2
