t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
65,42.299767,-71.353438,206.1,72.6,3.42,132,81,274,,True,-2.6
66,42.299808,-71.353443,210.4,72.4,3.56,132,81,274,,True,-5.6
67,42.299837,-71.353449,214.3,72.2,3.64,132,82,271,,True,-5.2
68,42.299867,-71.353448,217.4,71.8,3.64,132,82,274,,True,-5.6
69,42.299905,-71.353444,221.5,71.8,3.7,132,83,271,,True,-4.3
70,42.299929,-71.353437,224.7,71.6,3.72,133,83,267,,True,-1.4
71,42.299962,-71.353432,228.1,71.6,3.54,133,82,267,,True,0.0
72,42.29999,-71.353427,231.6,71.6,3.46,133,82,265,,True,1.6
73,42.300014,-71.353423,234.6,71.8,3.44,133,82,265,,True,1.9
74,42.300042,-71.353422,237.5,71.8,3.2,133,82,266,,True,3.9
75,42.300056,-71.353411,238.9,71.8,2.84,134,82,268,,True,1.8
76,42.300085,-71.353404,241.9,72.0,2.76,134,83,268,,True,3.6
77,42.300121,-71.353416,245.7,72.0,2.82,134,84,268,,True,4.6
78,42.300144,-71.353419,248.7,72.2,2.82,134,84,271,,True,3.1
79,42.300177,-71.35342,252.0,72.4,2.9,134,84,273,,True,3.2
80,42.300208,-71.35342,254.9,72.4,3.2,134,82,278,,True,1.5
81,42.300234,-71.353417,258.3,72.4,3.28,135,82,281,,True,0.0
82,42.300274,-71.353423,262.2,72.4,3.3,135,81,286,,True,0.0
83,42.300302,-71.353423,265.9,72.4,3.44,135,81,288,,True,0.0
84,42.300334,-71.353424,269.4,72.4,3.48,135,82,293,,True,0.0
85,42.300373,-71.353432,273.2,72.4,3.66,135,82,296,,True,1.5
86,42.300393,-71.353433,275.9,72.4,3.52,136,83,300,,True,1.6
87,42.300421,-71.353452,279.0,72.6,3.36,136,83,300,,True,1.6
88,42.300433,-71.353491,282.3,72.6,3.28,136,83,298,,True,1.5
89,42.300432,-71.353526,285.6,72.6,3.24,136,82,296,,True,-1.5
90,42.300429,-71.353573,289.0,72.6,3.16,136,82,297,,True,-1.5
91,42.300423,-71.353612,292.6,72.4,3.34,136,82,297,,True,-2.9
92,42.300423,-71.353647,295.8,72.4,3.36,137,82,297,,True,-3.0
93,42.300418,-71.353692,299.2,72.2,3.38,136,82,298,,True,-3.1
94,42.300418,-71.353725,302.2,72.2,3.32,137,82,298,,True,-4.7
95,42.300409,-71.35377,305.6,72.0,3.32,137,82,297,,True,-5.0
96,42.300399,-71.353799,308.5,71.8,3.18,137,82,295,,True,-5.0
97,42.300376,-71.353819,311.2,71.6,3.08,137,82,292,,True,-4.8
98,42.300346,-71.353829,314.1,71.6,2.98,137,83,290,,True,-4.2
99,42.300312,-71.353833,318.1,71.4,3.18,137,85,287,,True,-2.6
100,42.300268,-71.353832,322.7,71.2,3.42,138,85,283,,True,-2.5
101,42.300239,-71.353835,326.5,71.2,3.6,138,85,286,,True,-1.3
102,42.300208,-71.353835,329.9,71.2,3.74,138,85,286,,True,-1.4
103,42.300173,-71.353833,333.1,71.2,3.8,138,84,290,,True,0.0
104,42.300146,-71.353838,337.0,71.0,3.78,138,84,290,,True,-1.4
105,42.30011,-71.353838,340.2,71.2,3.5,138,84,290,,True,-1.3
106,42.300077,-71.353843,344.5,71.0,3.6,138,83,294,,True,1.4
107,42.300047,-71.353849,348.0,71.0,3.62,139,83,292,,True,-1.4
108,42.300009,-71.353852,351.5,71.2,3.68,139,83,300,,True,2.9
109,42.299986,-71.353858,354.8,71.0,3.56,139,83,300,,True,3.0
110,42.299953,-71.353859,358.4,71.4,3.64,139,83,298,,True,1.6
111,42.299927,-71.353863,361.3,71.4,3.36,139,83,301,,True,3.1
112,42.299905,-71.353867,364.0,71.4,3.2,139,83,300,,True,1.6
113,42.299867,-71.353873,367.5,71.4,3.2,140,83,303,,True,3.3
114,42.299846,-71.353878,370.8,71.6,3.2,140,83,303,,True,4.7
115,42.299817,-71.353879,373.6,71.8,3.04,140,83,304,,True,5.1
116,42.299788,-71.353876,376.8,72.0,3.1,140,83,305,,True,3.5
117,42.29977,-71.353882,379.3,72.0,3.06,140,83,306,,True,3.4
118,42.299737,-71.353881,382.2,72.0,2.94,141,83,309,,True,1.7
119,42.299711,-71.353886,385.5,72.2,2.94,141,83,311,,True,3.2
120,42.299684,-71.353888,388.5,72.2,2.98,141,83,311,,True,3.1
121,42.29965,-71.353884,391.9,72.4,3.02,141,83,314,,True,3.1
122,42.299626,-71.353883,395.1,72.4,3.16,141,83,316,,True,3.1
123,42.299593,-71.35388,398.4,72.6,3.24,141,82,318,,True,1.6
124,42.299567,-71.353884,401.5,72.6,3.2,142,82,321,,True,3.1
125,42.299542,-71.353887,404.8,72.6,3.26,142,82,322,,True,1.6
126,42.299507,-71.35389,408.1,72.8,3.24,142,82,323,,True,1.6
127,42.299484,-71.353892,410.8,72.8,3.14,142,82,325,,True,1.6
128,42.299455,-71.353892,414.1,72.8,3.14,142,82,325,,True,1.7
129,42.299424,-71.353891,417.2,72.8,3.14,142,82,326,,True,1.6
130,42.299405,-71.353901,419.7,73.0,2.98,142,83,327,,True,1.6
131,42.299371,-71.353896,423.3,73.0,3.04,143,83,326,,True,1.6
132,42.299343,-71.35389,426.3,73.0,3.1,143,83,325,,True,0.0
133,42.29932,-71.35389,429.4,73.0,3.06,143,83,330,,True,1.7
134,42.299289,-71.353892,432.5,73.0,3.06,143,81,339,,True,1.7
135,42.299268,-71.353898,435.4,73.2,3.14,143,81,347,,True,1.8
136,42.299245,-71.353895,437.8,73.2,2.9,143,82,348,,True,3.7
137,42.299216,-71.353888,440.7,73.2,2.88,144,82,346,,True,1.9
138,42.299195,-71.353888,443.3,73.4,2.78,144,82,344,,True,1.8
139,42.299169,-71.353889,446.2,73.4,2.74,144,82,340,,True,0.0
140,42.299145,-71.35388,448.9,73.4,2.7,144,83,336,,True,-1.8
141,42.299121,-71.353878,451.3,73.2,2.7,145,83,331,,True,-1.8
142,42.299087,-71.35387,454.5,73.2,2.76,145,83,329,,True,-1.7
143,42.299061,-71.353871,457.6,73.2,2.86,145,82,324,,True,0.0
144,42.299034,-71.353876,460.8,73.2,2.92,145,82,318,,True,0.0
145,42.299008,-71.3539,463.9,73.2,3.0,145,82,313,,True,0.0
146,42.298994,-71.353926,466.7,73.2,3.08,145,82,309,,True,0.0
147,42.298987,-71.353964,469.4,73.2,2.98,146,82,304,,True,0.0
148,42.298984,-71.354001,472.9,73.2,3.06,146,82,302,,True,0.0
149,42.298982,-71.354028,475.2,73.2,2.88,146,82,300,,True,0.0
150,42.298979,-71.354075,478.5,73.2,2.92,146,82,300,,True,1.7
151,42.298978,-71.354107,481.6,73.2,2.98,145,82,299,,True,1.5
152,42.298977,-71.354148,484.7,73.4,3.06,146,83,296,,True,3.1
153,42.298978,-71.354194,488.4,73.4,3.1,146,83,294,,True,3.1
154,42.29898,-71.354226,491.5,73.6,3.26,146,83,294,,True,1.5
155,42.298982,-71.354269,494.6,73.6,3.22,146,83,295,,True,0.0
156,42.298991,-71.354303,497.8,73.6,3.24,146,82,296,,True,-1.5
157,42.298992,-71.354346,501.3,73.4,3.32,146,82,295,,True,-1.5
158,42.298986,-71.354391,504.9,73.4,3.3,146,82,294,,True,-1.6
159,42.29899,-71.354417,507.7,73.4,3.24,146,83,293,,True,0.0
160,42.298993,-71.354456,510.4,73.4,3.16,146,83,290,,True,-1.8
161,42.29899,-71.354489,513.2,73.4,3.08,146,83,288,,True,-1.7
162,42.298991,-71.354521,515.9,73.2,2.92,146,83,286,,True,-1.8
163,42.298987,-71.354565,519.2,73.2,2.86,146,82,283,,True,-1.7
164,42.298987,-71.354595,521.8,73.2,2.82,146,82,283,,True,0.0
165,42.298989,-71.35463,524.7,73.2,2.86,146,82,282,,True,1.6
166,42.298991,-71.354682,528.7,73.2,3.1,146,82,282,,True,1.5
167,42.298997,-71.354714,531.7,73.4,3.16,146,82,282,,True,1.5
168,42.299,-71.354754,535.1,73.4,3.18,146,82,282,,True,0.0
169,42.298995,-71.354792,538.3,73.4,3.3,146,82,281,,True,-1.7
170,42.298995,-71.354821,541.0,73.2,3.26,146,82,280,,True,-1.7
171,42.298995,-71.354861,543.8,73.2,3.02,146,82,280,,True,-1.7
172,42.298994,-71.354892,546.6,73.2,2.98,145,82,279,,True,0.0
173,42.29899,-71.354929,549.8,73.2,2.94,146,82,279,,True,0.0
174,42.298985,-71.354976,553.4,73.2,3.02,146,82,278,,True,0.0
175,42.298985,-71.355006,556.2,73.2,3.04,146,82,278,,True,0.0
176,42.298981,-71.355048,559.5,73.2,3.14,146,82,279,,True,0.0
177,42.298979,-71.355091,562.7,73.2,3.22,146,82,278,,True,0.0
178,42.29898,-71.355123,565.8,73.2,3.2,146,82,279,,True,-1.5
179,42.298979,-71.355169,569.2,73.2,3.16,146,82,279,,True,-1.6
180,42.298978,-71.355207,572.5,73.0,3.26,146,82,278,,True,-1.5
181,42.298979,-71.35524,575.4,73.0,3.18,147,82,278,,True,-1.6
182,42.298982,-71.355287,578.8,73.0,3.22,147,82,278,,True,-1.6
183,42.298984,-71.355321,581.8,73.0,3.2,147,81,277,,True,-1.5
184,42.29899,-71.35536,585.1,72.8,3.18,147,81,276,,True,-3.1
185,42.298988,-71.355407,588.6,72.8,3.22,146,81,275,,True,-2.9
186,42.298987,-71.35544,591.7,72.6,3.26,147,82,274,,True,-2.9
187,42.298985,-71.355487,595.4,72.6,3.32,146,82,275,,True,-2.9
188,42.29898,-71.355529,599.0,72.4,3.44,146,82,276,,True,-1.4
189,42.298977,-71.355562,602.2,72.4,3.42,146,82,276,,True,-1.5
190,42.29898,-71.355612,605.8,72.4,3.44,147,82,276,,True,-1.5
191,42.298991,-71.355644,608.9,72.4,3.44,146,82,275,,True,-1.5
192,42.298995,-71.355682,612.2,72.2,3.36,146,82,275,,True,-3.1
193,42.298992,-71.355731,615.4,72.2,3.28,146,82,274,,True,-3.2
194,42.29899,-71.355769,618.5,72.0,3.26,147,82,273,,True,-3.3
195,42.298976,-71.355806,621.3,72.0,3.1,146,82,273,,True,-5.0
196,42.298957,-71.35583,624.3,71.8,3.08,145,82,271,,True,-3.1
197,42.298927,-71.355835,627.3,71.6,3.02,145,82,268,,True,-4.4
198,42.298887,-71.355837,631.2,71.6,3.16,144,83,266,,True,-4.1
199,42.298858,-71.355841,634.9,71.4,3.28,144,84,263,,True,-2.7
200,42.298821,-71.355843,638.8,71.2,3.5,144,84,258,,True,-4.1
201,42.29879,-71.355848,642.2,71.2,3.58,144,84,256,,True,-2.5
202,42.298759,-71.355846,645.9,71.0,3.72,144,83,255,,True,-2.6
203,42.298714,-71.355841,650.6,71.0,3.88,144,82,255,,True,-2.6
204,42.298687,-71.355841,654.2,70.8,3.86,144,82,257,,True,-1.3
205,42.298658,-71.355841,657.5,70.8,3.74,143,82,256,,True,-2.8
206,42.298622,-71.355839,661.2,70.8,3.8,144,82,256,,True,-2.8
207,42.298596,-71.355841,664.7,70.6,3.76,144,82,258,,True,-2.9
208,42.298559,-71.35584,668.4,70.4,3.56,143,83,269,,True,-2.9
209,42.298532,-71.355834,671.5,70.4,3.46,143,83,270,,True,-2.9
210,42.298505,-71.355834,674.8,70.4,3.46,143,83,270,,True,-2.9
211,42.298468,-71.355837,678.4,70.2,3.44,143,82,270,,True,-2.9
212,42.298437,-71.355833,682.0,70.0,3.46,143,82,269,,True,-2.8
213,42.29841,-71.355835,685.2,70.0,3.36,143,82,273,,True,-3.1
214,42.298373,-71.355827,688.9,70.0,3.48,143,82,276,,True,-1.6
215,42.298355,-71.355829,691.4,69.8,3.32,143,81,284,,True,-1.6
216,42.298324,-71.355832,694.8,69.8,3.28,142,81,277,,True,-1.7
217,42.298293,-71.355829,698.1,69.8,3.22,143,81,270,,True,-1.5
218,42.298269,-71.355828,700.8,69.8,3.12,143,81,272,,True,-1.5
219,42.298234,-71.355832,704.4,69.6,3.1,142,81,271,,True,-3.0
220,42.298202,-71.355824,708.0,69.6,3.32,143,81,272,,True,-2.7
221,42.298174,-71.355826,711.6,69.4,3.36,143,81,272,,True,-2.7
222,42.298132,-71.355833,715.5,69.4,3.48,143,82,285,,True,-4.1
223,42.298106,-71.355836,719.0,69.2,3.64,143,82,290,,True,-2.8
224,42.298076,-71.355837,722.6,69.0,3.64,143,82,298,,True,-3.0
225,42.298043,-71.355839,725.8,69.0,3.56,142,82,300,,True,-1.6
226,42.298021,-71.355843,728.7,69.0,3.42,143,82,297,,True,0.0
227,42.297992,-71.355844,731.7,69.0,3.24,143,81,284,,True,-1.7
228,42.29796,-71.355839,735.0,69.0,3.2,142,81,275,,True,-1.5
229,42.297936,-71.355838,737.9,68.8,3.06,143,81,277,,True,-2.9
230,42.297897,-71.355834,741.9,68.8,3.22,142,81,274,,True,-4.5
231,42.29787,-71.355829,745.3,68.6,3.32,142,81,275,,True,-2.8
232,42.297843,-71.355832,748.3,68.4,3.32,142,82,286,,True,-3.0
233,42.297806,-71.355832,752.1,68.4,3.42,142,82,288,,True,-3.0
234,42.297783,-71.355837,755.2,68.4,3.46,143,82,290,,True,-1.5
235,42.297753,-71.355848,758.5,68.2,3.32,142,82,283,,True,-1.6
236,42.297727,-71.355866,761.3,68.2,3.2,142,82,280,,True,-1.6
237,42.297704,-71.355884,764.6,68.2,3.26,142,82,280,,True,0.0
238,42.29767,-71.355902,768.1,68.2,3.2,143,83,280,,True,0.0
239,42.297643,-71.355908,771.2,68.2,3.2,142,83,282,,True,0.0
240,42.297615,-71.355915,774.5,68.2,3.2,142,83,282,,True,0.0
241,42.297584,-71.35592,777.8,68.2,3.3,143,83,285,,True,0.0
242,42.297563,-71.355927,780.7,68.2,3.22,143,83,288,,True,0.0
243,42.297529,-71.355929,784.1,68.2,3.2,143,83,288,,True,0.0
244,42.297501,-71.355929,787.1,68.2,3.18,143,82,288,,True,0.0
245,42.297471,-71.355931,790.7,68.2,3.24,143,82,288,,True,0.0
246,42.297435,-71.355933,794.2,68.2,3.28,143,82,288,,True,-1.5
247,42.297412,-71.355929,797.2,68.2,3.3,143,82,288,,True,-1.5
248,42.297383,-71.355925,800.4,68.0,3.26,144,82,288,,True,-3.0
249,42.297345,-71.355923,804.2,68.0,3.42,144,82,289,,True,-2.9
250,42.297319,-71.355923,807.4,67.8,3.34,144,82,290,,True,-1.5
251,42.297287,-71.355923,811.0,67.8,3.36,144,82,291,,True,-1.7
252,42.297256,-71.355926,814.1,67.8,3.38,143,82,291,,True,-1.8
253,42.297245,-71.355947,816.1,67.8,3.14,144,82,290,,True,-3.7
254,42.297233,-71.355983,818.8,67.6,2.92,144,82,289,,True,-3.1
255,42.297227,-71.356017,821.7,67.4,2.86,143,82,287,,True,-3.6
256,42.297234,-71.356048,823.9,67.4,2.58,144,82,285,,True,-1.7
257,42.297239,-71.356093,827.1,67.4,2.6,144,81,284,,True,0.0
258,42.297242,-71.356134,830.8,67.4,2.94,144,81,281,,True,-1.5
259,42.297244,-71.356171,834.0,67.4,3.04,143,81,280,,True,-2.9
260,42.297245,-71.356217,837.5,67.2,3.16,143,81,280,,True,-3.0
261,42.297251,-71.356248,840.9,67.0,3.4,143,82,280,,True,-2.9
262,42.297246,-71.356292,844.2,67.0,3.42,143,82,279,,True,-3.0
263,42.297248,-71.356336,847.9,67.0,3.42,143,82,277,,True,-2.9
264,42.297253,-71.35637,850.9,66.8,3.38,142,82,275,,True,-2.9
265,42.297264,-71.356417,854.5,66.6,3.4,142,82,274,,True,-4.5
266,42.29727,-71.356454,857.8,66.6,3.38,142,82,275,,True,-2.7
267,42.297276,-71.356496,861.2,66.4,3.4,142,82,274,,True,-2.7
268,42.297281,-71.356553,865.5,66.4,3.52,142,82,275,,True,-2.7
269,42.297287,-71.356593,869.4,66.2,3.7,142,82,276,,True,-1.3
270,42.297292,-71.356633,872.6,66.2,3.62,142,82,278,,True,-2.7
271,42.297295,-71.356678,876.4,66.2,3.72,142,82,278,,True,-2.7
272,42.2973,-71.35672,880.2,66.0,3.8,142,82,277,,True,-2.6
273,42.297305,-71.356776,884.4,65.8,3.78,142,83,276,,True,-2.9
274,42.297304,-71.356807,887.7,65.8,3.66,142,83,276,,True,-2.9
275,42.297307,-71.356842,890.4,65.8,3.56,142,82,276,,True,-3.2
276,42.29731,-71.356889,894.0,65.6,3.52,142,82,279,,True,-5.0
277,42.297317,-71.35692,897.0,65.4,3.36,142,82,278,,True,-4.7
278,42.29732,-71.356957,899.8,65.2,3.08,142,82,276,,True,-4.9
279,42.297316,-71.357001,903.3,65.2,3.12,142,82,273,,True,-4.8
280,42.297322,-71.357032,906.2,65.0,3.16,142,82,271,,True,-3.1
281,42.297327,-71.357076,909.6,64.8,3.12,142,82,270,,True,-4.8
282,42.29733,-71.357114,912.9,64.8,3.18,143,81,269,,True,-3.1
283,42.297334,-71.357146,915.8,64.6,3.2,143,81,269,,True,-3.1
284,42.297336,-71.357193,919.2,64.6,3.18,143,81,270,,True,-3.3
285,42.297339,-71.357225,922.3,64.4,3.22,142,82,271,,True,-1.6
286,42.297337,-71.357259,925.1,64.4,3.1,143,82,269,,True,-3.1
287,42.29734,-71.357308,928.7,64.4,3.16,143,82,270,,True,-3.1
288,42.297344,-71.357342,931.9,64.2,3.22,142,82,270,,True,-2.9
289,42.297347,-71.35738,935.1,64.0,3.18,142,81,269,,True,-4.7
290,42.297355,-71.357426,938.7,64.0,3.28,143,81,268,,True,-4.5
291,42.297361,-71.357457,941.5,63.8,3.28,143,81,267,,True,-2.9
292,42.297366,-71.357504,945.2,63.6,3.3,143,81,266,,True,-3.1
293,42.297366,-71.357545,948.8,63.6,3.38,142,81,266,,True,-2.9
294,42.297369,-71.357576,951.5,63.6,3.28,142,81,266,,True,-1.6
295,42.29737,-71.357626,955.1,63.4,3.28,142,81,269,,True,-3.3
296,42.29737,-71.357656,958.0,63.4,3.3,142,81,270,,True,-3.1
297,42.297374,-71.357691,961.1,63.2,3.18,143,82,269,,True,-1.6
298,42.297379,-71.357737,964.6,63.2,3.16,142,82,270,,True,-3.0
299,42.297383,-71.357769,967.7,63.2,3.24,143,82,271,,True,-1.4
300,42.297389,-71.357822,971.5,63.0,3.28,143,82,271,,True,-3.0
301,42.297392,-71.357862,975.1,63.0,3.42,143,82,272,,True,-2.9
302,42.297397,-71.357895,978.0,62.8,3.38,142,82,273,,True,-2.9
303,42.297406,-71.357945,981.6,62.8,3.4,143,81,273,,True,-3.2
304,42.297411,-71.357979,985.4,62.6,3.54,143,81,272,,True,-3.1
305,42.297413,-71.35801,987.7,62.6,3.24,143,81,271,,True,-4.9
306,42.297415,-71.358054,991.0,62.4,3.18,143,81,270,,True,-3.4
307,42.297421,-71.358083,993.9,62.2,3.18,142,81,269,,True,-3.1
308,42.297424,-71.358123,997.0,62.2,3.08,143,82,268,,True,-3.1
309,42.297428,-71.358168,1000.6,62.2,3.04,143,82,267,,True,-3.0
310,42.297433,-71.358206,1003.9,62.0,3.24,142,82,266,,True,-4.3
311,42.29744,-71.358254,1007.4,61.8,3.28,143,82,266,,True,-4.5
312,42.29744,-71.35829,1010.9,61.6,3.4,143,81,266,,True,-4.5
313,42.297444,-71.358326,1013.9,61.6,3.38,143,81,268,,True,-3.0
314,42.29745,-71.358373,1017.3,61.4,3.34,142,81,271,,True,-1.6
315,42.297451,-71.358406,1020.6,61.4,3.34,143,81,271,,True,-3.1
316,42.297453,-71.358447,1023.6,61.4,3.24,143,81,268,,True,-1.6
317,42.297456,-71.358488,1027.0,61.2,3.22,142,81,268,,True,-3.1
318,42.297462,-71.358517,1029.9,61.2,3.2,142,81,269,,True,-2.9
319,42.297464,-71.35857,1033.5,61.0,3.24,142,82,268,,True,-3.1
320,42.297467,-71.358607,1037.2,61.0,3.32,142,83,268,,True,-2.9
321,42.297471,-71.358639,1040.0,60.8,3.28,143,83,267,,True,-1.5
322,42.297469,-71.35869,1043.7,60.8,3.34,142,83,269,,True,-1.6
323,42.29747,-71.358723,1046.7,60.8,3.36,142,82,273,,True,0.0
324,42.297474,-71.358765,1049.9,60.8,3.28,142,82,273,,True,0.0
325,42.297474,-71.358811,1053.8,60.8,3.32,142,82,275,,True,0.0
326,42.297482,-71.358838,1056.6,60.8,3.32,142,83,274,,True,-1.5
327,42.297484,-71.358885,1060.0,60.8,3.26,143,83,275,,True,-1.7
328,42.297482,-71.358919,1063.3,60.6,3.32,143,82,278,,True,-1.6
329,42.297482,-71.35895,1065.7,60.6,3.16,143,81,281,,True,-1.7
330,42.297481,-71.358993,1069.0,60.6,3.04,143,81,283,,True,0.0
331,42.297483,-71.359026,1071.9,60.6,3.06,143,82,283,,True,0.0
332,42.297485,-71.359057,1074.3,60.6,2.86,143,82,282,,True,0.0
333,42.297495,-71.359086,1076.5,60.6,2.64,143,82,282,,True,0.0
334,42.297511,-71.359088,1078.0,60.6,2.46,143,82,281,,True,0.0
335,42.297534,-71.359093,1079.7,60.6,2.14,144,82,280,,True,0.0
336,42.297556,-71.359096,1081.5,60.6,1.92,143,81,219,,True,0.0
337,42.297576,-71.359099,1083.9,60.6,1.92,143,81,220,,True,0.0
338,42.297595,-71.359103,1085.7,60.6,1.84,144,82,222,,True,-3.7
339,42.297611,-71.359111,1087.7,60.6,1.94,143,82,223,,True,-5.3
340,42.297601,-71.359109,1087.7,60.6,1.6,144,84,220,,False,-4.9
341,42.297601,-71.359109,1087.7,60.6,1.24,144,84,211,,False,-4.5
371,42.297595,-71.359116,1087.7,60.2,0.0,137,0,0,,False,-5.2
372,42.297592,-71.359131,1088.8,60.2,0.035,140,0,0,,True,-4.7
373,42.297578,-71.359155,1091.1,60.0,0.106,141,0,0,,True,-4.7
374,42.297565,-71.359185,1093.8,60.0,0.185,141,0,0,,True,-1.7
375,42.29754,-71.359214,1097.2,60.0,0.279,141,0,0,,True,0.0
376,42.297521,-71.359246,1100.6,60.0,0.279,141,83,0,,True,0.0
377,42.297505,-71.359284,1104.2,60.0,3.08,140,86,295,,True,-1.5
378,42.297495,-71.359325,1107.5,60.0,3.28,140,86,296,,True,-1.4
379,42.297493,-71.359364,1110.9,59.8,3.42,140,86,314,,True,-1.5
380,42.297491,-71.359412,1114.8,59.8,3.52,141,86,319,,True,-1.4
381,42.297493,-71.359446,1117.9,59.8,3.46,141,86,305,,True,0.0
382,42.297498,-71.359502,1122.1,59.8,3.58,141,86,304,,True,0.0
383,42.297504,-71.359543,1126.0,59.8,3.7,142,0,324,,True,-1.2
384,42.297514,-71.359594,1130.1,59.8,3.84,142,0,0,,True,-1.3
385,42.297519,-71.359643,1134.2,59.6,3.88,142,0,0,,True,-2.5
386,42.297525,-71.359679,1137.7,59.6,3.96,143,84,0,,True,-3.9
