t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.284041,-71.164175,2.7,42.0,0.0,77,54,91,,False,0.0
1,42.284075,-71.164186,5.8,42.0,0.0,78,50,80,,True,0.0
2,42.284094,-71.1642,8.2,42.0,2.75,78,50,109,,True,0.0
3,42.284117,-71.164219,11.2,42.0,2.833,78,0,0,,True,0.0
4,42.284141,-71.164242,14.4,42.0,2.925,79,0,0,,True,-1.6
5,42.284164,-71.164263,17.3,42.0,2.92,80,0,0,,True,-1.5
6,42.284191,-71.164291,21.0,41.8,3.04,81,84,287,,True,-2.9
7,42.284211,-71.164314,24.5,41.8,3.26,82,84,292,,True,-2.7
8,42.284234,-71.164347,28.4,41.6,3.44,83,84,281,,True,-1.4
9,42.284259,-71.164377,32.1,41.6,3.54,85,86,322,,True,-1.4
10,42.284276,-71.164408,35.4,41.6,3.62,86,86,338,,True,0.0
11,42.284296,-71.164431,38.5,41.6,3.5,87,85,339,,True,1.6
12,42.284315,-71.164454,41.4,41.6,3.38,88,85,320,,True,1.6
13,42.284338,-71.16449,44.8,41.8,3.28,89,85,286,,True,1.6
14,42.284356,-71.164505,47.6,41.8,3.1,90,86,281,,True,1.6
15,42.284379,-71.164535,50.9,41.8,3.1,92,86,275,,True,0.0
16,42.284395,-71.164554,53.7,41.8,3.04,94,86,277,,True,-1.6
17,42.284415,-71.16458,56.7,41.8,3.06,96,84,276,,True,-1.7
18,42.284435,-71.164615,59.9,41.6,3.02,98,84,273,,True,-1.7
19,42.284453,-71.164636,62.8,41.6,3.04,100,84,272,,True,-1.7
20,42.284477,-71.16466,65.7,41.6,2.96,102,84,272,,True,0.0
21,42.2845,-71.164674,68.8,41.6,3.02,104,84,270,,True,0.0
22,42.28453,-71.164696,72.2,41.6,3.1,105,85,268,,True,0.0
23,42.28455,-71.164713,75.4,41.6,3.1,107,85,269,,True,0.0
24,42.284572,-71.164739,78.8,41.6,3.2,108,85,271,,True,1.5
25,42.284598,-71.164772,82.4,41.6,3.34,110,85,273,,True,1.4
26,42.284617,-71.164798,85.9,41.8,3.42,111,85,274,,True,1.4
27,42.284646,-71.164828,89.5,41.8,3.46,112,85,282,,True,2.9
28,42.284665,-71.164849,92.6,41.8,3.44,113,86,286,,True,1.5
29,42.284691,-71.164882,96.0,42.0,3.44,114,86,287,,True,1.6
30,42.284711,-71.164901,99.0,42.0,3.32,116,86,291,,True,1.6
31,42.284733,-71.164928,102.1,42.0,3.24,117,86,286,,True,1.6
32,42.284756,-71.164958,105.5,42.0,3.2,118,86,282,,True,1.5
33,42.284776,-71.164978,108.7,42.2,3.22,118,86,284,,True,3.0
34,42.284804,-71.165007,112.2,42.2,3.24,119,86,290,,True,3.0
35,42.284822,-71.165027,115.3,42.4,3.26,120,85,293,,True,2.9
36,42.284847,-71.16506,118.9,42.4,3.36,121,85,297,,True,2.9
37,42.28487,-71.165085,122.6,42.6,3.42,121,85,300,,True,1.5
38,42.284891,-71.165111,125.8,42.6,3.42,122,85,300,,True,1.6
39,42.284917,-71.165135,129.0,42.6,3.36,123,85,305,,True,1.6
40,42.284931,-71.165153,131.7,42.6,3.28,124,85,306,,True,1.6
41,42.284961,-71.165187,135.2,42.8,3.26,124,85,308,,True,1.6
42,42.284978,-71.165204,138.1,42.8,3.1,125,85,306,,True,1.6
43,42.285003,-71.165237,141.7,42.8,3.18,126,85,305,,True,0.0
44,42.285024,-71.165251,144.4,42.8,3.08,126,85,306,,True,1.6
45,42.285047,-71.165273,147.7,42.8,3.2,127,85,305,,True,1.7
46,42.285061,-71.165303,150.6,43.0,3.08,128,86,304,,True,1.7
47,42.285075,-71.165324,153.2,43.0,3.02,128,86,305,,True,1.7
48,42.285097,-71.165364,156.5,43.0,2.96,129,86,305,,True,1.6
49,42.285115,-71.165384,159.7,43.0,3.06,129,86,305,,True,3.1
50,42.285138,-71.165416,162.8,43.2,3.02,130,86,306,,True,1.6
51,42.285157,-71.165436,165.9,43.4,3.06,130,86,311,,True,3.2
52,42.285178,-71.165461,168.9,43.2,3.14,131,86,316,,True,1.6
53,42.285201,-71.165492,172.2,43.4,3.14,131,86,317,,True,-1.5
54,42.285219,-71.165513,175.5,43.4,3.16,132,86,317,,True,0.0
55,42.285242,-71.16555,178.9,43.2,3.22,132,86,317,,True,-1.5
56,42.285254,-71.165574,181.9,43.2,3.2,133,86,317,,True,-1.5
57,42.285278,-71.165612,185.3,43.2,3.28,133,86,317,,True,0.0
58,42.285297,-71.165642,188.9,43.2,3.34,134,86,315,,True,1.6
59,42.285316,-71.165664,191.8,43.2,3.26,135,86,312,,True,1.7
60,42.285335,-71.165693,194.7,43.4,3.16,136,86,313,,True,1.7
61,42.285354,-71.165711,197.2,43.4,3.06,137,86,311,,True,3.3
62,42.285377,-71.165744,200.5,43.4,3.04,138,86,308,,True,0.0
63,42.285397,-71.165768,204.0,43.6,3.02,138,86,307,,True,0.0
