t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
45,32.940098,-117.154198,132.0,81.2,2.96,120,81,227,,True,-11.2
46,32.940073,-117.154199,135.5,80.8,3.18,120,81,224,,True,-10.8
47,32.940049,-117.154198,138.3,80.4,3.16,120,82,221,,True,-11.4
48,32.940014,-117.1542,141.6,80.0,3.16,120,82,220,,True,-11.8
49,32.939993,-117.154207,144.3,79.8,3.14,119,82,217,,True,-9.5
50,32.939963,-117.154204,147.4,79.4,3.08,120,82,213,,True,-9.7
51,32.93993,-117.154202,150.9,79.2,3.08,120,83,209,,True,-9.1
52,32.939904,-117.154206,154.0,78.8,3.14,120,83,205,,True,-7.7
53,32.939868,-117.154209,157.5,78.6,3.18,120,82,207,,True,-8.1
54,32.939847,-117.154211,160.4,78.4,3.22,121,82,209,,True,-6.4
55,32.93982,-117.154209,163.3,78.2,3.18,122,82,211,,True,-6.7
56,32.93979,-117.154199,166.5,78.0,3.12,122,82,211,,True,-6.5
57,32.939766,-117.15419,169.4,77.8,3.08,122,82,210,,True,-4.5
58,32.939738,-117.154164,172.8,77.6,3.06,122,83,211,,True,-3.0
59,32.939717,-117.154135,176.7,77.6,3.26,123,83,210,,True,-2.7
60,32.939699,-117.154106,179.9,77.6,3.32,122,83,214,,True,0.0
61,32.939681,-117.154068,184.0,77.4,3.5,122,84,215,,True,0.0
62,32.939666,-117.154047,187.3,77.6,3.58,122,84,220,,True,0.0
63,32.939649,-117.154015,190.6,77.6,3.56,123,83,226,,True,0.0
64,32.939634,-117.153979,194.4,77.6,3.54,123,82,232,,True,-1.5
65,32.939621,-117.153958,197.1,77.4,3.44,123,82,237,,True,-3.0
66,32.939604,-117.153922,200.6,77.4,3.32,123,81,243,,True,-4.6
67,32.939587,-117.15389,204.1,77.2,3.36,123,81,249,,True,-4.3
68,32.939568,-117.153864,207.4,77.0,3.36,122,82,250,,True,-2.9
69,32.939546,-117.153832,211.1,76.8,3.34,122,82,253,,True,-1.5
70,32.939533,-117.153808,214.3,77.0,3.44,122,82,257,,True,-1.5
71,32.939516,-117.153773,217.7,77.0,3.42,121,82,261,,True,0.0
72,32.93951,-117.153733,221.1,76.8,3.4,120,82,261,,True,-3.1
73,32.939496,-117.153708,224.1,76.8,3.34,120,82,263,,True,-3.1
74,32.939481,-117.153679,227.3,76.6,3.24,120,82,265,,True,-3.4
75,32.939466,-117.153647,230.5,76.6,3.24,120,83,266,,True,-3.3
76,32.93945,-117.153632,233.0,76.4,3.06,120,83,265,,True,-1.7
77,32.939416,-117.153611,236.4,76.4,3.06,120,82,265,,True,-3.7
78,32.939396,-117.153607,238.9,76.4,2.96,121,82,267,,True,-3.8
79,32.93937,-117.153602,241.4,76.2,2.82,121,82,265,,True,-6.2
80,32.93935,-117.153611,243.6,76.0,2.62,121,82,263,,True,-7.7
81,32.939332,-117.153622,245.7,75.8,2.54,121,82,261,,True,-7.6
82,32.939302,-117.153642,249.3,75.6,2.58,122,82,259,,True,-5.3
83,32.939291,-117.153661,251.9,75.4,2.6,122,82,259,,True,-3.1
84,32.939265,-117.153682,254.9,75.4,2.7,123,83,260,,True,-1.6
85,32.939237,-117.153708,258.6,75.4,3.0,123,83,252,,True,-1.5
86,32.939219,-117.153733,262.2,75.4,3.3,124,83,251,,True,-2.9
87,32.939197,-117.153763,265.5,75.2,3.24,125,83,285,,True,-4.5
88,32.939173,-117.153787,268.9,75.0,3.4,126,83,285,,True,-4.5
89,32.939155,-117.153807,271.9,74.8,3.4,126,83,282,,True,-3.2
90,32.939133,-117.153839,275.5,74.8,3.38,127,83,279,,True,0.0
91,32.939122,-117.153858,278.1,74.8,3.18,127,81,271,,True,1.7
92,32.939107,-117.153879,280.3,75.0,2.96,128,81,268,,True,1.8
93,32.939092,-117.153918,284.0,75.0,3.02,128,82,266,,True,0.0
94,32.939087,-117.153944,286.9,75.0,3.0,129,83,264,,True,-3.1
95,32.939081,-117.153983,290.0,74.8,2.9,129,83,260,,True,-3.2
96,32.939073,-117.154013,293.3,74.6,3.04,130,82,261,,True,-4.6
97,32.939068,-117.154044,296.5,74.6,3.24,130,82,262,,True,-3.1
98,32.939059,-117.154083,300.0,74.4,3.2,131,82,264,,True,-1.6
99,32.939054,-117.154111,302.9,74.4,3.2,131,82,270,,True,-1.5
100,32.939043,-117.154146,306.2,74.4,3.24,131,82,272,,True,0.0
101,32.939034,-117.154181,309.7,74.4,3.28,131,82,273,,True,-1.6
102,32.939032,-117.154205,312.3,74.4,3.16,131,83,271,,True,-1.7
103,32.939025,-117.154239,315.2,74.2,3.04,131,83,270,,True,-1.8
104,32.93902,-117.154266,318.1,74.2,3.04,131,83,268,,True,-3.3
105,32.939014,-117.154299,321.1,74.2,2.98,132,83,267,,True,-1.7
106,32.939004,-117.154338,324.5,74.0,2.96,132,82,267,,True,-1.5
107,32.939003,-117.154364,327.2,74.0,2.98,132,82,269,,True,-1.5
108,32.938993,-117.154409,331.1,74.0,3.18,132,82,270,,True,-1.6
109,32.938986,-117.154438,334.2,74.0,3.22,133,82,270,,True,-1.5
110,32.938984,-117.154466,337.3,73.8,3.24,133,82,271,,True,-3.3
111,32.938978,-117.154506,340.6,73.8,3.22,134,82,271,,True,-3.3
112,32.938976,-117.154532,343.4,73.6,3.24,134,82,272,,True,-1.6
113,32.938967,-117.154564,346.3,73.6,3.04,134,82,272,,True,-1.7
114,32.938955,-117.1546,349.9,73.6,3.14,134,83,271,,True,0.0
115,32.938953,-117.154626,352.6,73.6,3.06,134,83,270,,True,-1.7
116,32.938944,-117.154661,355.5,73.6,2.98,133,83,269,,True,-3.5
117,32.938933,-117.154684,358.1,73.4,2.94,133,82,268,,True,-3.3
118,32.938923,-117.154712,361.2,73.2,2.98,133,82,268,,True,-3.2
119,32.938909,-117.154756,364.8,73.2,2.98,133,81,268,,True,-3.1
120,32.938909,-117.154784,368.0,73.2,3.08,134,81,270,,True,-1.6
121,32.938904,-117.154819,370.8,73.0,3.06,133,82,271,,True,-1.6
122,32.938892,-117.154851,374.1,73.0,3.2,133,83,270,,True,-1.6
123,32.938888,-117.15488,377.1,73.0,3.18,133,83,268,,True,0.0
124,32.938871,-117.154913,380.2,73.0,3.08,133,83,269,,True,1.9
125,32.938863,-117.154933,382.8,73.0,2.96,133,83,272,,True,1.8
126,32.938856,-117.154945,384.5,73.2,2.74,133,83,274,,True,0.0
127,32.938852,-117.154961,386.0,73.2,2.38,133,83,275,,True,-1.9
128,32.938838,-117.154984,388.2,73.2,2.22,133,83,275,,True,-6.7
129,32.938834,-117.155004,390.5,73.0,2.06,133,81,274,,True,-7.6
130,32.93882,-117.155033,393.5,72.8,2.14,133,81,262,,True,-11.3
131,32.938801,-117.15506,396.5,72.4,2.4,133,81,251,,True,-12.7
132,32.9388,-117.15508,398.8,72.0,2.56,133,81,247,,True,-13.1
133,32.938801,-117.155117,401.5,71.6,2.66,133,81,243,,True,-11.3
134,32.938797,-117.155143,404.2,71.4,2.74,133,82,233,,True,-9.9
135,32.938803,-117.155163,406.2,71.2,2.54,133,82,229,,True,-8.1
136,32.938812,-117.155198,408.9,71.0,2.48,133,81,225,,True,-6.3
137,32.938822,-117.155216,411.3,70.8,2.5,132,81,214,,True,-5.6
138,32.938826,-117.155245,413.8,70.6,2.46,131,82,211,,True,-5.6
139,32.938808,-117.155278,416.9,70.6,2.54,130,82,210,,True,-3.4
140,32.938797,-117.155305,419.7,70.4,2.7,128,82,209,,True,-3.3
141,32.938775,-117.155338,423.1,70.4,2.84,127,82,221,,True,-3.2
142,32.93876,-117.155357,426.1,70.2,2.96,126,82,225,,True,-1.5
143,32.938741,-117.155381,429.4,70.2,3.12,125,82,240,,True,0.0
144,32.938715,-117.155412,433.1,70.2,3.24,125,82,242,,True,1.4
145,32.938704,-117.155436,435.9,70.4,3.24,125,82,249,,True,1.4
146,32.938682,-117.155471,439.9,70.4,3.36,124,82,252,,True,0.0
147,32.938659,-117.155494,443.3,70.4,3.44,125,83,261,,True,-3.1
148,32.938641,-117.155509,446.1,70.2,3.34,125,83,270,,True,-3.3
149,32.938617,-117.155517,448.9,70.0,3.16,124,83,267,,True,-3.5
150,32.938586,-117.155527,452.0,70.0,3.22,125,83,252,,True,-1.7
151,32.938568,-117.15554,454.7,70.0,2.96,125,82,246,,True,0.0
152,32.938543,-117.155551,457.6,70.0,2.86,125,81,249,,True,-1.9
153,32.938523,-117.155569,460.3,70.0,2.84,125,80,246,,True,-3.4
154,32.938505,-117.155584,462.8,69.8,2.78,125,80,247,,True,-5.4
155,32.938474,-117.155609,466.3,69.6,2.86,125,80,244,,True,-7.3
156,32.938463,-117.155631,468.7,69.4,2.8,124,81,245,,True,-6.7
157,32.938448,-117.15565,471.3,69.2,2.74,123,81,243,,True,-7.2
158,32.938429,-117.155681,474.7,69.0,2.88,123,82,240,,True,-6.6
159,32.938422,-117.155707,477.4,68.8,2.92,122,82,237,,True,-6.2
160,32.938411,-117.155745,480.9,68.6,2.92,123,82,238,,True,-6.6
161,32.938398,-117.155774,484.2,68.4,3.1,123,82,239,,True,-6.2
162,32.938385,-117.155795,486.9,68.2,3.12,123,82,245,,True,-5.0
163,32.938364,-117.155831,490.4,68.0,3.14,124,83,244,,True,-5.0
164,32.938358,-117.155853,492.9,68.0,3.1,124,83,244,,True,-3.3
165,32.938345,-117.155887,496.1,67.8,3.04,125,82,242,,True,-1.7
166,32.938329,-117.155916,499.2,67.8,3.0,126,82,242,,True,-3.1
167,32.938316,-117.155942,502.2,67.8,3.06,125,82,241,,True,-3.1
168,32.938295,-117.155976,505.8,67.6,3.08,125,82,240,,True,-3.1
169,32.93827,-117.155996,509.1,67.4,3.24,125,83,238,,True,-4.7
170,32.938247,-117.156004,512.1,67.4,3.2,125,83,240,,True,-3.3
171,32.938216,-117.156014,515.1,67.2,3.18,125,82,240,,True,-1.7
172,32.938191,-117.156028,518.1,67.2,3.18,125,81,244,,True,-1.6
173,32.938164,-117.156036,521.2,67.2,3.08,125,81,246,,True,-1.6
174,32.938137,-117.15605,524.4,67.2,3.06,126,82,245,,True,-1.6
175,32.938119,-117.156066,527.3,67.0,3.04,126,82,246,,True,-3.3
176,32.938092,-117.156088,530.3,67.0,3.04,126,82,247,,True,-3.4
177,32.93807,-117.156101,533.4,66.8,3.06,126,82,248,,True,-1.6
178,32.938047,-117.156112,536.2,66.8,3.0,127,82,249,,True,-1.6
179,32.93801,-117.156116,540.1,66.8,3.14,128,82,249,,True,-1.5
180,32.937985,-117.15612,543.1,66.8,3.16,128,82,251,,True,-1.5
181,32.937954,-117.156115,546.5,66.6,3.24,129,82,255,,True,-1.7
182,32.937928,-117.156109,549.3,66.6,3.18,129,82,256,,True,-1.7
183,32.937904,-117.156116,552.2,66.6,3.2,130,82,256,,True,0.0
184,32.937875,-117.156137,555.2,66.6,3.02,130,82,258,,True,0.0
185,32.937858,-117.156154,557.8,66.6,2.94,131,83,259,,True,0.0
186,32.937842,-117.156183,561.0,66.6,2.9,131,83,261,,True,-1.9
187,32.937834,-117.156207,563.3,66.6,2.8,132,83,260,,True,-1.8
188,32.937828,-117.156231,566.0,66.4,2.76,133,83,261,,True,-1.9
189,32.937824,-117.156269,569.2,66.4,2.8,133,83,262,,True,-1.7
190,32.937818,-117.156293,571.7,66.4,2.78,133,84,265,,True,1.6
191,32.937806,-117.156329,575.1,66.4,2.82,133,84,266,,True,1.7
192,32.937792,-117.156359,578.3,66.6,3.0,133,84,266,,True,1.6
193,32.937784,-117.156382,581.2,66.6,3.04,133,84,267,,True,0.0
194,32.937779,-117.156421,584.1,66.6,2.98,133,84,267,,True,-1.7
195,32.937776,-117.156444,586.5,66.4,2.96,132,84,268,,True,-1.6
196,32.937762,-117.156478,590.1,66.4,3.0,133,84,269,,True,-1.6
197,32.937745,-117.156513,593.5,66.4,3.04,133,84,270,,True,0.0
198,32.937739,-117.156539,596.3,66.4,3.02,133,83,271,,True,0.0
199,32.937725,-117.156571,599.5,66.4,3.08,132,83,271,,True,-1.6
200,32.937713,-117.156604,602.7,66.4,3.24,133,82,270,,True,-1.5
201,32.937706,-117.156634,605.9,66.2,3.16,132,82,270,,True,-1.5
202,32.937692,-117.156676,609.7,66.2,3.24,132,82,271,,True,-1.6
203,32.937687,-117.156704,612.8,66.2,3.3,132,83,272,,True,0.0
204,32.93768,-117.156729,615.4,66.2,3.18,132,83,274,,True,0.0
205,32.937664,-117.156759,618.4,66.2,3.14,132,83,272,,True,-1.7
206,32.937656,-117.156785,621.2,66.2,3.06,132,83,271,,True,-1.6
207,32.937643,-117.156824,624.7,66.0,3.0,131,83,272,,True,-1.6
208,32.937636,-117.156856,627.9,66.0,3.02,132,83,273,,True,-3.0
209,32.937615,-117.156889,631.3,66.0,3.18,132,83,275,,True,-1.6
210,32.937587,-117.156904,634.5,65.8,3.22,132,83,273,,True,-1.6
211,32.937562,-117.156902,637.3,65.8,3.22,132,84,272,,True,-1.7
212,32.937532,-117.15688,640.6,65.8,3.18,132,84,271,,True,-1.7
213,32.937515,-117.156863,643.4,65.8,3.1,133,84,270,,True,-1.8
214,32.937494,-117.15685,646.0,65.6,2.94,133,84,268,,True,-3.8
215,32.937471,-117.156844,648.7,65.6,2.84,133,84,263,,True,-5.6
216,32.937448,-117.156853,651.2,65.4,2.78,132,83,259,,True,-5.4
217,32.937418,-117.156855,654.2,65.2,2.72,133,82,258,,True,-7.0
218,32.937391,-117.156852,657.1,65.0,2.74,133,81,257,,True,-3.3
219,32.937364,-117.156852,660.2,64.8,2.84,132,81,257,,True,-3.3
220,32.937333,-117.156849,663.3,65.0,2.92,133,81,257,,True,-1.7
221,32.937308,-117.156849,666.2,64.8,3.0,133,82,256,,True,-1.7
222,32.937283,-117.156863,669.1,64.8,2.98,132,83,255,,True,-3.5
223,32.937264,-117.156889,672.0,64.6,2.98,132,83,253,,True,-3.3
224,32.937256,-117.156913,674.6,64.6,2.88,133,82,253,,True,-5.1
225,32.937248,-117.156955,678.4,64.4,3.02,133,81,253,,True,-3.5
226,32.93724,-117.156978,680.9,64.2,2.94,133,81,252,,True,-3.4
227,32.937237,-117.157004,683.4,64.2,2.86,133,82,249,,True,-3.7
228,32.937235,-117.157041,686.4,64.2,2.88,133,83,249,,True,-1.7
229,32.937232,-117.157067,689.2,64.0,2.92,133,83,248,,True,-1.6
230,32.937224,-117.157098,692.6,64.0,2.84,133,83,250,,True,-1.7
231,32.937211,-117.157131,695.8,64.0,2.98,133,82,250,,True,1.7
232,32.937206,-117.157152,698.1,64.0,2.94,133,82,253,,True,1.8
233,32.937194,-117.157177,700.7,64.2,2.86,134,82,256,,True,4.0
234,32.93718,-117.157207,703.5,64.2,2.86,134,82,256,,True,3.7
235,32.937175,-117.157229,705.9,64.4,2.66,134,82,257,,True,1.8
236,32.93716,-117.157261,709.0,64.4,2.64,134,82,258,,True,0.0
237,32.937145,-117.157289,711.9,64.4,2.76,134,82,258,,True,-1.6
238,32.937135,-117.157314,715.0,64.2,2.86,134,82,259,,True,-1.6
239,32.937123,-117.15735,718.3,64.2,2.96,133,82,260,,True,-3.1
240,32.937119,-117.157377,721.2,64.2,3.06,134,82,262,,True,-1.6
241,32.937105,-117.157413,724.7,64.0,3.14,134,82,262,,True,-1.7
242,32.93709,-117.157434,727.2,64.0,3.06,134,82,263,,True,-1.7
243,32.937079,-117.157456,730.0,64.0,3.0,134,82,263,,True,0.0
244,32.937064,-117.157488,733.0,64.0,2.94,133,82,263,,True,0.0
245,32.937057,-117.157511,735.5,64.0,2.86,134,83,264,,True,0.0
246,32.937041,-117.157537,738.4,64.0,2.74,134,84,265,,True,0.0
247,32.937025,-117.15756,741.1,64.0,2.78,134,84,260,,True,-1.7
248,32.937014,-117.157583,743.8,64.0,2.76,134,84,257,,True,-5.2
249,32.936995,-117.157616,747.0,63.8,2.8,133,83,254,,True,-5.3
250,32.936979,-117.157635,749.9,63.4,2.88,133,83,254,,True,-5.4
251,32.936963,-117.157649,752.4,63.4,2.8,133,83,256,,True,-3.8
252,32.936947,-117.157678,755.0,63.4,2.78,132,82,258,,True,1.9
253,32.936938,-117.1577,757.6,63.4,2.76,132,82,257,,True,2.0
254,32.936928,-117.15773,760.4,63.6,2.68,132,83,257,,True,1.9
255,32.936912,-117.157748,762.6,63.6,2.54,132,83,256,,True,3.7
256,32.936899,-117.157767,765.4,63.6,2.6,131,83,257,,True,2.0
257,32.936878,-117.157794,768.3,63.8,2.66,131,83,259,,True,3.6
258,32.936866,-117.15781,770.5,63.8,2.58,131,83,261,,True,3.7
259,32.936842,-117.157838,773.7,64.0,2.66,131,83,261,,True,3.9
260,32.93683,-117.157853,776.2,64.0,2.72,131,83,264,,True,3.6
261,32.936815,-117.157867,778.5,64.2,2.62,131,83,266,,True,1.9
262,32.936786,-117.157884,781.6,64.2,2.66,131,83,267,,True,1.9
263,32.936768,-117.157902,784.2,64.2,2.74,131,83,268,,True,0.0
264,32.936752,-117.157916,786.8,64.2,2.62,131,83,268,,True,0.0
265,32.936738,-117.157943,789.3,64.2,2.62,131,83,268,,True,-1.8
266,32.936729,-117.157966,792.0,64.2,2.7,132,82,266,,True,-3.6
267,32.936722,-117.158004,795.2,64.0,2.72,131,82,266,,True,-1.8
268,32.936711,-117.158024,797.8,63.8,2.72,132,82,265,,True,-1.7
269,32.936697,-117.158047,800.6,64.0,2.76,132,82,265,,True,0.0
270,32.936678,-117.158075,803.7,64.0,2.88,132,83,266,,True,1.8
271,32.936668,-117.158094,806.1,64.0,2.82,132,83,264,,True,0.0
272,32.936651,-117.15813,809.1,64.0,2.78,131,83,262,,True,1.8
273,32.93664,-117.158152,812.0,64.0,2.84,131,83,261,,True,1.8
274,32.936628,-117.158172,814.7,64.2,2.82,131,84,263,,True,1.8
275,32.936613,-117.158203,817.4,64.2,2.74,132,84,262,,True,1.7
276,32.936607,-117.158232,820.3,64.2,2.84,132,84,262,,True,1.7
277,32.936597,-117.158271,823.9,64.2,2.96,132,84,263,,True,1.7
278,32.936591,-117.158292,826.5,64.4,2.9,132,84,264,,True,1.7
279,32.936579,-117.158319,829.4,64.4,2.94,132,83,266,,True,1.8
280,32.936557,-117.158345,832.4,64.4,3.0,133,83,269,,True,0.0
281,32.936547,-117.158369,835.1,64.4,2.96,133,83,270,,True,0.0
282,32.936537,-117.1584,838.0,64.4,2.82,133,84,271,,True,0.0
283,32.936535,-117.158423,840.1,64.4,2.72,133,84,269,,True,0.0
284,32.936525,-117.158449,843.0,64.4,2.72,134,84,268,,True,0.0
285,32.936514,-117.158475,845.7,64.4,2.66,134,84,267,,True,1.9
286,32.93651,-117.158499,848.1,64.4,2.6,135,84,269,,True,1.9
287,32.936501,-117.158531,850.8,64.6,2.56,135,84,271,,True,4.0
288,32.936496,-117.158554,853.5,64.6,2.68,135,84,271,,True,3.8
289,32.936493,-117.158576,855.8,64.8,2.56,135,84,272,,True,2.0
290,32.936486,-117.15861,858.5,64.8,2.56,135,84,272,,True,1.9
291,32.936484,-117.15863,860.9,64.8,2.56,136,83,271,,True,0.0
292,32.936474,-117.158663,863.8,64.8,2.6,136,83,273,,True,0.0
293,32.936461,-117.158686,866.1,64.8,2.52,136,83,272,,True,0.0
294,32.93645,-117.158707,868.5,64.8,2.54,136,83,271,,True,0.0
295,32.936434,-117.158737,871.4,64.8,2.58,137,83,270,,True,0.0
296,32.936419,-117.158752,873.7,64.8,2.56,137,83,269,,True,0.0
297,32.936407,-117.158769,876.1,64.8,2.46,137,83,269,,True,0.0
298,32.936392,-117.158791,878.6,64.8,2.5,138,83,268,,True,0.0
299,32.936385,-117.158807,880.4,64.8,2.38,138,83,267,,True,-1.6
300,32.936389,-117.158837,882.8,64.8,2.28,139,82,265,,True,-2.0
301,32.936387,-117.158871,885.8,64.8,2.42,139,81,261,,True,-1.7
302,32.936386,-117.158897,888.7,64.6,2.52,138,81,258,,True,-3.3
303,32.93638,-117.158938,892.1,64.6,2.7,138,81,255,,True,-3.5
304,32.936383,-117.158962,894.9,64.4,2.9,138,82,253,,True,-1.8
305,32.936377,-117.158985,897.2,64.4,2.88,138,82,254,,True,-1.9
306,32.936363,-117.159018,900.1,64.4,2.86,138,83,252,,True,0.0
307,32.936359,-117.159043,902.8,64.4,2.82,138,84,247,,True,-1.8
308,32.936347,-117.15907,905.5,64.4,2.68,137,84,245,,True,-3.6
309,32.936335,-117.1591,908.6,64.2,2.74,136,83,243,,True,-3.5
310,32.936328,-117.159123,911.1,64.0,2.78,136,82,244,,True,-3.5
311,32.936319,-117.159159,914.3,64.0,2.84,135,81,242,,True,-3.6
312,32.936314,-117.159185,916.9,64.0,2.82,135,81,242,,True,0.0
313,32.93631,-117.159212,919.6,63.8,2.82,134,81,242,,True,1.9
314,32.936302,-117.159246,922.6,64.0,2.8,134,82,242,,True,1.9
315,32.936293,-117.159263,924.9,64.2,2.76,133,82,242,,True,3.8
316,32.93628,-117.159286,927.5,64.2,2.64,132,82,241,,True,-1.7
317,32.936266,-117.159314,930.0,64.2,2.62,131,82,240,,True,-3.4
318,32.936263,-117.159335,932.4,64.0,2.56,130,82,239,,True,-5.6
319,32.936252,-117.159353,934.5,63.8,2.38,130,80,239,,True,-5.4
320,32.936247,-117.159378,936.6,63.8,2.34,130,80,238,,True,-5.4
321,32.936242,-117.159394,938.3,63.6,2.16,129,80,236,,True,-5.3
322,32.936233,-117.159424,941.2,63.6,2.24,129,82,235,,True,-4.9
323,32.936231,-117.159452,943.6,63.4,2.24,129,82,230,,True,-3.8
324,32.936234,-117.159472,945.9,63.2,2.28,130,81,229,,True,0.0
325,32.936235,-117.159508,948.8,63.2,2.44,129,81,228,,True,3.3
326,32.936237,-117.159525,950.9,63.2,2.52,129,81,228,,True,6.5
327,32.936242,-117.15955,953.1,63.6,2.38,129,81,229,,True,6.4
328,32.936249,-117.159582,955.8,63.8,2.44,130,81,228,,True,7.7
329,32.936253,-117.159607,958.2,64.0,2.46,129,81,228,,True,3.9
330,32.936256,-117.159643,961.3,64.0,2.5,130,82,229,,True,1.9
331,32.936258,-117.159664,963.3,64.0,2.48,130,83,228,,True,0.0
332,32.936256,-117.159693,966.1,64.0,2.6,131,82,228,,True,0.0
333,32.936253,-117.159731,969.3,64.0,2.7,132,83,228,,True,1.7
334,32.936245,-117.159757,972.2,64.0,2.8,133,83,228,,True,0.0
335,32.936223,-117.159781,975.1,64.2,2.76,133,84,230,,True,0.0
336,32.936206,-117.159802,977.4,64.0,2.82,134,84,230,,True,-1.9
337,32.936189,-117.159821,980.2,64.0,2.82,135,84,231,,True,-5.6
338,32.936169,-117.159849,983.0,63.8,2.74,135,84,231,,True,-4.8
339,32.936151,-117.15987,985.9,63.6,2.74,135,83,231,,True,-4.6
340,32.93613,-117.1599,989.9,63.4,2.96,135,83,231,,True,-4.7
341,32.936117,-117.159935,993.2,63.4,3.16,136,82,232,,True,-3.0
342,32.936113,-117.159959,995.9,63.2,3.14,136,82,236,,True,-1.6
343,32.936099,-117.159997,999.2,63.2,3.24,136,82,236,,True,-1.6
344,32.936087,-117.160024,1002.3,63.2,3.28,136,82,236,,True,0.0
345,32.936077,-117.160054,1005.6,63.2,3.14,135,83,236,,True,0.0
346,32.936061,-117.160091,1008.9,63.2,3.14,136,83,236,,True,0.0
347,32.936053,-117.160117,1012.0,63.2,3.22,136,83,237,,True,0.0
348,32.936034,-117.160153,1015.5,63.2,3.26,136,83,244,,True,0.0
349,32.93603,-117.160176,1018.1,63.2,3.16,136,83,249,,True,0.0
350,32.936022,-117.160208,1021.3,63.2,3.14,137,83,253,,True,-1.7
351,32.936015,-117.160241,1024.3,63.2,3.08,137,83,257,,True,-1.6
352,32.936009,-117.160267,1027.4,63.0,3.08,137,84,255,,True,-1.8
353,32.935995,-117.160303,1030.4,63.0,2.98,137,84,253,,True,-1.8
354,32.935986,-117.160319,1032.6,63.0,2.9,138,84,254,,True,0.0
355,32.935974,-117.160343,1035.3,63.0,2.8,138,84,254,,True,0.0
356,32.935954,-117.160373,1038.5,63.0,2.84,138,84,241,,True,0.0
357,32.935945,-117.160396,1041.2,63.0,2.76,139,84,241,,True,0.0
358,32.935937,-117.160423,1043.9,63.0,2.7,139,84,245,,True,0.0
