t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
136,32.937697,-117.156658,616.5,63.0,5.986,95,,,,True,-1.8
137,32.93768,-117.15672,622.7,62.8,6.013,95,,,,True,-2.7
138,32.937656,-117.156779,628.8,62.8,6.022,94,,,,True,-2.0
140,32.937596,-117.156883,640.6,62.4,5.98,93,,,,True,0.0
141,32.937557,-117.156925,646.3,62.4,5.96,94,,,,True,1.0
143,32.937502,-117.157021,657.5,62.8,5.74,94,,,,True,-1.1
145,32.937456,-117.157123,667.7,63.2,5.42,93,,,,True,-1.6
150,32.937357,-117.157375,694.1,61.8,5.229,93,,,,True,-0.8
153,32.937287,-117.157521,709.8,61.4,5.262,93,,,,True,-1.2
162,32.937083,-117.15794,755.1,62.0,5.083,95,,,,True,0.2
165,32.937024,-117.158077,769.4,62.0,4.967,98,,,,True,1.4
169,32.93695,-117.158252,788.0,62.0,4.7,98,,,,True,1.6
174,32.936875,-117.15845,807.9,62.8,4.278,99,,,,True,2.0
176,32.936849,-117.158539,816.7,63.0,4.1,100,,,,True,2.2
184,32.936764,-117.158891,851.2,63.6,4.33,100,,,,True,2.0
188,32.93671,-117.159062,868.2,63.8,4.292,101,,,,True,0.4
190,32.93667,-117.159145,877.2,64.2,4.333,101,,,,True,-0.3
197,32.936489,-117.159439,911.2,63.4,4.778,103,,,,True,-1.8
198,32.936466,-117.159479,915.6,63.4,4.8,103,,,,True,-3.0
200,32.936434,-117.159576,925.0,62.8,4.78,103,,,,True,-4.8
201,32.936429,-117.159632,930.3,62.6,4.827,103,,,,True,-4.1
204,32.936407,-117.159784,944.8,61.8,4.867,103,,,,True,-2.0
207,32.936377,-117.15994,959.9,61.6,4.933,104,,,,True,-1.7
214,32.936321,-117.1603,993.8,61.4,4.9,101,,,,True,-0.3
215,32.936306,-117.160352,998.9,61.4,4.875,97,,,,True,0.3
216,32.936285,-117.1604,1004.1,61.6,4.911,94,,,,True,1.2
219,32.936221,-117.160537,1018.6,61.8,4.96,95,,,,True,0.4
221,32.93618,-117.160625,1028.2,61.8,4.82,92,,,,True,0.0
225,32.936081,-117.160789,1047.0,61.6,4.733,94,,,,True,-1.1
226,32.936059,-117.160834,1051.9,61.6,4.74,98,,,,True,-1.8
227,32.936041,-117.160881,1056.5,61.4,4.717,101,,,,True,-2.1
228,32.936036,-117.160932,1061.2,61.2,4.714,108,,,,True,-3.3
229,32.936039,-117.160982,1065.7,61.2,4.688,112,,,,True,-0.9
230,32.936048,-117.16103,1070.1,61.0,4.62,114,,,,True,0.0
232,32.936077,-117.161129,1080.0,61.2,4.7,116,,,,True,-0.6
234,32.936113,-117.161222,1089.6,61.2,4.78,116,,,,True,-0.5
236,32.936148,-117.161324,1099.4,61.0,4.883,117,,,,True,-1.7
238,32.936169,-117.161439,1110.3,60.8,5.05,117,,,,True,-2.2
239,32.936173,-117.161495,1115.5,60.6,5.18,118,,,,True,-1.7
241,32.936149,-117.161606,1125.5,60.4,5.22,121,,,,True,-2.3
243,32.936091,-117.161684,1135.4,60.4,5.02,123,,,,True,-1.4
245,32.936013,-117.161731,1144.7,60.0,4.867,126,,,,True,0.4
248,32.935895,-117.161806,1159.4,60.0,4.8,127,,,,True,1.2
251,32.935791,-117.161912,1174.7,60.6,5.0,128,,,,True,2.3
253,32.935741,-117.161996,1184.3,61.0,4.98,127,,,,True,0.4
254,32.935722,-117.162041,1189.1,61.0,4.95,127,,,,True,0.0
259,32.935647,-117.162266,1211.5,60.2,4.533,127,,,,True,-1.7
262,32.93559,-117.162398,1225.4,60.6,4.538,122,,,,True,-1.3
266,32.935533,-117.162586,1244.2,60.0,4.671,121,,,,True,0.0
274,32.935432,-117.162992,1283.9,59.8,4.875,118,,,,True,0.0
282,32.935334,-117.1634,1323.5,60.2,4.956,118,,,,True,0.6
293,32.935185,-117.163921,1375.2,60.6,4.805,118,,,,True,1.2
294,32.935177,-117.163966,1379.4,60.8,4.658,117,,,,True,1.6
296,32.935156,-117.164052,1387.9,61.0,4.6,114,,,,True,2.0
301,32.935113,-117.164272,1409.1,61.6,4.243,113,,,,True,0.6
305,32.935058,-117.164442,1426.0,61.6,4.233,110,,,,True,-1.8
309,32.934997,-117.164608,1442.9,61.2,4.225,109,,,,True,-3.2
317,32.934892,-117.164974,1479.1,59.4,4.425,111,,,,True,-3.8
318,32.934885,-117.165021,1483.6,59.2,4.522,111,,,,True,-3.1
323,32.934817,-117.165242,1505.6,58.6,4.417,112,,,,True,0.3
325,32.934784,-117.165328,1514.5,59.0,4.414,112,,,,True,-0.5
332,32.934682,-117.165634,1545.6,59.6,4.444,111,,,,True,0.3
335,32.93466,-117.165768,1557.8,58.8,4.33,108,,,,True,-0.5
337,32.934634,-117.16586,1566.9,58.8,4.26,108,,,,True,-2.1
344,32.934574,-117.166198,1599.4,58.6,4.622,109,,,,True,-0.7
345,32.934564,-117.166247,1604.1,58.4,4.65,109,,,,True,-1.2
348,32.934535,-117.166398,1618.4,58.4,4.682,109,,,,True,-1.6
351,32.934506,-117.166545,1632.6,58.0,4.75,106,,,,True,-0.8
352,32.934497,-117.166593,1637.3,58.0,4.743,105,,,,True,-0.8
355,32.934457,-117.166738,1651.6,58.0,4.743,105,,,,True,1.0
359,32.934404,-117.166914,1669.0,58.0,4.529,107,,,,True,0.8
365,32.934257,-117.167129,1695.0,58.6,4.34,107,,,,True,0.6
369,32.934163,-117.167281,1712.7,58.6,4.37,107,,,,True,0.0
370,32.93415,-117.16734,1718.2,58.4,4.64,107,,,,True,-1.1
374,32.934046,-117.167599,1745.3,58.0,6.52,106,,,,True,-1.3
375,32.934007,-117.167651,1752.0,58.0,6.76,106,,,,True,0.0
376,32.933969,-117.167694,1757.7,58.0,6.583,107,,,,True,2.3
379,32.933866,-117.167794,1772.3,58.4,5.4,106,,,,True,3.4
381,32.933831,-117.167869,1780.1,58.8,4.48,106,,,,True,3.8
383,32.933823,-117.167953,1787.6,59.2,4.271,107,,,,True,4.4
386,32.933876,-117.168068,1799.8,59.6,3.94,108,,,,True,4.3
387,32.933898,-117.168107,1804.1,59.8,4.0,108,,,,True,4.8
393,32.934007,-117.16831,1827.1,60.8,3.9,108,,,,True,6.8
398,32.934106,-117.16842,1842.3,61.8,3.473,109,,,,True,7.2
401,32.934166,-117.168455,1850.1,63.0,2.875,113,,,,True,9.5
403,32.93419,-117.168493,1854.3,63.4,2.4,117,,,,True,12.4
404,32.934202,-117.168514,1856.7,63.6,2.4,117,,,,True,8.0
406,32.934234,-117.168554,1861.6,64.2,2.3,116,,,,True,7.8
411,32.934288,-117.168681,1875.2,65.0,2.643,115,,,,True,6.2
412,32.934292,-117.168706,1877.5,65.2,2.65,114,,,,True,5.7
418,32.934339,-117.168853,1892.4,65.8,2.457,113,,,,True,6.3
420,32.934375,-117.168877,1896.6,66.2,2.387,112,,,,True,6.2
423,32.934434,-117.168909,1903.7,66.8,2.26,117,,,,True,8.1
424,32.934459,-117.168919,1906.4,67.0,2.333,123,,,,True,7.5
425,32.934486,-117.168926,1909.6,67.2,2.6,131,,,,True,4.5
426,32.934513,-117.168932,1912.6,67.4,2.667,137,,,,True,2.4
429,32.934586,-117.168962,1921.4,67.6,3.0,140,,,,True,2.4
435,32.934741,-117.16901,1939.1,67.8,2.944,143,,,,True,1.5
436,32.934767,-117.169019,1942.3,68.0,2.986,144,,,,True,-0.5
439,32.934852,-117.169031,1951.7,68.0,3.03,147,,,,True,-0.4
442,32.934961,-117.169028,1963.6,67.4,3.55,147,,,,True,-0.7
448,32.935203,-117.169016,1990.6,67.6,4.322,148,,,,True,-1.1
455,32.935506,-117.168978,2024.2,67.4,4.662,147,,,,True,-0.4
458,32.935681,-117.16897,2043.7,67.0,5.31,144,,,,True,0.4
460,32.935775,-117.168999,2054.7,67.0,6.1,142,,,,True,1.6
466,32.935995,-117.169061,2080.0,68.0,4.537,140,,,,True,2.9
468,32.936064,-117.16903,2088.3,68.4,4.2,139,,,,True,3.4
469,32.936098,-117.169004,2092.6,68.4,4.211,137,,,,True,2.7
471,32.936177,-117.168978,2101.5,68.6,4.3,137,,,,True,3.7
478,32.936456,-117.168986,2132.7,69.4,4.456,136,,,,True,4.6
482,32.936593,-117.168993,2147.9,70.6,4.218,136,,,,True,5.0
485,32.936685,-117.169002,2158.1,71.4,3.629,136,,,,True,6.2
486,32.936716,-117.169005,2161.6,71.6,3.613,135,,,,True,0.7
492,32.936888,-117.169013,2180.8,72.4,3.243,135,,,,True,-1.6
496,32.937093,-117.16902,2202.8,71.0,4.12,135,,,,True,-1.5
497,32.937149,-117.169022,2209.3,70.6,5.7,135,,,,True,-2.4
501,32.937337,-117.169018,2230.5,70.6,5.54,134,,,,True,1.6
503,32.93742,-117.169037,2239.6,71.0,5.05,133,,,,True,3.6
506,32.937507,-117.169123,2252.4,71.8,4.38,135,,,,True,6.5
509,32.937568,-117.169224,2264.1,72.6,4.083,138,,,,True,7.4
510,32.937586,-117.169255,2267.6,73.0,4.0,139,,,,True,7.8
513,32.937645,-117.169334,2277.5,73.8,3.586,139,,,,True,5.4
514,32.937668,-117.169355,2280.7,74.0,3.32,140,,,,True,4.5
519,32.937803,-117.169433,2297.5,74.4,3.333,140,,,,True,3.0
523,32.937932,-117.169462,2312.1,75.0,3.489,141,,,,True,2.1
526,32.938037,-117.169478,2323.9,75.2,3.771,138,,,,True,1.2
527,32.938075,-117.169477,2327.7,75.0,3.775,138,,,,True,-2.7
528,32.938117,-117.169472,2332.2,74.8,4.02,138,,,,True,-6.3
530,32.938202,-117.169448,2341.4,74.2,4.186,138,,,,True,-6.0
531,32.93824,-117.169422,2346.2,73.8,4.46,137,,,,True,-1.7
532,32.938268,-117.169385,2350.9,73.6,4.64,137,,,,True,2.5
536,32.93835,-117.169234,2367.7,74.2,4.3,135,,,,True,6.4
538,32.938398,-117.169195,2374.0,75.0,3.85,134,,,,True,9.0
541,32.938482,-117.16916,2383.9,76.2,3.24,134,,,,True,12.5
544,32.938561,-117.169145,2392.9,77.4,3.15,134,,,,True,12.0
547,32.938635,-117.169132,2401.4,78.4,2.917,135,,,,True,11.0
548,32.938659,-117.169125,2404.1,78.6,2.886,136,,,,True,6.6
550,32.938706,-117.169111,2409.4,79.0,2.75,139,,,,True,3.5
556,32.938853,-117.169057,2426.3,79.6,2.775,141,,,,True,4.2
562,32.939037,-117.169038,2446.8,80.0,3.117,141,,,,True,4.9
565,32.939117,-117.169036,2456.2,80.8,3.322,141,,,,True,7.0
569,32.939217,-117.169043,2467.1,81.8,2.9,142,,,,True,11.4
572,32.939286,-117.169052,2474.6,83.0,2.629,143,,,,True,12.6
575,32.939348,-117.169073,2481.8,84.0,2.45,146,,,,True,12.2
577,32.939384,-117.16909,2486.3,84.6,2.34,148,,,,True,7.2
580,32.939445,-117.169117,2493.3,85.0,2.3,150,,,,True,0.9
585,32.939568,-117.169106,2507.8,85.4,2.688,151,,,,True,-1.7
590,32.939752,-117.169089,2527.0,84.4,3.37,152,,,,True,-3.1
591,32.939802,-117.169107,2532.6,83.8,4.133,153,,,,True,-5.0
592,32.939848,-117.169134,2538.5,83.6,4.386,154,,,,True,-2.9
593,32.939868,-117.169186,2543.7,83.6,4.487,154,,,,True,0.0
595,32.939928,-117.169272,2554.2,83.6,5.44,155,,,,True,0.7
597,32.940011,-117.169292,2563.3,83.8,4.96,154,,,,True,1.8
598,32.940058,-117.169292,2568.1,83.8,4.88,153,,,,True,2.1
600,32.940143,-117.169302,2577.6,84.2,4.68,150,,,,True,1.7
601,32.940185,-117.169314,2582.8,84.2,4.767,147,,,,True,0.8
602,32.940224,-117.169331,2587.3,84.2,4.8,147,,,,True,-3.7
603,32.94026,-117.169364,2592.3,84.0,4.84,147,,,,True,-6.0
605,32.940326,-117.169482,2604.9,83.2,5.46,145,,,,True,-7.7
606,32.940355,-117.169561,2612.8,82.4,6.0,144,,,,True,-7.9
607,32.940404,-117.169627,2620.9,81.6,6.72,144,,,,True,-7.8
608,32.940462,-117.169657,2627.7,81.2,7.08,143,,,,True,-2.6
609,32.940513,-117.169667,2633.1,81.0,6.8,143,,,,True,3.2
611,32.940606,-117.169654,2643.7,81.6,6.18,141,,,,True,6.6
613,32.940684,-117.169645,2652.5,82.6,4.96,140,,,,True,8.6
616,32.940787,-117.169622,2664.1,83.6,4.08,138,,,,True,8.5
617,32.940821,-117.169615,2667.9,84.0,4.033,138,,,,True,7.9
620,32.940918,-117.169596,2678.8,84.6,3.757,137,,,,True,7.3
624,32.94102,-117.16957,2690.6,85.6,3.243,138,,,,True,5.3
625,32.941047,-117.16955,2694.3,85.8,3.1,138,,,,True,1.4
626,32.941077,-117.16952,2698.2,85.6,3.233,138,,,,True,-3.8
628,32.941142,-117.169453,2707.6,85.0,3.6,139,,,,True,-0.5
630,32.941204,-117.169391,2716.6,84.6,4.46,139,,,,True,0.5
634,32.941332,-117.169297,2733.5,85.6,4.317,137,,,,True,4.1
635,32.941359,-117.169277,2737.1,85.8,4.1,136,,,,True,6.8
639,32.941459,-117.16919,2751.1,86.8,3.52,136,,,,True,6.3
641,32.941505,-117.169142,2757.9,87.4,3.467,138,,,,True,5.1
644,32.941575,-117.16906,2768.6,87.8,3.5,138,,,,True,4.4
648,32.941685,-117.168959,2783.9,88.2,3.714,137,,,,True,4.0
653,32.941801,-117.168838,2800.9,89.0,3.589,138,,,,True,3.9
655,32.941852,-117.168802,2807.6,89.4,3.386,139,,,,True,4.7
660,32.941987,-117.168725,2824.3,90.0,3.343,139,,,,True,5.6
662,32.942043,-117.168718,2830.3,90.4,3.243,139,,,,True,6.9
665,32.942127,-117.168739,2840.1,91.2,3.16,140,,,,True,10.3
668,32.942198,-117.168744,2848.1,92.2,2.967,141,,,,True,11.5
671,32.942262,-117.168758,2855.5,93.2,2.567,143,,,,True,13.6
675,32.942351,-117.16878,2865.1,94.4,2.429,145,,,,True,13.7
679,32.942424,-117.168805,2873.8,95.8,2.288,147,,,,True,12.4
681,32.942455,-117.168806,2877.2,96.2,2.017,148,,,,True,12.4
685,32.942522,-117.168813,2884.5,96.8,1.783,149,,,,True,10.7
688,32.942577,-117.168822,2890.9,97.6,1.957,150,,,,True,13.5
689,32.942593,-117.168825,2892.5,97.8,1.913,151,,,,True,15.8
693,32.942649,-117.168849,2899.5,99.2,1.72,153,,,,True,15.9
694,32.942663,-117.168858,2901.0,99.4,1.7,154,,,,True,15.5
697,32.942714,-117.168883,2907.3,100.2,1.85,156,,,,True,13.0
699,32.942741,-117.168916,2911.8,100.8,2.16,157,,,,True,11.9
701,32.942759,-117.16894,2914.9,101.2,1.986,157,,,,True,10.0
705,32.942793,-117.168998,2921.2,101.8,1.567,159,,,,True,9.5
708,32.942816,-117.169051,2927.4,102.2,1.786,159,,,,True,9.2
713,32.942852,-117.169125,2934.9,103.0,1.713,160,,,,True,10.0
715,32.942867,-117.169161,2938.9,103.4,1.643,159,,,,True,9.4
720,32.942906,-117.169232,2947.1,104.4,1.743,159,,,,True,8.0
725,32.942948,-117.169306,2955.2,104.8,1.63,158,,,,True,7.5
730,32.943005,-117.169384,2964.8,105.4,1.77,159,,,,True,7.2
732,32.943027,-117.169415,2968.4,105.6,1.886,158,,,,True,8.4
737,32.943064,-117.169499,2977.6,106.6,1.829,158,,,,True,8.8
739,32.943073,-117.169534,2981.4,107.0,1.857,158,,,,True,8.5
744,32.943111,-117.169619,2989.8,107.6,1.743,157,,,,True,4.3
746,32.943125,-117.169661,2994.2,107.8,1.829,156,,,,True,3.1
753,32.943199,-117.169809,3010.4,108.0,2.289,155,,,,True,2.5
760,32.943293,-117.169932,3025.9,108.4,2.264,154,,,,True,3.6
762,32.943327,-117.169956,3030.4,108.6,2.222,153,,,,True,6.3
766,32.943399,-117.169953,3038.7,109.4,2.133,153,,,,True,11.8
768,32.943433,-117.169944,3042.4,110.0,2.0,153,,,,True,14.4
771,32.943482,-117.169917,3048.0,111.0,1.86,151,,,,True,15.6
773,32.943518,-117.1699,3052.6,111.8,2.04,152,,,,True,15.1
775,32.943551,-117.169879,3056.6,112.2,2.029,152,,,,True,13.5
779,32.943613,-117.169861,3063.6,113.2,1.833,154,,,,True,9.6
780,32.943631,-117.169863,3065.8,113.4,1.84,154,,,,True,8.9
784,32.943697,-117.169882,3073.5,113.8,1.98,157,,,,True,6.2
786,32.943727,-117.169893,3076.9,114.0,1.85,158,,,,True,5.7
791,32.943812,-117.169921,3086.1,114.6,1.8,157,,,,True,6.6
793,32.94385,-117.169934,3090.4,114.8,1.929,158,,,,True,6.8
798,32.943935,-117.169969,3100.7,115.6,2.086,158,,,,True,5.5
801,32.94398,-117.169993,3106.1,116.0,1.962,158,,,,True,5.9
807,32.944093,-117.169985,3118.8,116.4,2.011,156,,,,True,5.5
808,32.944108,-117.169976,3120.8,116.6,2.1,156,,,,True,6.3
809,32.944119,-117.169959,3122.6,116.8,2.063,155,,,,True,10.3
812,32.944141,-117.169901,3128.4,117.4,1.92,152,,,,True,10.3
814,32.944147,-117.169857,3132.4,117.8,1.96,151,,,,True,10.5
819,32.944154,-117.169757,3142.1,118.8,1.957,151,,,,True,11.0
820,32.944154,-117.169741,3143.6,119.0,1.867,151,,,,True,11.2
825,32.944152,-117.16965,3152.0,120.0,1.65,150,,,,True,12.6
826,32.944155,-117.169633,3153.9,120.2,1.717,151,,,,True,10.9
830,32.944161,-117.169568,3159.6,121.0,1.52,152,,,,True,9.4
833,32.944165,-117.169505,3165.7,121.4,1.686,153,,,,True,8.8
838,32.944178,-117.169403,3175.4,122.2,1.975,153,,,,True,7.5
841,32.944184,-117.169339,3181.3,122.6,1.95,154,,,,True,7.7
845,32.944201,-117.16926,3189.1,123.2,1.957,155,,,,True,8.4
848,32.944204,-117.169207,3194.1,123.6,1.829,156,,,,True,9.9
852,32.944212,-117.169127,3201.7,124.4,1.8,157,,,,True,11.1
855,32.944233,-117.169072,3207.5,125.2,1.914,157,,,,True,11.9
857,32.94425,-117.169041,3210.8,125.6,1.82,158,,,,True,10.0
861,32.944274,-117.168969,3217.6,126.4,1.683,160,,,,True,8.0
864,32.944257,-117.168909,3223.7,126.6,1.843,160,,,,True,6.8
866,32.944231,-117.168882,3227.4,126.8,1.96,160,,,,True,5.9
873,32.944155,-117.168783,3240.0,127.6,1.811,161,,,,True,8.2
874,32.944147,-117.16877,3241.3,127.8,1.738,160,,,,True,9.4
881,32.94409,-117.168666,3252.9,129.0,1.613,159,,,,True,11.4
886,32.944079,-117.168579,3261.4,130.0,1.675,160,,,,True,9.6
887,32.944078,-117.168563,3262.8,130.2,1.65,160,,,,True,9.4
893,32.944057,-117.168439,3274.6,131.0,1.886,159,,,,True,7.5
894,32.944061,-117.168422,3276.3,131.2,1.929,159,,,,True,7.2
900,32.94406,-117.168295,3288.0,132.0,1.914,162,,,,True,5.0
901,32.944058,-117.168268,3290.6,132.2,2.043,162,,,,True,4.5
908,32.944072,-117.168055,3310.7,132.8,2.837,161,,,,True,3.7
912,32.944068,-117.167947,3320.9,133.2,2.755,159,,,,True,2.3
916,32.944093,-117.167834,3331.7,133.6,2.625,158,,,,True,1.8
925,32.944176,-117.16755,3359.7,133.8,2.985,155,,,,True,1.0
927,32.944214,-117.167494,3366.6,133.8,3.173,152,,,,True,0.0
932,32.944294,-117.16734,3383.3,133.8,3.371,149,,,,True,-0.8
936,32.944355,-117.167219,3396.6,133.6,3.333,146,,,,True,-0.9
939,32.944395,-117.167123,3406.8,133.4,3.357,143,,,,True,-1.4
940,32.944405,-117.167088,3410.2,133.4,3.362,143,,,,True,-1.7
944,32.944446,-117.166937,3424.9,133.2,3.62,140,,,,True,-0.4
946,32.944462,-117.166854,3432.9,133.0,3.783,139,,,,True,-0.6
953,32.944583,-117.166598,3460.2,133.2,3.922,137,,,,True,-0.3
957,32.944738,-117.16654,3477.7,133.0,4.073,136,,,,True,-0.8
961,32.944888,-117.1666,3495.4,133.0,4.4,134,,,,True,-1.8
964,32.944971,-117.166701,3508.9,132.4,4.457,131,,,,True,-0.6
966,32.94501,-117.166775,3517.3,132.2,4.38,129,,,,True,-1.8
972,32.94512,-117.167004,3541.7,132.6,4.1,132,,,,True,-1.8
974,32.945172,-117.167075,3550.5,132.0,4.15,131,,,,True,-1.4
977,32.945242,-117.167197,3564.4,131.4,4.54,130,,,,True,-1.8
979,32.945284,-117.167282,3573.7,131.4,4.64,130,,,,True,1.8
985,32.945385,-117.167512,3598.3,131.6,4.238,129,,,,True,2.6
990,32.945406,-117.167728,3618.5,133.2,4.073,127,,,,True,1.4
992,32.945421,-117.167811,3626.6,133.0,4.043,126,,,,True,2.2
997,32.945504,-117.168,3646.5,132.4,4.0,127,,,,True,-0.6
1003,32.945697,-117.168106,3669.8,133.2,3.927,130,,,,True,0.7
1008,32.945816,-117.168181,3685.1,132.8,3.509,130,,,,True,3.1
1011,32.94581,-117.168182,3685.6,133.4,1.975,127,,,,False,-1.3
1014,32.945809,-117.16818,3685.6,133.6,0.083,124,,,,False,-1.3
1019,32.945809,-117.16818,3685.6,133.0,0.0,126,,,,False,-1.3
1022,32.945809,-117.16818,3685.6,133.2,0.0,123,,,,False,40.0
1027,32.945811,-117.168178,3685.6,133.4,0.0,120,,,,False,12.5
1028,32.945814,-117.168176,3686.1,133.4,0.083,120,,,,True,0.0
1034,32.945809,-117.16818,3686.1,133.6,0.071,117,,,,False,-5.7
1038,32.945809,-117.16818,3686.1,133.2,0.0,115,,,,False,-2.9
1041,32.945809,-117.16818,3686.1,133.2,0.0,112,,,,False,-4.4
1047,32.945813,-117.168183,3686.4,133.4,0.033,110,,,,False,-3.0
1048,32.945827,-117.168216,3689.9,133.4,0.543,109,,,,True,-3.4
1051,32.945895,-117.168275,3699.6,132.8,1.35,109,,,,True,-2.8
1052,32.945932,-117.168284,3703.6,132.6,1.35,109,,,,True,-2.7
1055,32.946033,-117.168278,3715.4,132.6,3.643,109,,,,True,-0.6
1056,32.946059,-117.168246,3719.5,132.6,3.98,109,,,,True,-1.1
1060,32.946152,-117.168172,3732.4,132.6,3.4,109,,,,True,-3.5
1062,32.946204,-117.16813,3739.1,132.2,3.267,110,,,,True,-5.6
1063,32.946248,-117.168125,3743.6,131.6,3.443,110,,,,True,-12.2
1064,32.94628,-117.168099,3747.9,131.0,3.55,111,,,,True,-13.9
1065,32.946298,-117.168059,3752.0,130.2,3.92,111,,,,True,-12.9
1066,32.946309,-117.168008,3756.4,129.8,4.0,111,,,,True,-6.3
1067,32.946315,-117.167959,3760.6,129.4,4.3,111,,,,True,-1.7
1069,32.946364,-117.167879,3770.0,129.6,4.42,111,,,,True,0.0
1070,32.946399,-117.167841,3774.9,129.8,4.58,111,,,,True,3.1
1071,32.946413,-117.16779,3779.6,129.8,4.64,111,,,,True,4.2
1073,32.946389,-117.167722,3786.8,130.2,4.367,110,,,,True,5.9
1074,32.946369,-117.167704,3789.2,130.4,3.84,110,,,,True,9.6
1075,32.946347,-117.167692,3791.8,130.8,3.38,109,,,,True,11.8
1077,32.946301,-117.167648,3798.4,131.6,3.133,109,,,,True,9.3
1078,32.946281,-117.167618,3802.1,132.0,3.06,109,,,,True,5.8
1080,32.946267,-117.167526,3810.8,132.4,3.8,109,,,,True,1.7
1081,32.946259,-117.167469,3815.9,132.2,4.017,110,,,,True,-1.3
1082,32.946244,-117.167409,3821.5,132.0,4.62,110,,,,True,-3.0
