t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
334,32.9594,-117.186211,209.2,77.9,0.867,112,0,,,False,0.0
337,32.959429,-117.186203,212.3,78.0,0.72,112,0,,,True,1.2
338,32.959423,-117.186212,213.0,78.0,0.717,112,0,,,True,1.0
341,32.959424,-117.186242,216.7,78.0,1.071,113,0,,,True,0.8
342,32.959427,-117.186243,216.7,78.0,0.88,113,0,,,False,-0.8
345,32.959425,-117.186216,219.0,78.0,0.857,114,0,,,True,0.0
348,32.959419,-117.186212,221.9,78.0,0.867,115,43,,,True,0.0
350,32.959413,-117.186237,224.2,77.9,1.04,116,0,,,True,0.0
354,32.959428,-117.186266,226.9,78.0,0.833,116,0,,,True,0.0
361,32.959428,-117.186266,226.9,78.0,0.245,118,0,,,False,0.0
362,32.959428,-117.186266,226.9,78.0,0.0,118,0,,,False,-0.9
366,32.959428,-117.186266,226.9,78.0,0.0,121,0,,,False,0.0
367,32.959428,-117.186266,226.9,78.0,0.0,124,0,,,False,-1.3
370,32.959428,-117.186266,226.9,78.0,0.0,125,0,,,False,-0.9
375,32.959433,-117.186248,229.9,78.0,0.375,126,0,,,True,-0.9
380,32.959401,-117.186232,233.3,77.9,0.64,126,0,,,True,-0.9
384,32.959385,-117.186205,234.6,77.9,0.522,126,0,,,True,-0.9
385,32.959385,-117.186205,234.6,77.9,0.26,126,0,,,False,-1.1
388,32.959397,-117.18621,236.4,77.9,0.387,126,0,,,True,-0.8
390,32.95941,-117.18621,237.6,77.9,0.6,123,0,,,True,0.0
391,32.959405,-117.186215,238.3,77.9,0.617,123,0,,,True,0.0
394,32.959404,-117.186215,238.7,77.9,0.383,120,0,,,False,0.9
395,32.959404,-117.186217,238.9,77.9,0.26,120,0,,,False,0.9
398,32.959385,-117.186205,241.7,77.9,0.486,116,0,,,True,1.0
399,32.959385,-117.186205,241.7,77.9,0.6,113,0,,,False,0.0
404,32.959415,-117.186229,243.6,77.9,0.317,110,0,,,True,0.0
405,32.959421,-117.186233,244.4,78.0,0.45,111,0,,,True,0.0
407,32.959429,-117.18624,245.4,78.0,0.463,111,0,,,True,0.0
409,32.959421,-117.186249,246.4,78.0,0.56,111,0,,,True,0.0
413,32.95941,-117.186217,249.6,77.9,0.7,111,0,,,True,1.0
414,32.95941,-117.186217,249.6,77.9,0.64,137,0,,,False,0.0
415,32.959417,-117.186215,250.4,77.9,0.667,173,47,,,True,0.0
416,32.959414,-117.18622,250.4,77.9,0.571,186,47,,,False,-1.0
419,32.959417,-117.186229,253.0,77.9,0.68,180,0,,,True,0.0
420,32.959422,-117.186231,253.7,78.0,0.66,183,0,,,True,1.0
421,32.959429,-117.186227,254.5,78.0,0.82,172,0,,,True,1.0
422,32.959425,-117.186218,255.4,78.0,0.833,168,0,,,True,0.9
423,32.959417,-117.186208,256.5,77.9,0.871,163,0,,,True,1.0
424,32.959411,-117.186202,257.2,77.9,0.84,159,0,,,True,0.9
425,32.959417,-117.186211,258.3,77.9,0.92,155,0,,,True,0.0
426,32.959423,-117.186232,260.1,78.0,1.12,151,0,,,True,0.0
427,32.959436,-117.186229,261.3,78.0,1.18,141,0,,,True,0.0
428,32.959441,-117.186213,262.7,78.0,1.24,129,0,,,True,0.9
429,32.959439,-117.186201,263.6,78.0,1.28,128,0,,,True,0.0
431,32.959436,-117.186214,263.6,78.0,0.7,123,45,,,False,0.0
432,32.959429,-117.186227,265.0,78.0,0.74,121,45,,,True,0.0
434,32.959419,-117.186258,268.2,78.0,0.92,124,0,,,True,-0.9
435,32.959417,-117.186259,268.4,77.9,0.8,127,0,,,False,-1.2
436,32.959417,-117.186259,268.4,77.9,0.96,127,0,,,False,0.0
437,32.95942,-117.186258,268.4,78.0,0.68,128,0,,,False,0.0
443,32.959421,-117.186256,268.4,78.0,0.0,129,0,,,False,0.0
450,32.95942,-117.186258,268.7,78.0,0.023,129,0,,,False,0.8
454,32.959405,-117.186224,271.3,77.9,0.264,130,0,,,True,1.5
458,32.959395,-117.186233,271.3,77.9,0.325,131,0,,,False,0.8
464,32.959424,-117.186235,274.5,78.0,0.32,130,0,,,True,2.0
468,32.959436,-117.186244,276.5,78.0,0.52,130,0,,,True,0.7
471,32.959469,-117.186214,281.5,78.1,1.0,128,0,,,True,0.0
474,32.959437,-117.186222,285.2,78.0,1.45,125,0,,,True,0.0
475,32.959433,-117.186227,285.8,78.0,1.329,125,0,,,True,-1.1
480,32.959419,-117.18626,288.9,78.0,0.617,125,0,,,True,-0.8
485,32.959423,-117.186264,289.6,78.0,0.38,124,0,,,False,0.0
487,32.959425,-117.186259,290.3,78.0,0.2,121,0,,,True,0.0
489,32.959427,-117.186236,293.3,78.0,0.489,120,0,,,True,-1.0
492,32.959425,-117.186221,295.3,78.0,1.0,117,0,,,True,-1.0
495,32.959432,-117.186239,295.4,78.0,0.35,115,0,,,False,-1.0
499,32.959423,-117.186234,296.4,78.0,0.157,119,0,,,False,0.0
501,32.959401,-117.18622,299.2,77.9,0.633,117,51,,,True,0.0
505,32.959401,-117.186226,300.1,77.9,0.617,120,0,,,False,0.0
506,32.959405,-117.186226,300.5,77.9,0.26,121,0,,,True,0.0
509,32.959426,-117.186207,302.8,78.0,0.45,120,0,,,True,1.0
514,32.959423,-117.186226,304.9,78.0,0.55,118,0,,,True,1.0
518,32.959422,-117.18625,307.1,78.0,0.478,118,0,,,True,1.0
521,32.959428,-117.186222,308.9,78.0,0.571,118,0,,,True,0.0
523,32.959433,-117.186235,308.9,78.0,0.36,117,79,,,False,-0.9
524,32.95943,-117.186231,309.2,78.0,0.35,117,79,,,True,-1.0
527,32.959419,-117.186237,310.6,78.0,0.283,114,0,,,True,-1.3
528,32.959422,-117.186215,310.6,78.0,0.34,113,0,,,False,0.0
531,32.959391,-117.186223,313.8,77.9,0.657,117,0,,,True,0.0
532,32.959398,-117.186212,315.0,77.9,0.88,117,0,,,True,-0.8
537,32.959391,-117.186211,315.0,77.9,0.2,114,0,,,False,-0.8
539,32.959391,-117.186211,315.0,77.9,0.0,111,0,,,False,-1.0
540,32.959405,-117.186201,316.9,77.9,0.237,110,0,,,True,1.3
544,32.959422,-117.186223,318.0,78.0,0.6,110,0,,,False,0.0
549,32.959428,-117.186235,318.6,78.0,0.189,112,0,,,False,0.9
554,32.959417,-117.186247,321.1,77.9,0.31,116,50,,,True,1.0
555,32.959421,-117.186245,321.6,78.0,0.5,119,50,,,True,1.0
557,32.959418,-117.186243,321.7,78.0,0.387,124,50,,,False,1.1
558,32.959415,-117.186241,321.8,77.9,0.356,124,0,,,False,0.7
564,32.959415,-117.186241,321.8,77.9,0.014,123,0,,,False,0.0
570,32.959422,-117.186262,322.1,78.0,0.025,122,0,,,False,0.8
575,32.95943,-117.186243,324.8,78.0,0.273,124,0,,,True,0.0
577,32.959432,-117.186242,325.0,78.0,0.414,127,0,,,False,0.9
578,32.95942,-117.18624,326.3,78.0,0.525,128,0,,,True,0.0
581,32.959438,-117.186228,330.4,78.0,0.933,127,0,,,True,0.0
583,32.959448,-117.186254,333.2,78.0,1.38,124,0,,,True,0.0
584,32.959453,-117.186292,336.7,78.0,1.733,124,0,,,True,0.0
587,32.959453,-117.186347,343.1,78.0,2.117,125,0,,,True,-0.4
590,32.959435,-117.186288,349.1,78.0,2.067,124,86,,,True,-0.5
594,32.959403,-117.186224,355.9,77.9,1.829,126,89,,,True,-0.8
597,32.959406,-117.186231,356.2,77.9,1.014,130,0,,,False,0.0
600,32.959406,-117.186231,356.2,77.9,0.05,131,0,,,False,1.9
605,32.959421,-117.186257,359.3,78.0,0.388,130,73,,,True,1.9
608,32.959439,-117.186241,363.2,78.0,0.875,131,0,,,True,1.0
611,32.959461,-117.186223,366.5,78.1,1.2,131,0,,,True,0.0
612,32.959453,-117.186218,366.5,78.0,1.029,131,0,,,False,-1.2
615,32.959438,-117.186223,368.2,78.0,0.714,131,52,,,True,-1.0
616,32.959428,-117.186225,369.3,78.0,0.56,131,71,,,True,-2.6
618,32.959401,-117.186229,371.8,77.9,0.883,130,71,,,True,-2.4
619,32.959394,-117.186219,373.0,77.9,0.929,131,60,,,True,-2.4
626,32.959398,-117.186206,373.7,77.9,0.237,131,0,,,False,-2.4
634,32.959398,-117.186206,374.3,77.9,0.087,132,0,,,False,-2.2
641,32.959409,-117.186205,374.9,77.9,0.08,135,0,,,False,-0.9
647,32.959398,-117.186206,374.9,77.9,0.046,138,0,,,False,0.0
648,32.959398,-117.186206,374.9,77.9,0.0,137,0,,,False,0.0
652,32.959398,-117.186206,374.9,77.9,0.0,133,0,,,False,1.0
653,32.959398,-117.186206,374.9,77.9,0.0,130,0,,,False,1.7
655,32.959398,-117.186206,374.9,77.9,0.0,127,0,,,False,1.9
656,32.959398,-117.186206,374.9,77.9,0.0,127,0,,,False,0.9
661,32.959402,-117.186209,375.4,77.9,0.083,133,0,,,False,1.0
662,32.959419,-117.186219,377.4,78.0,0.417,134,0,,,True,1.0
664,32.959438,-117.186246,379.8,78.0,0.613,134,0,,,True,1.0
665,32.959435,-117.186238,380.7,78.0,0.644,131,0,,,True,1.0
666,32.959445,-117.186236,381.7,78.0,1.26,130,0,,,True,0.0
668,32.959458,-117.186224,383.5,78.1,1.017,130,0,,,True,0.0
669,32.959455,-117.186215,384.0,78.1,0.84,128,0,,,True,0.0
671,32.959442,-117.186203,385.3,78.0,0.72,127,0,,,True,0.0
673,32.959408,-117.186227,388.8,77.9,1.06,125,0,,,True,-0.9
675,32.959424,-117.186245,391.2,78.0,1.2,123,0,,,True,-1.0
678,32.959427,-117.186235,392.2,78.0,0.68,120,75,,,True,0.0
679,32.959429,-117.186228,392.9,78.0,0.683,119,75,,,True,1.0
683,32.95943,-117.186229,394.4,78.0,0.44,117,0,,,True,0.0
686,32.95942,-117.186234,396.6,78.0,0.529,117,0,,,True,-0.8
690,32.95943,-117.186211,398.8,78.0,0.629,119,0,,,True,-0.9
692,32.95943,-117.186211,398.8,78.0,0.367,122,0,,,False,-1.1
694,32.95942,-117.186238,401.7,78.0,0.637,125,0,,,True,-0.8
697,32.959404,-117.18624,404.4,77.9,1.12,126,0,,,True,-0.9
698,32.959395,-117.18623,405.7,77.9,1.15,127,0,,,True,-1.1
701,32.959389,-117.18623,406.3,77.9,0.657,128,0,,,False,0.0
703,32.959408,-117.186212,409.4,77.9,0.74,129,0,,,True,1.0
704,32.959412,-117.186222,410.4,77.9,0.783,129,0,,,True,0.9
707,32.959449,-117.186226,414.6,78.0,1.383,130,41,,,True,0.0
708,32.959443,-117.186225,415.3,78.0,1.18,129,41,,,True,0.0
710,32.959431,-117.186232,416.7,78.0,1.05,129,41,,,True,0.0
714,32.959412,-117.186219,419.3,77.9,0.667,129,0,,,True,0.0
718,32.959411,-117.186232,420.9,77.9,0.525,130,0,,,True,0.0
721,32.959426,-117.186225,422.6,78.0,0.471,131,0,,,True,0.0
724,32.959439,-117.186206,425.1,78.0,0.7,134,0,,,True,0.0
725,32.959443,-117.186193,426.1,78.0,0.743,134,0,,,True,-1.0
726,32.959437,-117.186196,426.7,78.0,0.82,135,0,,,True,-0.8
729,32.959402,-117.186226,431.6,77.9,1.3,135,0,,,True,-1.0
731,32.959396,-117.186227,432.3,77.9,1.12,135,0,,,True,-1.6
732,32.959391,-117.186225,432.5,77.9,0.967,135,0,,,False,-1.7
737,32.959404,-117.18622,435.1,77.9,0.467,132,0,,,True,-0.9
739,32.959411,-117.186211,435.1,77.9,0.371,132,0,,,False,-1.0
743,32.959381,-117.186229,438.8,77.8,0.617,131,0,,,True,-1.0
744,32.959375,-117.186237,439.9,77.8,0.96,130,0,,,True,0.0
747,32.959356,-117.18624,442.5,77.8,0.925,130,0,,,True,0.9
751,32.959372,-117.186226,445.0,77.8,0.729,130,0,,,True,1.9
755,32.959413,-117.186242,449.7,77.9,0.9,126,55,,,True,1.9
756,32.95942,-117.186251,450.6,78.0,1.12,126,55,,,True,0.9
758,32.959428,-117.186238,451.5,78.0,0.929,125,55,,,True,0.0
760,32.95944,-117.186232,453.0,78.0,0.66,125,0,,,True,0.0
764,32.959408,-117.186234,456.5,77.9,0.833,124,62,,,True,0.0
767,32.9594,-117.186216,459.2,77.9,0.886,124,0,,,True,0.0
768,32.959414,-117.186214,460.6,77.9,0.95,124,0,,,True,0.0
772,32.959432,-117.186204,462.8,78.0,0.72,125,54,,,True,1.0
773,32.959429,-117.186206,463.3,78.0,0.54,123,52,,,True,0.9
780,32.959416,-117.186239,467.2,77.9,0.55,120,0,,,True,0.0
783,32.95943,-117.186233,468.8,78.0,0.55,116,0,,,True,0.0
785,32.959442,-117.18622,470.7,78.0,0.7,116,0,,,True,0.0
789,32.959428,-117.186232,474.1,78.0,0.883,117,0,,,True,0.0
790,32.959415,-117.186236,475.5,77.9,0.96,116,0,,,True,0.0
794,32.959405,-117.186237,476.6,77.9,0.5,117,54,,,False,0.0
799,32.959417,-117.186227,479.9,77.9,0.489,117,0,,,True,0.0
801,32.959428,-117.186238,480.7,78.0,0.586,118,0,,,True,1.0
804,32.959438,-117.186212,482.7,78.0,0.56,118,0,,,True,0.9
805,32.959431,-117.186209,483.5,78.0,0.6,119,69,,,True,1.2
807,32.959422,-117.186213,484.6,78.0,0.65,119,69,,,True,0.8
808,32.959422,-117.186223,485.5,78.0,0.686,119,53,,,True,0.0
811,32.95942,-117.186252,488.1,78.0,0.767,123,0,,,True,1.0
812,32.95942,-117.186252,488.1,78.0,0.7,126,0,,,False,0.0
813,32.95942,-117.186252,488.1,78.0,0.52,127,0,,,False,0.0
815,32.959448,-117.18623,491.8,78.0,0.9,126,0,,,True,-0.9
817,32.959461,-117.186228,492.7,78.1,0.92,125,0,,,True,-0.9
818,32.959457,-117.186222,493.2,78.1,1.02,125,0,,,True,-1.4
820,32.95943,-117.186231,496.3,78.0,0.9,121,57,,,True,-1.0
822,32.95941,-117.186244,498.9,77.9,1.24,119,0,,,True,-1.0
824,32.959406,-117.186236,499.1,77.9,0.983,118,55,,,False,-0.8
826,32.95941,-117.186211,501.4,77.9,0.85,118,55,,,True,-0.8
827,32.959406,-117.186214,501.9,77.9,0.6,119,56,,,True,0.0
829,32.959421,-117.18622,502.9,78.0,0.76,121,56,,,True,0.0
831,32.95943,-117.186228,505.4,78.0,0.8,122,56,,,True,0.0
833,32.959407,-117.186221,508.1,77.9,1.033,121,55,,,True,0.0
836,32.959404,-117.186223,509.1,77.9,0.74,120,0,,,True,-1.1
837,32.959407,-117.186223,509.2,77.9,0.633,120,0,,,False,0.0
841,32.959417,-117.186224,512.9,77.9,0.76,120,0,,,True,0.8
845,32.959399,-117.186223,514.4,77.9,0.65,121,0,,,True,0.9
848,32.959426,-117.186212,517.7,78.0,0.686,120,0,,,True,1.8
851,32.959449,-117.186226,520.9,78.0,1.083,120,0,,,True,1.5
853,32.959471,-117.186254,524.2,78.1,1.3,119,0,,,True,1.0
854,32.959469,-117.186255,524.2,78.1,1.083,119,0,,,False,0.8
858,32.959481,-117.186221,527.9,78.1,0.74,118,0,,,True,-0.8
862,32.959455,-117.186182,532.7,78.1,1.063,117,56,,,True,-0.7
867,32.959441,-117.18614,537.1,78.0,1.022,116,0,,,True,-0.8
874,32.959441,-117.18614,538.1,78.0,0.45,114,0,,,False,0.0
883,32.959449,-117.186116,540.4,78.0,0.206,116,0,,,False,1.1
884,32.959461,-117.18611,541.2,78.1,0.31,119,0,,,True,0.0
885,32.959464,-117.186114,541.2,78.1,0.282,123,0,,,False,-1.0
887,32.959477,-117.186126,541.2,78.1,0.238,126,0,,,False,-0.9
890,32.959495,-117.186123,541.4,78.2,0.04,126,0,,,False,0.0
894,32.959473,-117.186141,542.4,78.1,0.171,123,0,,,False,0.0
895,32.959469,-117.186141,542.4,78.1,0.2,122,0,,,False,0.0
898,32.959451,-117.186132,542.4,78.0,0.125,117,0,,,False,0.0
899,32.959451,-117.186131,542.4,78.0,0.0,113,0,,,False,0.0
903,32.959435,-117.186119,543.3,78.0,0.18,110,0,,,False,0.0
905,32.95943,-117.186129,543.3,78.0,0.15,107,0,,,False,0.0
906,32.95943,-117.186129,543.3,78.0,0.129,101,0,,,False,0.0
907,32.95943,-117.186128,543.3,78.0,0.112,97,0,,,False,0.0
909,32.959438,-117.186125,543.3,78.0,0.0,96,0,,,False,0.0
917,32.959439,-117.186132,543.8,78.0,0.05,97,0,,,False,0.0
921,32.959443,-117.186121,543.8,78.0,0.042,102,0,,,False,0.0
922,32.959443,-117.186121,543.8,78.0,0.0,104,0,,,False,0.9
926,32.959443,-117.186121,543.8,78.0,0.0,100,0,,,False,1.0
927,32.959443,-117.186121,543.8,78.0,0.0,100,0,,,False,0.0
930,32.959443,-117.186121,543.8,78.0,0.0,97,0,,,False,0.0
931,32.959443,-117.186121,543.8,78.0,0.0,88,0,,,False,0.0
932,32.959443,-117.186121,543.8,78.0,0.0,81,0,,,False,0.0
933,32.959443,-117.186121,543.8,78.0,0.0,78,0,,,False,0.0
934,32.959443,-117.186121,543.8,78.0,0.0,78,0,,,False,4.8
935,32.959443,-117.186121,543.8,78.0,0.0,78,0,,,False,-1.9
938,32.959443,-117.186121,543.8,78.0,0.0,81,0,,,False,-1.0
947,32.959443,-117.186121,543.8,78.0,0.0,84,0,,,False,-1.0
955,32.959443,-117.186121,543.8,78.0,0.0,83,0,,,False,0.0
961,32.959457,-117.186148,545.9,78.1,0.15,83,0,,,True,0.0
964,32.959448,-117.186146,546.8,78.0,0.333,86,0,,,False,0.0
967,32.959444,-117.186134,547.2,78.0,0.217,89,0,,,False,0.0
969,32.959446,-117.186139,547.6,78.0,0.16,92,0,,,False,0.0
972,32.959453,-117.186137,547.6,78.0,0.08,87,0,,,False,0.0
978,32.959469,-117.186141,547.7,78.1,0.011,87,0,,,False,0.0
984,32.959462,-117.186122,549.5,78.1,0.158,89,0,,,False,0.0
