t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
276,32.93701,-117.169061,172.5,66.4,1.114,75,51,,,True,6.6
278,32.936994,-117.169062,174.3,66.6,1.0,77,50,,,True,8.0
285,32.936916,-117.169059,182.9,67.4,1.156,77,50,,,True,8.5
291,32.936862,-117.169047,189.3,68.0,1.154,80,50,,,True,9.0
293,32.936845,-117.169038,191.4,68.0,1.063,82,52,,,True,9.4
297,32.936817,-117.169034,194.3,68.4,0.833,85,52,,,True,2.1
298,32.936806,-117.169033,195.6,68.6,0.84,85,50,,,True,3.1
302,32.93678,-117.169038,198.7,68.4,0.88,88,0,,,True,3.6
305,32.936784,-117.169043,198.7,68.2,0.443,91,0,,,False,-5.6
307,32.936784,-117.169044,198.8,68.2,0.02,92,0,,,False,-8.4
310,32.936751,-117.16904,202.4,68.4,0.74,91,0,,,True,-10.5
316,32.936739,-117.16904,204.2,68.6,0.6,90,0,,,False,-14.1
322,32.936733,-117.169041,205.1,67.8,0.225,90,0,,,False,-7.6
326,32.936733,-117.169041,205.1,67.8,0.09,85,0,,,False,-5.2
328,32.936733,-117.169041,205.1,67.6,0.0,82,0,,,False,-4.5
335,32.936733,-117.169041,205.1,67.6,0.0,85,0,,,False,-3.8
338,32.936733,-117.169041,205.1,67.6,0.0,86,0,,,False,-1.9
349,32.93673,-117.169043,205.5,67.2,0.029,84,0,,,False,-5.5
352,32.936726,-117.169041,206.1,67.8,0.071,78,0,,,False,-8.8
353,32.936725,-117.16904,206.2,68.0,0.073,73,0,,,False,-8.5
354,32.936723,-117.169038,206.4,68.0,0.18,69,0,,,False,-3.0
355,32.936723,-117.169037,206.4,68.0,0.15,66,0,,,False,-1.5
358,32.936724,-117.169055,207.5,68.0,0.26,65,0,,,True,1.6
360,32.936735,-117.169072,209.3,68.0,0.58,73,0,,,True,-4.9
361,32.936742,-117.169081,210.4,67.8,0.667,76,0,,,True,-5.0
366,32.936767,-117.169084,213.3,67.8,0.667,70,0,,,True,-9.4
367,32.936767,-117.169074,213.3,67.8,0.483,67,0,,,False,-7.4
369,32.93672,-117.169055,218.4,67.4,1.0,64,0,,,True,-7.8
371,32.936709,-117.169045,219.9,67.0,1.32,64,0,,,True,-7.8
372,32.936701,-117.169043,221.2,67.0,1.58,63,0,,,True,-5.3
378,32.936654,-117.169039,226.1,66.8,0.886,63,52,,,True,-4.5
384,32.936589,-117.169038,233.4,66.6,1.017,62,50,,,True,-5.4
390,32.936512,-117.169032,242.2,66.0,1.342,60,57,,,True,-6.1
391,32.936501,-117.169033,243.4,65.8,1.429,60,57,,,True,-8.5
396,32.936447,-117.169026,249.1,65.4,1.15,64,57,,,True,-6.9
397,32.936439,-117.169024,249.9,65.2,1.083,67,56,,,True,-6.1
399,32.936424,-117.169019,251.5,65.2,1.012,68,56,,,True,-5.1
406,32.936381,-117.169009,256.6,65.0,0.744,67,0,,,True,-7.3
412,32.936377,-117.169009,257.0,65.0,0.423,70,0,,,False,-5.9
414,32.936377,-117.169009,257.0,65.0,0.05,71,0,,,False,-6.8
421,32.936374,-117.169005,258.0,64.4,0.111,71,0,,,False,-7.4
427,32.936354,-117.169011,260.1,64.6,0.238,70,0,,,True,-7.6
434,32.936302,-117.168997,266.3,64.2,0.638,71,0,,,True,-3.2
440,32.936268,-117.168996,270.1,64.0,0.769,74,0,,,True,-5.0
441,32.936263,-117.168995,270.5,64.0,0.6,74,0,,,True,0.0
446,32.93625,-117.16899,272.0,64.0,0.317,78,0,,,False,0.0
447,32.936247,-117.168989,272.2,64.2,0.283,82,0,,,False,-1.6
448,32.936242,-117.168989,272.9,64.2,0.343,86,0,,,True,0.0
449,32.93624,-117.168989,273.1,64.2,0.325,90,0,,,False,0.0
450,32.936234,-117.168989,273.9,64.2,0.378,93,0,,,True,0.0
454,32.936217,-117.168984,275.6,64.0,0.5,94,0,,,True,-1.6
462,32.936194,-117.168987,278.5,64.0,0.383,94,0,,,True,-1.7
470,32.936181,-117.168993,280.0,64.0,0.275,91,0,,,False,0.0
476,32.936137,-117.169014,285.5,64.0,0.5,90,47,,,True,-1.5
485,32.936118,-117.169025,288.2,64.0,0.547,91,0,,,False,-1.3
492,32.936089,-117.169044,292.0,63.8,0.406,90,41,,,True,-3.7
499,32.936067,-117.169072,295.3,63.8,0.507,91,0,,,True,-4.3
502,32.936064,-117.169078,296.3,63.6,0.43,88,0,,,True,-3.7
505,32.936054,-117.169078,296.9,63.6,0.267,83,0,,,False,-1.5
506,32.936048,-117.169079,297.6,63.6,0.329,79,0,,,True,0.0
508,32.936039,-117.169083,298.9,63.6,0.433,76,0,,,True,1.7
509,32.936035,-117.169084,299.4,63.6,0.443,76,0,,,True,1.9
518,32.935984,-117.169091,305.1,63.6,0.62,75,43,,,True,0.0
525,32.935961,-117.16908,307.9,63.8,0.531,76,0,,,True,-2.4
530,32.935964,-117.169081,308.2,63.4,0.258,79,0,,,False,-3.9
534,32.935966,-117.169084,308.2,63.6,0.033,79,0,,,False,-6.2
541,32.93591,-117.169065,315.3,63.2,0.645,78,52,,,True,-2.9
548,32.935863,-117.169046,320.8,63.0,0.9,79,50,,,True,-2.9
549,32.935853,-117.169041,322.1,63.0,0.85,78,50,,,True,-2.1
557,32.935795,-117.169009,329.2,63.0,0.933,77,48,,,True,-3.9
563,32.935751,-117.168999,334.1,62.8,0.857,77,0,,,True,-2.7
570,32.93573,-117.168997,336.3,62.4,0.546,76,0,,,True,-5.9
578,32.935733,-117.168981,337.0,62.6,0.193,78,0,,,False,-5.3
583,32.935753,-117.16897,339.3,62.4,0.231,78,0,,,True,-6.0
591,32.935759,-117.168971,340.9,62.8,0.3,77,0,,,False,-2.6
597,32.935753,-117.16898,341.7,62.4,0.171,78,0,,,False,-4.1
603,32.935738,-117.168991,343.6,62.2,0.225,81,0,,,True,-7.5
604,32.935734,-117.168993,344.1,62.2,0.343,81,0,,,True,-3.8
611,32.935667,-117.168992,351.6,62.0,1.0,79,0,,,True,-3.5
612,32.935658,-117.168993,352.3,62.0,1.025,76,53,,,True,-3.7
613,32.935648,-117.168992,353.5,61.8,1.044,76,53,,,True,-3.4
617,32.935642,-117.16898,354.9,61.8,0.52,74,0,,,True,-3.6
623,32.935623,-117.168976,357.4,61.8,0.39,75,41,,,True,0.0
631,32.935568,-117.168989,363.4,61.6,0.607,75,0,,,True,2.6
640,32.935499,-117.169009,371.1,61.8,0.806,76,41,,,True,4.5
647,32.935439,-117.169019,378.1,62.4,0.919,77,43,,,True,5.0
654,32.935383,-117.169015,384.3,63.0,0.943,76,46,,,True,3.5
658,32.935355,-117.16902,387.5,62.8,0.855,75,45,,,True,1.0
665,32.935301,-117.169035,393.7,62.6,0.855,73,47,,,True,-2.8
671,32.935263,-117.169045,398.0,62.6,0.808,76,46,,,True,-3.2
672,32.935259,-117.169044,398.4,62.6,0.671,77,45,,,True,-1.9
679,32.935246,-117.169042,400.1,62.4,0.263,79,0,,,False,-1.3
683,32.935209,-117.169046,404.2,62.4,0.527,76,0,,,True,-1.3
686,32.935184,-117.169048,407.0,62.4,0.986,76,50,,,True,0.0
694,32.935122,-117.169045,413.9,62.4,0.882,77,46,,,True,0.0
704,32.935043,-117.169051,422.6,62.4,0.867,77,47,,,True,0.8
710,32.935002,-117.16905,427.1,62.4,0.825,76,47,,,True,1.0
715,32.934961,-117.169054,432.0,62.6,0.855,75,45,,,True,3.1
722,32.934952,-117.169061,433.3,62.6,0.517,74,0,,,False,-1.7
730,32.934939,-117.16905,435.3,62.8,0.22,73,0,,,False,-1.7
737,32.934905,-117.169048,439.1,62.2,0.387,74,0,,,True,-1.9
741,32.934887,-117.169048,441.1,62.4,0.527,77,41,,,True,0.0
745,32.934864,-117.169049,443.6,62.4,0.563,78,75,,,True,11.4
753,32.934822,-117.169039,448.4,62.8,0.608,79,40,,,True,2.5
759,32.934817,-117.169038,449.6,63.4,0.429,80,0,,,False,2.4
766,32.93475,-117.169023,457.4,62.8,0.692,80,48,,,True,-1.3
768,32.934723,-117.16902,460.2,62.8,1.178,83,52,,,True,-3.2
771,32.934691,-117.169018,463.5,62.6,1.22,84,52,,,True,0.0
776,32.934649,-117.169006,468.5,62.8,1.038,84,52,,,True,-2.3
782,32.934594,-117.168988,475.1,62.8,1.055,84,52,,,True,-3.6
786,32.934574,-117.168979,477.3,62.4,0.88,80,49,,,True,-6.6
789,32.934552,-117.168965,480.1,62.0,0.714,79,50,,,True,-10.3
794,32.934526,-117.16895,483.6,61.8,0.788,79,41,,,True,-10.3
796,32.934519,-117.168946,484.8,61.8,0.671,78,43,,,True,-9.0
804,32.934525,-117.168945,484.8,61.8,0.12,74,0,,,False,-6.0
806,32.934524,-117.168946,485.0,61.8,0.02,72,0,,,False,-6.6
820,32.93448,-117.16893,490.7,61.2,0.369,71,0,,,True,-4.9
826,32.93442,-117.168921,497.0,61.0,0.6,68,53,,,True,-5.2
832,32.934389,-117.168906,501.0,61.0,0.858,68,0,,,True,-2.5
836,32.934364,-117.168894,504.3,60.8,0.73,69,55,,,True,-2.2
840,32.934337,-117.168895,506.9,60.8,0.737,67,45,,,True,-2.6
848,32.934267,-117.168901,514.8,60.6,0.875,70,47,,,True,-1.2
850,32.934252,-117.168906,516.5,60.6,0.96,70,48,,,True,-1.0
855,32.934218,-117.168923,520.8,60.6,0.857,73,47,,,True,-1.1
861,32.934167,-117.168952,526.8,60.6,0.936,75,48,,,True,0.0
867,32.934119,-117.168983,532.6,60.4,0.983,77,50,,,True,-0.8
872,32.934075,-117.169003,538.1,60.6,1.027,77,48,,,True,-1.6
879,32.934011,-117.169023,545.4,60.4,1.067,78,48,,,True,-2.5
887,32.933961,-117.169036,551.1,60.2,0.867,79,49,,,True,-5.4
892,32.933915,-117.169046,556.3,59.8,0.838,77,41,,,True,-7.7
896,32.933878,-117.169047,560.3,59.4,1.022,75,41,,,True,-9.5
902,32.933825,-117.169043,566.2,58.8,0.99,78,48,,,True,-10.5
906,32.933793,-117.169043,570.1,58.4,0.98,81,47,,,True,-11.0
908,32.933779,-117.169043,571.6,58.2,0.9,81,47,,,True,-11.3
912,32.933747,-117.169044,574.9,57.8,0.8,80,48,,,True,-11.2
918,32.933698,-117.169043,580.3,57.2,0.87,80,49,,,True,-11.8
922,32.93366,-117.169038,584.4,56.8,0.95,82,50,,,True,-8.1
928,32.933608,-117.16903,590.3,56.0,1.0,82,48,,,True,-6.8
937,32.933525,-117.169038,599.5,55.8,1.007,80,48,,,True,-4.2
938,32.933513,-117.169042,600.9,55.8,1.06,80,48,,,True,-0.6
951,32.933417,-117.169089,612.7,55.6,0.943,79,48,,,True,0.0
961,32.933324,-117.169119,623.0,55.8,0.961,79,47,,,True,-0.6
970,32.933265,-117.169134,630.4,55.8,0.932,80,0,,,True,0.0
979,32.933205,-117.169128,636.8,55.6,0.767,81,0,,,True,-2.5
986,32.93315,-117.169135,643.2,55.6,0.8,81,42,,,True,-2.2
992,32.933115,-117.169128,647.0,55.2,0.785,83,0,,,True,-3.0
1004,32.93302,-117.169113,657.7,55.2,0.806,83,49,,,True,-4.2
1013,32.932962,-117.169108,663.9,54.8,0.805,81,44,,,True,-0.8
1016,32.932939,-117.169099,667.0,54.6,0.775,80,43,,,True,0.9
1024,32.93289,-117.169108,671.9,55.0,0.727,80,45,,,True,3.8
1034,32.932819,-117.169151,681.1,55.4,0.783,79,44,,,True,3.7
1044,32.932752,-117.169202,690.1,55.8,0.91,78,43,,,True,3.2
1049,32.932722,-117.169225,694.2,55.6,0.873,79,0,,,True,3.1
1053,32.932695,-117.169245,697.2,55.8,0.789,82,0,,,True,0.0
1057,32.932679,-117.169262,700.3,56.0,0.762,82,45,,,True,0.0
1064,32.932643,-117.169307,705.7,55.8,0.773,79,0,,,True,1.2
1072,32.932593,-117.169337,712.0,55.6,0.78,79,44,,,True,2.9
1078,32.932603,-117.169314,713.8,56.0,0.579,77,0,,,False,5.5
1082,32.932608,-117.169324,714.2,56.4,0.22,74,0,,,False,12.5
1085,32.932616,-117.169326,715.5,56.2,0.243,74,0,,,True,3.5
1093,32.932608,-117.169334,716.7,56.4,0.227,77,0,,,False,-1.3
1096,32.932598,-117.169349,718.4,56.4,0.264,79,0,,,True,0.0
1107,32.93251,-117.169398,729.3,56.2,0.9,81,46,,,True,-1.9
1114,32.932466,-117.169436,735.3,56.2,0.939,80,48,,,True,-2.8
1116,32.932449,-117.169448,737.6,56.0,0.922,76,47,,,True,-4.5
1118,32.932435,-117.169462,739.8,55.8,0.955,72,47,,,True,-4.2
1125,32.932382,-117.169509,747.0,55.4,1.044,72,49,,,True,-4.7
1133,32.932372,-117.169515,749.6,55.6,0.653,71,0,,,True,-7.3
1137,32.932383,-117.169516,750.3,55.4,0.275,68,0,,,False,0.0
1141,32.932381,-117.169516,750.8,55.0,0.15,69,0,,,False,2.3
1144,32.932385,-117.169514,751.0,55.4,0.1,72,0,,,False,0.0
1147,32.932385,-117.169521,751.3,55.4,0.083,76,0,,,False,0.0
1148,32.932382,-117.169523,751.3,55.4,0.071,79,0,,,False,0.0
1157,32.932354,-117.169557,755.8,55.6,0.45,77,0,,,True,0.0
1166,32.932289,-117.169626,765.6,55.4,0.794,77,0,,,True,0.0
1173,32.932261,-117.169663,770.3,55.4,0.906,76,0,,,True,-0.6
1183,32.932203,-117.169736,779.9,55.4,0.841,74,0,,,True,-1.5
1192,32.932155,-117.169807,788.2,55.4,0.942,75,0,,,True,-1.7
1196,32.932132,-117.169839,792.2,55.0,0.946,79,0,,,True,-1.4
1197,32.932124,-117.169846,793.2,55.0,1.0,82,47,,,True,0.0
1198,32.932117,-117.169854,794.4,55.2,1.033,82,47,,,True,2.4
1201,32.932101,-117.16988,797.5,55.4,1.06,83,48,,,True,2.1
1211,32.932043,-117.169976,808.6,55.4,1.092,82,50,,,True,1.6
1222,32.931965,-117.170079,821.6,55.6,1.148,81,50,,,True,1.5
1233,32.931907,-117.170153,830.9,55.8,1.014,82,47,,,True,1.6
1241,32.931866,-117.170219,838.7,56.0,0.9,82,43,,,True,1.6
1248,32.931829,-117.170277,845.4,56.0,0.967,85,45,,,True,0.9
1249,32.931824,-117.170281,846.1,56.0,0.925,85,45,,,True,0.0
1258,32.931782,-117.170341,853.5,56.0,0.81,85,0,,,True,0.0
1265,32.931776,-117.170366,855.9,56.0,0.612,84,0,,,True,0.0
1274,32.931744,-117.170436,863.5,56.0,0.625,84,43,,,True,0.0
1278,32.931733,-117.170465,866.5,56.0,0.815,81,0,,,True,0.0
1282,32.931719,-117.170495,869.6,56.0,0.763,80,0,,,True,0.9
1289,32.9317,-117.170557,875.6,56.0,0.827,77,0,,,True,1.6
1299,32.93168,-117.170652,884.8,56.2,0.894,76,42,,,True,0.7
1307,32.931666,-117.170727,892.3,56.4,0.928,76,45,,,True,1.4
1314,32.931656,-117.170778,896.9,56.2,0.807,77,0,,,True,-0.8
1321,32.931646,-117.170843,903.2,56.4,0.779,76,45,,,True,-2.0
1329,32.931642,-117.170929,911.2,56.0,0.953,79,47,,,True,-1.7
1331,32.931641,-117.170945,912.8,56.0,0.96,80,49,,,True,-3.4
1339,32.93163,-117.171024,920.1,55.8,0.89,83,0,,,True,-2.8
1340,32.931625,-117.171033,921.0,55.8,0.911,83,47,,,True,-3.9
1346,32.931626,-117.171082,925.7,55.6,0.8,83,0,,,True,-4.1
1354,32.931627,-117.171107,928.2,55.4,0.514,81,0,,,True,-3.6
1362,32.931612,-117.171174,934.7,55.2,0.563,79,47,,,True,-4.3
1368,32.931608,-117.17121,937.8,55.2,0.686,79,0,,,True,-4.1
1373,32.931602,-117.171225,939.6,55.0,0.445,78,0,,,True,-6.3
1378,32.931596,-117.171261,942.9,54.8,0.51,78,77,,,True,-3.1
1380,32.931589,-117.17127,944.1,54.6,0.643,78,0,,,True,-6.2
1385,32.93159,-117.171266,944.2,54.6,0.186,73,0,,,False,-5.6
1388,32.931583,-117.171302,947.7,54.8,0.45,71,0,,,True,-2.8
1397,32.931532,-117.171379,957.1,54.0,1.075,72,48,,,True,-2.6
1406,32.931472,-117.17144,965.9,54.0,1.011,72,51,,,True,-4.2
1413,32.931463,-117.171432,967.3,54.0,0.637,73,0,,,False,-2.3
1418,32.931433,-117.171461,971.4,53.8,0.458,73,0,,,True,-5.2
1421,32.931412,-117.17148,974.2,53.6,0.863,76,47,,,True,-3.4
1424,32.931391,-117.171502,977.4,53.4,1.0,79,50,,,True,-4.7
1432,32.931336,-117.171551,985.1,53.4,0.991,77,50,,,True,-4.2
1440,32.931274,-117.171579,992.5,52.8,0.944,75,47,,,True,-4.0
1441,32.931267,-117.171585,993.1,52.8,0.889,75,47,,,True,-4.9
1451,32.931207,-117.171645,1002.3,52.4,0.891,75,48,,,True,-3.5
1461,32.931172,-117.171706,1009.6,52.2,0.825,76,0,,,True,-4.1
1466,32.931173,-117.171703,1009.6,52.2,0.487,73,0,,,False,-3.7
1471,32.931158,-117.171726,1012.6,52.0,0.3,72,0,,,True,-5.4
1478,32.931123,-117.171774,1018.7,51.8,0.758,72,50,,,True,-2.5
1480,32.931112,-117.17179,1020.8,51.6,0.911,72,50,,,True,-1.2
1486,32.931083,-117.171836,1025.9,51.8,0.9,75,52,,,True,0.0
1489,32.931069,-117.171863,1028.8,51.8,0.889,75,51,,,True,-1.4
1496,32.93104,-117.171903,1034.0,51.8,0.81,77,53,,,True,-1.5
1499,32.931035,-117.171914,1034.9,51.4,0.61,74,0,,,True,-3.8
1503,32.931017,-117.17195,1038.9,51.6,0.7,77,49,,,True,-2.2
1509,32.930993,-117.172005,1044.6,51.2,0.97,80,48,,,True,0.9
1518,32.930964,-117.17208,1052.5,51.4,0.907,80,47,,,True,0.9
1526,32.93095,-117.17213,1057.3,51.6,0.747,79,47,,,True,2.5
1529,32.930942,-117.172156,1060.0,51.8,0.682,82,44,,,True,1.8
1540,32.930912,-117.172236,1068.2,51.8,0.779,83,0,,,True,1.0
1547,32.930887,-117.172305,1075.1,51.8,0.839,79,47,,,True,0.9
1549,32.930879,-117.172324,1077.1,51.8,0.989,76,46,,,True,2.2
1554,32.930857,-117.172366,1081.5,52.0,0.914,75,47,,,True,6.1
1563,32.930857,-117.172409,1086.4,52.2,0.664,77,0,,,True,6.1
1570,32.930838,-117.172465,1091.6,52.8,0.631,79,45,,,True,6.3
1579,32.930805,-117.172547,1100.1,53.2,0.856,82,46,,,True,6.5
1583,32.930788,-117.17258,1103.8,53.4,0.938,85,48,,,True,3.6
1584,32.930783,-117.172588,1104.9,53.4,0.96,86,48,,,True,4.3
1595,32.930748,-117.172672,1113.8,53.6,0.833,87,46,,,True,3.4
1601,32.930729,-117.172725,1118.9,54.0,0.824,86,0,,,True,4.9
1604,32.930717,-117.172749,1121.6,54.0,0.867,86,46,,,True,3.4
1613,32.930687,-117.172828,1129.6,54.6,0.892,89,45,,,True,2.0
1615,32.930684,-117.172845,1131.4,54.2,0.891,91,46,,,True,2.3
1625,32.93066,-117.172918,1138.6,54.4,0.75,94,0,,,True,2.3
1626,32.930657,-117.172926,1139.3,54.4,0.718,93,40,,,True,5.9
1634,32.930629,-117.173,1147.0,55.0,0.933,93,44,,,True,5.7
1635,32.930623,-117.173015,1148.4,55.2,1.011,92,44,,,True,5.2
1644,32.930595,-117.173087,1156.1,55.4,0.91,93,0,,,True,3.0
1647,32.930584,-117.17311,1158.5,55.4,0.842,90,0,,,True,1.5
1649,32.930576,-117.173127,1160.3,55.4,0.84,87,45,,,True,0.0
1650,32.930571,-117.173136,1161.4,55.4,0.883,82,46,,,True,0.0
1654,32.930553,-117.173169,1164.9,55.2,0.92,80,0,,,True,-2.1
1663,32.930523,-117.173232,1171.9,55.4,0.808,78,42,,,True,-3.9
1672,32.930483,-117.173302,1179.8,55.0,0.828,79,0,,,True,-3.2
1680,32.93044,-117.173362,1187.3,54.4,0.906,80,47,,,True,-3.7
1688,32.930388,-117.173433,1195.8,54.2,1.0,79,47,,,True,-3.1
1695,32.930349,-117.173515,1204.3,54.2,1.133,83,78,,,True,-1.5
1696,32.930345,-117.173532,1205.8,54.2,1.25,84,78,,,True,-2.2
1701,32.930319,-117.173598,1213.4,54.0,1.517,85,46,,,True,-2.0
1702,32.930312,-117.173604,1214.3,53.8,1.417,85,46,,,True,-3.2
1710,32.930249,-117.173689,1224.6,53.8,1.244,87,47,,,True,-4.2
1715,32.930221,-117.173745,1230.8,53.4,1.269,90,67,,,True,-4.3
1717,32.930212,-117.173759,1232.6,53.2,1.143,91,70,,,True,-5.3
1722,32.930188,-117.173806,1237.5,52.8,0.957,93,71,,,True,-7.3
1727,32.93016,-117.173858,1243.4,52.8,1.08,90,51,,,True,-7.4
1734,32.930133,-117.173918,1249.9,52.0,1.033,90,50,,,True,-5.2
1736,32.930124,-117.173935,1251.5,51.8,0.9,90,50,,,True,-6.1
1745,32.930088,-117.174018,1260.5,51.6,0.964,90,52,,,True,-2.0
1753,32.930055,-117.174064,1266.2,51.4,0.865,90,0,,,True,-2.9
1759,32.930037,-117.174099,1270.0,51.6,0.679,87,0,,,True,-3.1
1763,32.930024,-117.17412,1272.2,51.2,0.6,85,0,,,True,-1.6
1772,32.929979,-117.174183,1279.7,51.0,0.746,84,0,,,True,-2.7
1776,32.92992,-117.174286,1291.8,51.0,1.508,85,0,,,True,-1.0
1778,32.929911,-117.174284,1292.5,51.0,2.133,89,0,,,True,-2.4
1781,32.929909,-117.174287,1292.6,51.0,0.16,91,0,,,False,0.0
1785,32.929937,-117.174252,1296.6,50.6,0.586,91,50,,,True,0.0
1786,32.929946,-117.174242,1298.0,50.6,1.08,91,50,,,True,-0.9
1793,32.929981,-117.174197,1305.2,51.0,1.075,93,54,,,True,0.9
1800,32.929937,-117.17427,1313.8,50.8,1.129,93,0,,,True,0.9
1806,32.92991,-117.174326,1319.5,50.8,1.1,90,54,,,True,0.0
1807,32.929904,-117.174337,1320.7,50.8,0.986,89,54,,,True,0.9
1814,32.929849,-117.174407,1329.4,51.0,1.238,89,55,,,True,-0.9
1820,32.92981,-117.174458,1336.2,51.0,1.192,89,53,,,True,0.0
1826,32.929782,-117.174502,1341.4,50.6,1.0,89,53,,,True,-1.2
1829,32.929768,-117.174527,1344.0,50.8,0.867,86,52,,,True,-1.4
1831,32.929758,-117.174544,1346.1,50.8,0.94,83,50,,,True,1.6
1835,32.92973,-117.174578,1350.5,50.8,1.083,82,53,,,True,-1.2
1840,32.929708,-117.174607,1354.3,50.8,0.911,83,52,,,True,-1.6
1848,32.92966,-117.174655,1361.2,50.6,0.823,81,49,,,True,-1.9
1859,32.929589,-117.174729,1371.5,50.4,0.905,79,51,,,True,-2.7
1870,32.929525,-117.174801,1381.4,50.2,0.918,82,0,,,True,-1.9
1872,32.929513,-117.174819,1383.7,50.0,0.938,81,0,,,True,-2.3
1881,32.92947,-117.174891,1392.0,50.0,0.964,79,47,,,True,-1.8
1888,32.929427,-117.174929,1398.1,49.8,0.9,79,49,,,True,-2.0
1896,32.929386,-117.174958,1403.9,49.8,0.793,80,0,,,True,-4.9
1898,32.929386,-117.174959,1404.0,49.6,0.59,80,0,,,False,-4.3
