t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
25,42.416584,-71.158418,90.8,26.8,3.56,110,85,346,,True,-1.4
26,42.416579,-71.158374,94.6,26.6,3.5,112,85,340,,True,-2.8
27,42.416575,-71.158334,97.9,26.6,3.46,113,84,342,,True,-2.9
28,42.41657,-71.158289,101.3,26.4,3.46,115,84,341,,True,-1.4
29,42.416565,-71.158252,104.7,26.4,3.56,116,85,336,,True,-1.4
30,42.416552,-71.158199,108.4,26.4,3.52,117,86,327,,True,0.0
31,42.416544,-71.158165,111.7,26.4,3.42,118,86,324,,True,0.0
32,42.416538,-71.158125,114.7,26.4,3.36,119,86,323,,True,0.0
33,42.416555,-71.15809,117.4,26.4,3.22,120,86,315,,True,-1.8
34,42.416569,-71.158068,119.8,26.4,3.02,121,85,307,,True,-1.8
35,42.416598,-71.158041,123.0,26.2,2.92,122,85,295,,True,-3.3
36,42.416624,-71.15803,126.1,26.2,2.88,123,83,294,,True,-4.4
37,42.416653,-71.158015,129.7,26.0,3.0,124,83,290,,True,-5.7
38,42.416686,-71.157996,133.3,25.8,3.18,125,82,292,,True,-6.7
39,42.416717,-71.157991,137.1,25.4,3.46,125,82,304,,True,-6.6
40,42.416756,-71.157977,141.1,25.2,3.62,126,83,304,,True,-6.7
41,42.416787,-71.157968,144.9,25.0,3.76,127,83,312,,True,-5.4
42,42.416816,-71.157957,148.2,24.8,3.7,128,83,321,,True,-5.6
43,42.41685,-71.157942,152.0,24.6,3.74,128,83,314,,True,-5.7
44,42.416876,-71.15793,155.5,24.4,3.68,129,83,294,,True,-7.0
45,42.416911,-71.157915,159.0,24.2,3.58,130,83,282,,True,-5.8
46,42.41694,-71.157907,162.5,23.8,3.52,131,84,276,,True,-5.6
47,42.416968,-71.157896,165.9,23.8,3.54,132,84,274,,True,-5.8
48,42.417004,-71.157883,169.8,23.6,3.56,133,84,271,,True,-2.9
49,42.417026,-71.157872,172.7,23.4,3.44,133,84,266,,True,-4.3
50,42.417062,-71.157862,176.3,23.4,3.46,134,84,263,,True,-4.2
51,42.417093,-71.157848,179.8,23.2,3.46,134,83,260,,True,-2.4
52,42.417131,-71.157836,184.0,23.0,3.62,134,83,260,,True,-3.6
53,42.417176,-71.157848,189.4,23.0,3.92,135,84,260,,True,-3.7
54,42.417201,-71.157844,192.8,22.8,4.02,135,84,263,,True,-2.7
55,42.417231,-71.157837,195.8,22.6,3.9,135,84,264,,True,-4.6
56,42.417258,-71.157833,198.7,22.6,3.78,136,86,261,,True,-3.1
57,42.417293,-71.157823,202.4,22.4,3.68,136,86,259,,True,-1.7
58,42.41732,-71.157822,205.6,22.4,3.24,136,86,260,,True,-1.6
59,42.417341,-71.157821,207.9,22.4,3.02,137,85,264,,True,0.0
60,42.41737,-71.15785,211.2,22.4,3.08,137,85,267,,True,0.0
61,42.417389,-71.157857,214.1,22.4,3.08,137,85,261,,True,-1.6
62,42.417418,-71.157857,216.8,22.4,2.88,138,85,261,,True,-1.6
63,42.417446,-71.15785,220.3,22.2,2.94,138,84,261,,True,-3.1
64,42.417476,-71.157832,224.0,22.2,3.22,138,84,263,,True,-3.0
65,42.417502,-71.157818,227.2,22.0,3.2,139,84,266,,True,-1.5
66,42.417525,-71.157807,230.1,22.0,3.2,139,84,270,,True,-1.6
67,42.417557,-71.157797,233.4,22.0,3.32,139,85,271,,True,0.0
68,42.417582,-71.157788,236.7,22.0,3.28,139,85,271,,True,0.0
69,42.417619,-71.157776,240.4,22.0,3.28,140,86,271,,True,0.0
70,42.417645,-71.157767,243.8,22.0,3.32,140,86,273,,True,0.0
71,42.417678,-71.157755,247.1,22.0,3.4,140,86,275,,True,0.0
72,42.417701,-71.157739,250.1,22.0,3.34,140,86,275,,True,0.0
73,42.417727,-71.157717,253.4,22.0,3.34,141,86,276,,True,0.0
74,42.417754,-71.157705,256.4,22.0,3.2,141,86,277,,True,0.0
75,42.417787,-71.157687,260.1,22.0,3.26,141,87,278,,True,1.5
76,42.417817,-71.157685,263.2,22.0,3.22,142,89,281,,True,2.9
77,42.417849,-71.157681,266.7,22.2,3.32,142,89,286,,True,4.6
78,42.417883,-71.157681,270.2,22.4,3.36,143,89,290,,True,7.8
79,42.417905,-71.157673,273.1,22.6,3.34,143,87,301,,True,6.6
80,42.417932,-71.157659,276.0,23.0,3.18,143,87,305,,True,6.5
81,42.417954,-71.157651,278.8,23.0,3.12,144,87,307,,True,6.4
82,42.417989,-71.157634,282.6,23.2,3.18,144,86,310,,True,4.7
83,42.418012,-71.157628,285.6,23.4,3.08,144,86,314,,True,4.7
84,42.418037,-71.15762,288.7,23.6,3.12,145,85,318,,True,5.2
85,42.418064,-71.15762,291.7,23.6,3.14,145,85,322,,True,5.1
86,42.418087,-71.157613,294.2,23.8,3.08,145,85,324,,True,3.5
87,42.418116,-71.157599,297.3,24.0,2.94,146,85,325,,True,3.5
88,42.418139,-71.157597,300.1,24.0,2.9,146,85,324,,True,3.4
89,42.418168,-71.157587,303.2,24.0,2.9,146,85,331,,True,1.7
90,42.418199,-71.157585,306.0,24.2,2.86,147,84,336,,True,3.4
91,42.418221,-71.157583,308.9,24.2,2.94,147,84,340,,True,3.5
92,42.418247,-71.157564,311.9,24.4,2.92,148,84,344,,True,1.7
93,42.41827,-71.157563,314.6,24.4,2.9,148,83,351,,True,3.4
94,42.418294,-71.15755,317.6,24.4,2.88,149,83,359,,True,1.8
95,42.418316,-71.157531,320.5,24.6,2.9,149,83,362,,True,3.3
96,42.418334,-71.157523,322.8,24.6,2.78,150,83,360,,True,3.2
97,42.418368,-71.157506,326.6,24.8,2.94,150,83,357,,True,3.2
98,42.418398,-71.157497,330.1,24.8,3.1,150,84,354,,True,3.0
99,42.418417,-71.157483,332.9,25.0,3.06,151,84,356,,True,1.5
100,42.418455,-71.157487,336.1,25.0,3.12,151,84,357,,True,1.6
101,42.418481,-71.157483,339.6,25.0,3.36,151,84,353,,True,1.6
102,42.418514,-71.157466,342.9,25.0,3.26,152,83,351,,True,3.1
103,42.41854,-71.157467,345.8,25.2,3.14,152,83,349,,True,3.1
104,42.418565,-71.157483,349.0,25.4,3.22,152,83,350,,True,4.6
105,42.418586,-71.157525,352.7,25.4,3.32,153,84,350,,True,4.3
106,42.418601,-71.157553,356.0,25.6,3.28,153,84,349,,True,4.1
107,42.418616,-71.157596,359.7,25.8,3.36,154,84,350,,True,4.2
108,42.418632,-71.157633,363.6,26.0,3.56,154,84,351,,True,2.8
109,42.418648,-71.157668,366.9,26.0,3.58,154,84,352,,True,3.0
110,42.41866,-71.157707,370.4,26.0,3.54,155,84,354,,True,1.5
111,42.418673,-71.157734,373.1,26.2,3.42,155,84,352,,True,3.1
112,42.418692,-71.157776,376.6,26.2,3.38,155,84,350,,True,3.3
113,42.4187,-71.157807,379.8,26.4,3.24,156,83,350,,True,3.1
114,42.418714,-71.157837,382.6,26.4,3.14,156,83,349,,True,3.3
115,42.418727,-71.157875,385.8,26.6,3.08,156,83,348,,True,3.3
116,42.418742,-71.157898,388.6,26.6,3.1,156,83,345,,True,3.2
117,42.418761,-71.157936,392.0,26.8,3.08,157,82,343,,True,1.6
118,42.418771,-71.157971,395.1,26.8,3.06,157,82,338,,True,1.5
119,42.418786,-71.157999,398.3,26.8,3.14,157,83,332,,True,0.0
120,42.418797,-71.158044,401.8,26.8,3.2,157,83,327,,True,0.0
121,42.418812,-71.158075,405.1,26.8,3.3,158,82,327,,True,0.0
122,42.418827,-71.158107,408.5,26.8,3.3,158,82,329,,True,1.6
123,42.418832,-71.15815,412.0,26.8,3.38,158,82,329,,True,1.6
124,42.418846,-71.158176,414.7,27.0,3.28,158,82,326,,True,1.6
125,42.418859,-71.158215,417.8,27.0,3.2,158,82,321,,True,1.6
126,42.418877,-71.158248,421.0,27.0,3.18,158,82,316,,True,0.0
127,42.418893,-71.158275,424.2,27.0,3.14,158,83,313,,True,0.0
128,42.418903,-71.158318,427.4,27.0,3.08,158,83,312,,True,0.0
129,42.418916,-71.158347,430.4,27.0,3.14,159,83,307,,True,0.0
130,42.418931,-71.158381,433.5,27.0,3.14,159,84,301,,True,0.0
131,42.418948,-71.158409,436.2,27.0,3.04,159,84,297,,True,0.0
132,42.418965,-71.158432,439.1,27.0,2.98,159,84,297,,True,0.0
133,42.418982,-71.158471,442.4,27.0,3.0,159,84,295,,True,0.0
134,42.418998,-71.158499,445.8,27.0,3.08,159,83,292,,True,0.0
135,42.419012,-71.158535,448.9,27.0,3.08,159,83,289,,True,1.7
136,42.419019,-71.158564,451.6,27.0,3.08,159,83,288,,True,1.8
137,42.419032,-71.158589,454.4,27.2,3.06,160,83,290,,True,3.8
138,42.419045,-71.158622,457.0,27.2,2.92,159,83,291,,True,3.7
139,42.419057,-71.158646,459.5,27.4,2.74,160,84,288,,True,1.9
140,42.41907,-71.158676,462.3,27.4,2.68,160,84,285,,True,1.9
141,42.419079,-71.158708,465.0,27.4,2.68,160,84,287,,True,0.0
142,42.419091,-71.158731,467.5,27.4,2.62,160,83,292,,True,0.0
143,42.419101,-71.158767,470.6,27.4,2.72,160,83,293,,True,1.8
144,42.419111,-71.158788,473.0,27.4,2.7,160,83,290,,True,1.8
145,42.419123,-71.158823,475.9,27.6,2.72,160,83,289,,True,1.8
146,42.419134,-71.158861,478.8,27.6,2.76,160,83,288,,True,1.6
147,42.419148,-71.158893,481.6,27.6,2.82,160,83,286,,True,0.0
148,42.419161,-71.158938,485.6,27.6,3.0,160,83,285,,True,1.6
149,42.419172,-71.158967,488.5,27.6,3.1,160,83,285,,True,1.5
150,42.419185,-71.158999,491.7,27.8,3.16,160,83,286,,True,1.6
151,42.419198,-71.159033,494.8,27.8,3.2,160,83,288,,True,1.6
152,42.419211,-71.159066,498.0,27.8,3.28,160,83,289,,True,1.7
153,42.419228,-71.159099,501.1,27.8,3.1,161,83,291,,True,1.7
154,42.419242,-71.159118,503.6,28.0,3.02,160,84,291,,True,1.7
155,42.419254,-71.159152,506.9,28.0,3.04,160,84,293,,True,3.5
156,42.419269,-71.159188,509.9,28.0,3.02,160,84,294,,True,1.6
157,42.419282,-71.159213,512.6,28.2,2.92,161,84,294,,True,1.7
158,42.419305,-71.159249,515.9,28.2,2.96,160,83,294,,True,1.6
159,42.419317,-71.159278,519.0,28.2,3.08,160,83,291,,True,0.0
160,42.419331,-71.159313,522.4,28.2,3.1,160,83,293,,True,0.0
161,42.419343,-71.159353,525.7,28.2,3.16,161,83,295,,True,1.6
162,42.419352,-71.159378,528.4,28.2,3.16,160,83,294,,True,1.6
163,42.41937,-71.159413,531.6,28.4,3.14,160,83,294,,True,1.6
164,42.419387,-71.159448,535.0,28.4,3.2,161,83,294,,True,1.5
165,42.4194,-71.159474,537.9,28.4,3.1,160,83,293,,True,0.0
166,42.419415,-71.159515,541.6,28.4,3.18,160,83,291,,True,0.0
167,42.419427,-71.159543,544.2,28.4,3.16,161,83,289,,True,0.0
168,42.41944,-71.159576,547.4,28.4,3.16,160,82,292,,True,0.0
169,42.419452,-71.159618,551.1,28.4,3.22,160,82,295,,True,1.6
170,42.419463,-71.159643,553.7,28.4,3.16,160,83,293,,True,1.7
171,42.419477,-71.159684,556.9,28.6,3.06,161,83,291,,True,1.8
172,42.419482,-71.15971,559.5,28.6,3.06,160,83,291,,True,1.6
173,42.419493,-71.159743,562.5,28.6,3.02,160,83,290,,True,0.0
174,42.419515,-71.159778,565.9,28.6,2.96,160,83,290,,True,0.0
175,42.419528,-71.159806,568.8,28.6,3.02,161,83,288,,True,0.0
176,42.419545,-71.159838,572.2,28.6,3.06,160,83,284,,True,0.0
177,42.419559,-71.159863,574.9,28.6,3.08,160,83,283,,True,0.0
178,42.41957,-71.159884,577.2,28.6,2.94,160,83,283,,True,0.0
179,42.419576,-71.159922,580.1,28.6,2.84,161,83,284,,True,1.9
180,42.41959,-71.159942,582.3,28.6,2.7,160,83,280,,True,1.9
181,42.419606,-71.159976,585.2,28.8,2.6,160,83,277,,True,1.9
182,42.419613,-71.160006,587.9,28.8,2.6,161,83,275,,True,1.7
183,42.419626,-71.160037,590.6,28.8,2.68,160,83,276,,True,0.0
184,42.419646,-71.16008,594.4,28.8,2.86,160,83,274,,True,0.0
185,42.419658,-71.160106,597.5,28.8,3.04,161,83,274,,True,0.0
186,42.41967,-71.160142,600.5,28.8,3.06,160,83,276,,True,1.7
187,42.419684,-71.160172,603.6,28.8,3.14,160,83,278,,True,1.7
188,42.419696,-71.160199,606.1,29.0,3.1,160,83,278,,True,1.7
189,42.419709,-71.160235,609.3,29.0,2.98,161,83,277,,True,1.7
190,42.419722,-71.160261,612.0,29.0,2.9,160,83,274,,True,0.0
191,42.419735,-71.160295,615.1,29.0,2.92,160,83,275,,True,0.0
192,42.419748,-71.160344,619.3,29.0,3.14,161,83,278,,True,1.5
193,42.419756,-71.160369,622.0,29.0,3.18,160,83,280,,True,1.5
194,42.419771,-71.160409,625.4,29.2,3.22,160,83,281,,True,1.7
195,42.419782,-71.160439,628.5,29.2,3.3,160,83,281,,True,1.7
196,42.419796,-71.160464,631.0,29.2,3.18,160,83,281,,True,0.0
197,42.419813,-71.160499,633.9,29.2,2.92,160,83,280,,True,0.0
198,42.41983,-71.160526,636.8,29.2,2.96,160,83,276,,True,0.0
199,42.419846,-71.160556,639.8,29.2,2.88,159,83,274,,True,0.0
200,42.419862,-71.160591,643.2,29.2,2.94,159,83,275,,True,0.0
201,42.419874,-71.160617,646.0,29.2,3.0,159,83,277,,True,1.6
202,42.419887,-71.160659,649.5,29.2,3.12,159,83,278,,True,1.6
203,42.4199,-71.160686,652.4,29.4,3.12,159,83,278,,True,1.5
204,42.419914,-71.160728,655.9,29.4,3.22,159,83,279,,True,1.5
205,42.419926,-71.160769,659.6,29.4,3.28,159,84,280,,True,0.0
206,42.419939,-71.160795,662.7,29.4,3.34,158,84,282,,True,1.6
207,42.419954,-71.160832,665.8,29.4,3.26,158,84,286,,True,1.7
208,42.41997,-71.160857,668.5,29.6,3.22,158,84,285,,True,1.7
209,42.41998,-71.160892,671.4,29.6,3.1,158,84,285,,True,3.4
210,42.419989,-71.160926,674.7,29.6,3.02,158,84,285,,True,1.7
211,42.420002,-71.16095,677.4,29.8,2.94,158,84,284,,True,1.7
212,42.420008,-71.160988,680.5,29.8,2.94,158,83,284,,True,1.9
213,42.420019,-71.161014,683.2,29.8,2.94,158,83,281,,True,0.0
214,42.42003,-71.161042,685.5,29.8,2.82,158,83,283,,True,0.0
215,42.42003,-71.161077,688.1,29.8,2.68,157,84,284,,True,0.0
216,42.420041,-71.161104,690.6,29.8,2.64,158,84,285,,True,0.0
217,42.420054,-71.16114,693.5,29.8,2.6,158,83,285,,True,0.0
218,42.420068,-71.161168,696.0,29.8,2.56,158,83,284,,True,1.7
219,42.420076,-71.161206,699.2,29.8,2.74,157,83,284,,True,1.7
220,42.420092,-71.161245,702.6,30.0,2.9,158,83,286,,True,1.4
221,42.420103,-71.161275,705.5,30.0,2.98,158,83,287,,True,3.0
222,42.420116,-71.161324,709.8,30.0,3.26,157,83,288,,True,1.5
223,42.420131,-71.161353,712.7,30.2,3.34,158,84,285,,True,1.4
224,42.420147,-71.161385,716.0,30.2,3.36,158,84,286,,True,1.6
225,42.420156,-71.161423,719.6,30.2,3.4,157,84,287,,True,0.0
226,42.420171,-71.161448,722.4,30.2,3.38,158,84,287,,True,1.6
227,42.420185,-71.161485,725.6,30.2,3.16,158,84,287,,True,1.6
228,42.420202,-71.161511,728.6,30.4,3.18,157,84,286,,True,1.6
229,42.420218,-71.161541,731.8,30.4,3.16,158,83,287,,True,1.6
230,42.420236,-71.161581,735.1,30.4,3.1,158,83,288,,True,0.0
231,42.420251,-71.161605,738.1,30.4,3.14,157,83,286,,True,0.0
232,42.420263,-71.161651,741.6,30.4,3.2,158,83,285,,True,0.0
233,42.420279,-71.161681,745.0,30.4,3.28,158,83,285,,True,0.0
234,42.420294,-71.161708,747.9,30.4,3.22,157,83,285,,True,0.0
235,42.420309,-71.161746,751.0,30.4,3.18,158,83,287,,True,0.0
236,42.420324,-71.161776,754.3,30.4,3.24,158,83,285,,True,0.0
237,42.420338,-71.161809,757.6,30.4,3.2,157,83,283,,True,0.0
238,42.42035,-71.161845,761.0,30.4,3.2,158,83,282,,True,1.6
239,42.420362,-71.161874,763.9,30.4,3.2,158,83,285,,True,1.7
240,42.420377,-71.161916,767.0,30.6,3.2,158,83,287,,True,1.7
241,42.420391,-71.161938,769.7,30.6,3.08,157,83,285,,True,1.6
242,42.420404,-71.161973,772.9,30.6,3.06,158,83,285,,True,0.0
243,42.420418,-71.162011,776.2,30.6,3.04,158,83,284,,True,1.6
244,42.420431,-71.162039,779.3,30.6,3.08,157,83,283,,True,1.7
245,42.420447,-71.162076,782.4,30.8,3.08,158,84,281,,True,1.7
246,42.420458,-71.162099,784.8,30.8,3.02,158,84,280,,True,1.7
247,42.420473,-71.162131,787.7,30.8,2.96,157,84,281,,True,0.0
248,42.420485,-71.162168,791.0,30.8,2.96,158,84,282,,True,0.0
249,42.420493,-71.162194,793.8,30.8,2.9,157,84,281,,True,0.0
250,42.420509,-71.162238,797.3,30.8,2.98,157,84,282,,True,1.6
251,42.420523,-71.162268,800.5,30.8,3.14,157,84,282,,True,1.5
252,42.420536,-71.162302,803.7,31.0,3.2,158,84,284,,True,0.0
253,42.420545,-71.162343,807.0,31.0,3.2,158,84,284,,True,0.0
254,42.420557,-71.162373,809.9,30.8,3.22,158,83,283,,True,0.0
255,42.420574,-71.162416,813.7,30.8,3.28,158,83,280,,True,0.0
256,42.420584,-71.162444,816.7,31.0,3.24,158,83,279,,True,1.6
257,42.420595,-71.162473,819.7,31.0,3.2,158,84,282,,True,1.8
258,42.420604,-71.162507,822.2,31.0,3.04,157,84,284,,True,0.0
259,42.420619,-71.16253,824.9,31.0,3.0,158,84,285,,True,0.0
260,42.420633,-71.162561,827.7,31.0,2.8,158,84,282,,True,0.0
261,42.42064,-71.162585,830.2,31.0,2.7,158,84,281,,True,0.0
262,42.420648,-71.162614,832.7,31.0,2.6,158,84,282,,True,1.8
263,42.420657,-71.162655,835.8,31.0,2.72,158,84,285,,True,1.8
264,42.42067,-71.162682,838.7,31.2,2.76,158,84,284,,True,1.8
265,42.420682,-71.162711,841.1,31.2,2.68,158,84,283,,True,1.8
266,42.420691,-71.162745,843.9,31.2,2.74,158,83,285,,True,0.0
267,42.420705,-71.162778,847.1,31.2,2.88,158,83,284,,True,0.0
268,42.420721,-71.162817,850.4,31.2,2.92,158,83,282,,True,1.6
269,42.420732,-71.162845,853.2,31.2,2.9,158,83,281,,True,1.6
270,42.420746,-71.162881,856.2,31.4,3.02,159,83,280,,True,1.7
271,42.420761,-71.162915,859.3,31.4,3.08,158,83,280,,True,1.5
272,42.420775,-71.162946,862.5,31.4,3.08,158,84,280,,True,0.0
273,42.42079,-71.162986,866.3,31.4,3.18,158,84,281,,True,1.5
274,42.420801,-71.163012,869.1,31.4,3.18,159,84,282,,True,1.5
275,42.420814,-71.163048,872.4,31.6,3.24,158,84,283,,True,3.0
276,42.42082,-71.16309,875.8,31.6,3.3,158,84,282,,True,2.9
277,42.420831,-71.163125,879.6,31.8,3.42,158,83,283,,True,1.6
278,42.420838,-71.163166,882.7,31.8,3.28,158,83,285,,True,1.6
279,42.420854,-71.16319,885.2,31.8,3.22,158,84,286,,True,1.8
280,42.420866,-71.163225,888.3,31.8,3.18,158,84,288,,True,1.7
281,42.420874,-71.163259,891.0,32.0,3.04,158,84,288,,True,3.1
282,42.420885,-71.163291,894.2,32.0,2.92,158,84,291,,True,3.2
283,42.420901,-71.163336,898.0,32.2,3.06,158,84,292,,True,1.6
284,42.420909,-71.163362,900.8,32.2,3.12,157,84,292,,True,1.6
285,42.420913,-71.163398,903.8,32.2,3.1,157,84,295,,True,0.0
286,42.420918,-71.163431,906.5,32.2,3.1,157,83,297,,True,0.0
287,42.420927,-71.163457,909.1,32.2,2.98,157,83,297,,True,0.0
288,42.420934,-71.163495,911.8,32.2,2.76,157,84,295,,True,0.0
289,42.420939,-71.163526,914.8,32.2,2.8,157,84,293,,True,1.8
290,42.42095,-71.163558,917.6,32.2,2.76,157,84,294,,True,1.7
291,42.420955,-71.163591,920.5,32.4,2.8,157,84,298,,True,3.4
292,42.420966,-71.163623,923.3,32.4,2.84,157,84,300,,True,3.3
293,42.420978,-71.163668,926.4,32.6,2.92,157,84,298,,True,1.6
294,42.420991,-71.163701,929.9,32.6,3.02,157,84,296,,True,1.6
295,42.421002,-71.163729,932.8,32.6,3.04,157,84,294,,True,0.0
296,42.421008,-71.163767,935.7,32.6,3.04,157,84,293,,True,0.0
297,42.421017,-71.163799,938.5,32.6,3.04,157,84,290,,True,0.0
298,42.421027,-71.163842,941.9,32.6,3.1,157,84,290,,True,0.0
299,42.421032,-71.163868,944.5,32.6,2.92,157,84,288,,True,0.0
300,42.421037,-71.163901,947.1,32.6,2.86,157,84,288,,True,0.0
301,42.421049,-71.163944,949.9,32.6,2.84,157,84,287,,True,0.0
302,42.421056,-71.16398,953.6,32.6,3.02,157,83,287,,True,1.5
303,42.421064,-71.164026,957.3,32.6,3.08,157,83,285,,True,1.5
304,42.42107,-71.164053,960.3,32.8,3.16,157,83,286,,True,1.7
305,42.421078,-71.164084,963.0,32.8,3.18,157,83,287,,True,1.9
306,42.421081,-71.16412,965.7,32.8,3.16,157,83,285,,True,0.0
307,42.421088,-71.164144,967.9,32.8,2.86,157,83,281,,True,0.0
308,42.421098,-71.164184,971.2,32.8,2.78,157,83,277,,True,0.0
309,42.421105,-71.164217,974.0,32.8,2.74,157,83,275,,True,0.0
310,42.421116,-71.164252,977.5,32.8,2.9,157,83,275,,True,0.0
311,42.421121,-71.164291,980.4,32.8,2.94,157,83,275,,True,0.0
312,42.421126,-71.164324,983.4,32.8,3.1,157,83,276,,True,1.6
313,42.421133,-71.164363,986.6,32.8,3.08,157,82,280,,True,1.5
314,42.421142,-71.164405,990.2,33.0,3.24,157,82,283,,True,1.6
315,42.421151,-71.164439,993.5,33.0,3.2,157,82,284,,True,1.6
316,42.421152,-71.164474,996.3,33.0,3.18,157,82,284,,True,1.7
317,42.421159,-71.164506,999.1,33.0,3.14,157,82,284,,True,1.7
318,42.421167,-71.164536,1002.0,33.2,3.08,157,82,287,,True,1.7
319,42.421171,-71.164583,1005.2,33.2,3.0,157,82,288,,True,1.8
320,42.421175,-71.164612,1008.1,33.2,2.92,158,82,288,,True,0.0
321,42.421181,-71.164644,1010.5,33.2,2.84,157,83,286,,True,0.0
322,42.421184,-71.164683,1013.3,33.2,2.84,157,83,286,,True,0.0
323,42.421192,-71.164718,1016.5,33.2,2.9,157,82,286,,True,0.0
324,42.421199,-71.164769,1020.4,33.2,3.04,158,82,285,,True,0.0
325,42.421204,-71.164803,1023.6,33.2,3.1,157,82,283,,True,0.0
326,42.421212,-71.164837,1026.6,33.2,3.22,157,82,285,,True,0.0
327,42.421223,-71.164884,1030.3,33.2,3.4,157,82,288,,True,0.0
328,42.421231,-71.164913,1033.3,33.2,3.36,158,82,287,,True,1.5
329,42.421239,-71.164954,1036.5,33.2,3.22,157,83,285,,True,1.6
330,42.421247,-71.164991,1040.0,33.4,3.28,157,83,284,,True,1.6
331,42.421252,-71.165024,1042.8,33.4,3.24,157,83,284,,True,1.7
332,42.421257,-71.16506,1045.8,33.4,3.1,158,83,285,,True,0.0
333,42.421262,-71.165087,1048.3,33.4,3.0,157,83,282,,True,0.0
334,42.421268,-71.165124,1051.0,33.4,2.9,157,83,281,,True,0.0
335,42.421273,-71.165157,1053.8,33.4,2.76,157,83,280,,True,0.0
336,42.421278,-71.16519,1056.7,33.4,2.78,158,83,280,,True,0.0
337,42.421272,-71.165236,1060.3,33.4,2.9,157,83,281,,True,1.6
338,42.421279,-71.16527,1063.4,33.4,3.02,157,83,282,,True,1.6
339,42.421289,-71.165306,1066.5,33.6,3.1,157,83,283,,True,1.7
340,42.421284,-71.165343,1069.5,33.6,3.14,157,83,284,,True,3.5
341,42.421287,-71.16537,1072.0,33.6,3.06,157,83,283,,True,1.7
342,42.421294,-71.165412,1074.8,33.8,2.9,157,83,282,,True,1.7
343,42.421306,-71.165446,1078.0,33.8,2.92,157,83,280,,True,1.6
344,42.421316,-71.165481,1081.3,33.8,2.96,157,83,282,,True,0.0
345,42.42132,-71.165523,1084.6,33.8,3.02,157,83,285,,True,0.0
346,42.421327,-71.165555,1087.7,33.8,3.14,157,83,284,,True,1.6
347,42.421335,-71.165593,1090.7,33.8,3.18,157,83,284,,True,1.6
348,42.421343,-71.165633,1094.1,34.0,3.22,157,83,283,,True,1.5
349,42.421344,-71.165667,1097.2,34.0,3.18,157,83,283,,True,1.6
350,42.421348,-71.165714,1100.9,34.0,3.26,157,82,285,,True,0.0
351,42.421353,-71.16574,1103.2,34.0,3.1,156,82,283,,True,0.0
352,42.421352,-71.165774,1106.5,34.0,3.16,157,82,285,,True,0.0
353,42.421352,-71.165814,1109.0,34.0,2.98,157,82,290,,True,1.6
354,42.421356,-71.165849,1112.4,34.0,3.04,157,83,288,,True,1.6
355,42.421357,-71.165895,1115.9,34.2,3.0,157,83,288,,True,1.4
356,42.421364,-71.165929,1118.9,34.2,3.14,156,83,289,,True,1.4
357,42.421368,-71.165979,1122.9,34.2,3.28,157,84,290,,True,1.4
358,42.421372,-71.166028,1126.6,34.2,3.52,157,84,294,,True,1.3
359,42.421378,-71.166062,1130.1,34.4,3.54,157,84,294,,True,1.3
360,42.421379,-71.166119,1134.4,34.4,3.7,157,83,295,,True,2.8
361,42.421385,-71.166156,1138.0,34.4,3.82,157,83,295,,True,1.4
362,42.421386,-71.166195,1141.0,34.6,3.62,157,83,299,,True,1.5
