t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
208,32.937851,-117.154729,653.0,68.0,2.9,151,83,269,,True,-3.3
209,32.937842,-117.154754,655.5,68.0,2.9,152,82,271,,True,-1.6
210,32.937833,-117.154787,658.9,68.0,2.98,152,82,273,,True,1.7
211,32.937825,-117.154822,662.0,68.0,3.02,152,82,273,,True,1.6
212,32.937825,-117.154848,664.9,68.2,3.02,151,82,274,,True,1.7
213,32.937824,-117.154887,668.3,68.2,3.06,152,82,275,,True,1.6
214,32.937819,-117.154917,671.0,68.2,3.1,152,82,275,,True,-1.6
215,32.937818,-117.154946,674.2,68.2,3.06,152,83,274,,True,-1.7
216,32.937816,-117.154984,677.2,68.0,3.04,151,83,275,,True,0.0
217,32.937814,-117.155011,679.9,68.0,3.0,152,82,277,,True,0.0
218,32.937807,-117.155045,683.4,68.2,3.02,152,82,277,,True,1.7
219,32.937806,-117.15508,686.3,68.2,3.06,152,83,276,,True,1.6
220,32.937804,-117.155107,689.2,68.2,3.0,152,83,276,,True,0.0
221,32.937796,-117.155144,692.4,68.2,3.04,152,82,278,,True,-1.6
222,32.937798,-117.155173,695.2,68.2,3.06,152,82,277,,True,-1.6
223,32.937795,-117.155204,698.5,68.0,3.02,152,82,278,,True,-1.6
224,32.93778,-117.155244,702.0,68.0,3.14,152,82,278,,True,-1.5
225,32.937776,-117.155274,705.1,68.0,3.18,152,83,277,,True,0.0
226,32.937767,-117.155313,708.8,68.0,3.28,152,83,278,,True,0.0
227,32.937764,-117.155342,711.6,68.0,3.28,152,83,278,,True,0.0
228,32.937757,-117.15537,714.6,68.0,3.22,153,83,278,,True,0.0
229,32.937753,-117.155409,717.8,68.0,3.16,153,84,277,,True,0.0
230,32.937754,-117.155434,720.5,68.0,3.08,153,84,276,,True,0.0
231,32.937743,-117.155466,723.6,68.0,2.96,153,83,278,,True,-1.7
232,32.937732,-117.155496,726.5,68.0,2.98,152,83,277,,True,-1.7
233,32.937729,-117.155523,729.4,67.8,2.96,153,83,276,,True,-3.4
234,32.937724,-117.155564,732.6,67.8,2.96,153,83,275,,True,-3.3
235,32.937718,-117.15559,735.5,67.6,3.0,153,83,275,,True,-1.6
236,32.937709,-117.15562,738.5,67.6,2.98,153,82,276,,True,-1.6
237,32.937689,-117.155656,741.8,67.6,3.06,153,82,276,,True,0.0
238,32.937681,-117.155685,745.2,67.6,3.16,153,82,275,,True,-1.5
239,32.93767,-117.155725,748.8,67.6,3.24,154,82,274,,True,-3.0
240,32.937663,-117.15576,752.1,67.4,3.32,154,82,274,,True,-3.0
241,32.937664,-117.155787,755.3,67.2,3.36,154,82,276,,True,-4.7
242,32.937664,-117.15583,758.6,67.2,3.36,153,83,274,,True,-3.0
243,32.937665,-117.155858,761.6,67.0,3.28,154,83,273,,True,-1.5
244,32.937664,-117.1559,765.4,67.0,3.32,154,82,275,,True,-1.6
245,32.937662,-117.155931,768.3,67.0,3.24,154,82,274,,True,1.6
246,32.937658,-117.155961,771.2,67.0,3.18,153,82,277,,True,3.3
247,32.937654,-117.155997,774.2,67.2,3.12,154,83,276,,True,3.2
248,32.937654,-117.156027,777.4,67.4,3.16,154,85,273,,True,3.3
249,32.937652,-117.156067,780.7,67.4,3.06,154,86,272,,True,1.6
250,32.937657,-117.156093,783.4,67.4,3.02,154,86,272,,True,0.0
251,32.937653,-117.156131,787.0,67.4,3.16,154,86,272,,True,0.0
252,32.93765,-117.15617,790.6,67.4,3.28,154,85,276,,True,0.0
253,32.937652,-117.156196,793.4,67.4,3.2,154,85,279,,True,0.0
254,32.937649,-117.156236,796.8,67.4,3.22,155,85,279,,True,1.7
255,32.937643,-117.156261,799.4,67.4,3.2,155,84,283,,True,1.7
256,32.937637,-117.156291,802.5,67.6,3.1,155,84,281,,True,1.8
257,32.937631,-117.156326,805.3,67.6,2.94,155,84,281,,True,1.7
258,32.937636,-117.15635,808.0,67.6,2.92,155,84,281,,True,0.0
259,32.937632,-117.156389,811.3,67.6,2.9,155,84,279,,True,0.0
260,32.937628,-117.156416,814.0,67.6,2.92,156,84,279,,True,0.0
261,32.937623,-117.156444,816.8,67.6,2.86,155,84,279,,True,0.0
262,32.937614,-117.156484,820.3,67.6,3.0,155,83,279,,True,0.0
263,32.937616,-117.156509,823.0,67.6,3.0,155,83,279,,True,0.0
264,32.937614,-117.156544,826.3,67.6,3.0,155,83,279,,True,0.0
265,32.937613,-117.156577,829.1,67.6,3.02,155,83,279,,True,0.0
266,32.937611,-117.156603,831.8,67.6,3.0,155,83,280,,True,0.0
267,32.937605,-117.156641,834.9,67.6,2.92,155,83,280,,True,0.0
268,32.937603,-117.156667,837.7,67.6,2.94,156,83,279,,True,0.0
269,32.937592,-117.156701,841.2,67.6,2.98,155,83,280,,True,0.0
270,32.937582,-117.156734,844.1,67.6,3.0,155,83,280,,True,-1.6
271,32.93758,-117.156759,847.0,67.6,3.04,155,83,279,,True,-1.7
272,32.937574,-117.156798,850.3,67.4,3.08,155,83,279,,True,-1.6
273,32.937566,-117.156825,853.1,67.4,3.08,155,83,279,,True,-1.6
274,32.937553,-117.156855,856.4,67.4,3.04,155,83,279,,True,0.0
275,32.937538,-117.15689,859.6,67.4,3.1,155,83,280,,True,0.0
276,32.937536,-117.156917,862.2,67.4,3.04,155,83,278,,True,0.0
277,32.937529,-117.156956,865.9,67.4,3.12,155,83,278,,True,0.0
278,32.93752,-117.156985,868.7,67.4,3.12,155,83,278,,True,0.0
279,32.93751,-117.157017,872.4,67.4,3.2,155,83,277,,True,-1.6
280,32.937495,-117.157053,875.8,67.4,3.24,155,83,277,,True,-1.5
281,32.937486,-117.157079,878.7,67.2,3.3,155,83,277,,True,-1.5
282,32.937466,-117.157114,882.4,67.2,3.3,155,83,278,,True,-3.0
283,32.937445,-117.157141,885.9,67.2,3.44,155,83,277,,True,-1.4
284,32.937435,-117.157168,889.0,67.0,3.32,155,83,279,,True,-3.0
285,32.937416,-117.157206,892.6,67.0,3.36,154,84,278,,True,-3.0
286,32.937411,-117.157236,895.7,66.8,3.4,154,84,277,,True,-3.0
287,32.937399,-117.157273,899.1,66.8,3.34,154,84,279,,True,-3.1
288,32.937387,-117.157302,902.3,66.6,3.28,153,84,277,,True,-2.9
289,32.937376,-117.157334,905.7,66.6,3.34,153,84,276,,True,-3.0
290,32.937355,-117.157374,909.6,66.4,3.4,153,83,278,,True,0.0
291,32.937348,-117.157401,912.6,66.4,3.38,153,83,277,,True,0.0
292,32.93733,-117.157437,916.2,66.6,3.42,152,83,279,,True,1.5
293,32.937317,-117.157466,919.5,66.6,3.44,152,84,279,,True,1.5
294,32.937305,-117.157493,922.6,66.6,3.38,152,84,279,,True,0.0
295,32.937286,-117.157527,925.9,66.6,3.26,152,84,279,,True,0.0
296,32.937276,-117.157551,928.8,66.6,3.24,152,84,278,,True,-1.6
297,32.937259,-117.15758,932.0,66.6,3.16,152,83,279,,True,-1.7
298,32.937244,-117.157604,934.9,66.4,3.08,153,83,278,,True,-1.7
299,32.937235,-117.157628,937.7,66.4,3.02,152,83,278,,True,-1.8
300,32.937221,-117.157663,940.8,66.4,2.98,152,83,278,,True,0.0
301,32.937215,-117.157682,942.9,66.4,2.82,152,83,276,,True,0.0
302,32.937201,-117.157712,946.0,66.4,2.8,152,84,275,,True,1.9
303,32.937185,-117.157739,949.0,66.4,2.82,153,84,274,,True,1.7
304,32.937173,-117.157761,951.6,66.6,2.78,152,83,275,,True,1.8
305,32.937157,-117.157794,954.7,66.6,2.78,152,83,275,,True,1.7
306,32.937147,-117.157815,957.4,66.6,2.9,153,83,275,,True,0.0
307,32.93713,-117.157841,960.6,66.6,2.92,152,84,275,,True,0.0
308,32.93711,-117.157869,963.6,66.6,2.92,152,84,276,,True,1.7
309,32.937103,-117.15789,966.3,66.6,2.94,153,84,276,,True,1.8
310,32.937089,-117.157922,969.1,66.8,2.88,152,83,278,,True,1.8
311,32.937079,-117.157948,972.0,66.8,2.92,153,83,278,,True,1.8
312,32.937065,-117.157974,975.0,66.8,2.88,153,83,278,,True,0.0
313,32.937052,-117.158002,977.5,66.8,2.78,153,83,277,,True,0.0
314,32.937044,-117.158024,980.1,66.8,2.76,152,83,278,,True,1.9
315,32.937032,-117.158059,983.1,66.8,2.8,152,83,277,,True,1.7
316,32.937027,-117.158083,985.8,67.0,2.76,152,84,275,,True,3.4
317,32.937013,-117.158112,989.0,67.0,2.8,153,84,276,,True,3.4
318,32.936993,-117.158138,991.8,67.2,2.86,153,85,276,,True,1.6
319,32.936983,-117.158163,995.0,67.2,2.98,153,85,276,,True,1.7
320,32.936964,-117.158199,998.3,67.2,3.04,153,84,277,,True,0.0
321,32.936955,-117.158222,1001.1,67.2,3.06,152,84,278,,True,0.0
322,32.936941,-117.158252,1004.4,67.2,3.08,153,83,282,,True,1.8
323,32.936928,-117.15828,1007.1,67.2,3.06,153,83,284,,True,1.8
324,32.936921,-117.158302,1009.7,67.4,2.94,153,83,286,,True,3.8
325,32.93691,-117.158333,1012.3,67.4,2.8,152,83,287,,True,3.5
326,32.936906,-117.158358,1015.0,67.6,2.78,153,84,287,,True,3.4
327,32.936894,-117.158395,1018.5,67.6,2.82,153,84,288,,True,3.4
328,32.936884,-117.158423,1021.5,67.8,2.88,153,84,289,,True,1.6
329,32.936876,-117.158446,1024.2,67.8,2.9,153,84,289,,True,1.8
330,32.936867,-117.158483,1027.2,67.8,2.98,153,84,290,,True,0.0
331,32.936863,-117.158507,1029.9,67.8,2.98,154,85,289,,True,0.0
332,32.936853,-117.15854,1032.9,67.8,2.88,154,85,290,,True,1.7
333,32.936841,-117.158568,1035.7,67.8,2.84,154,84,291,,True,1.7
334,32.936834,-117.158595,1038.7,68.0,2.9,153,84,291,,True,1.7
335,32.936823,-117.158633,1042.0,68.0,2.96,153,84,291,,True,1.7
336,32.936821,-117.158658,1044.6,68.0,2.94,154,84,291,,True,0.0
337,32.936812,-117.158692,1047.8,68.0,2.98,154,84,294,,True,0.0
338,32.936804,-117.158719,1050.6,68.0,2.98,154,84,296,,True,0.0
339,32.936798,-117.158747,1053.6,68.0,2.98,153,84,296,,True,0.0
340,32.936784,-117.158781,1056.6,68.0,2.92,154,84,296,,True,1.7
341,32.936783,-117.158805,1059.1,68.0,2.9,153,84,297,,True,1.7
342,32.936775,-117.158842,1062.4,68.2,2.92,153,84,298,,True,1.7
343,32.936768,-117.158871,1065.3,68.2,2.94,153,84,298,,True,1.6
344,32.936763,-117.158899,1068.2,68.2,2.92,152,84,298,,True,0.0
345,32.936757,-117.158939,1071.3,68.2,2.94,153,84,297,,True,1.6
346,32.936757,-117.158969,1074.6,68.2,3.1,153,84,297,,True,1.6
347,32.936749,-117.159004,1077.9,68.4,3.1,153,84,299,,True,1.6
348,32.936737,-117.159036,1081.1,68.4,3.16,152,84,301,,True,1.5
349,32.936727,-117.159062,1084.2,68.4,3.2,152,84,299,,True,-1.6
350,32.936705,-117.159098,1087.7,68.4,3.28,152,84,297,,True,-1.6
351,32.936694,-117.159121,1090.7,68.2,3.22,151,84,294,,True,-1.5
352,32.936677,-117.15915,1093.9,68.2,3.2,151,84,293,,True,-3.1
353,32.936654,-117.159179,1097.5,68.2,3.28,151,83,291,,True,-2.9
354,32.93664,-117.159205,1100.8,68.0,3.32,151,83,284,,True,-2.9
355,32.936622,-117.159244,1104.4,67.8,3.34,151,83,282,,True,-5.8
356,32.93661,-117.159271,1107.6,67.8,3.38,151,83,279,,True,-4.3
357,32.936589,-117.159304,1111.2,67.4,3.46,151,83,278,,True,-4.5
