t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
128,32.95757,-117.188769,51.1,70.4,0.529,90,0,,,True,6.3
131,32.957615,-117.188748,56.4,70.6,1.483,90,0,,,True,6.4
132,32.957613,-117.188755,57.0,70.6,1.357,90,0,,,True,6.8
135,32.957606,-117.188769,58.4,71.1,1.043,91,0,,,True,9.6
141,32.957584,-117.18877,60.8,71.1,0.422,90,0,,,True,8.1
146,32.957588,-117.188774,61.4,71.1,0.273,87,0,,,False,6.8
147,32.957589,-117.18878,61.6,71.1,0.133,84,0,,,False,-2.4
149,32.957592,-117.188781,62.0,71.1,0.15,88,0,,,False,6.5
150,32.957589,-117.188777,62.6,71.1,0.2,92,0,,,True,3.7
151,32.957584,-117.18877,63.5,71.1,0.42,98,0,,,True,4.8
154,32.957583,-117.188775,63.7,71.1,0.34,95,0,,,False,3.6
155,32.957579,-117.188782,64.5,70.4,0.38,91,0,,,True,3.8
156,32.95757,-117.188789,64.9,70.4,0.28,89,0,,,True,3.7
162,32.957611,-117.188852,71.9,71.6,1.057,89,0,,,True,9.5
164,32.957608,-117.18884,73.1,71.5,1.025,93,0,,,True,9.8
165,32.957601,-117.188831,74.2,71.5,1.033,96,41,,,True,-9.1
167,32.957599,-117.18881,76.1,71.5,0.84,99,41,,,True,-7.7
168,32.957599,-117.188808,76.3,71.5,0.733,98,40,,,False,-5.1
170,32.95759,-117.188801,77.4,71.1,0.64,95,40,,,True,-4.9
171,32.957591,-117.188794,78.1,71.1,0.65,91,43,,,True,-3.9
172,32.957588,-117.18879,78.4,71.1,0.46,88,44,,,True,-4.4
173,32.957597,-117.188783,79.5,71.1,0.64,86,44,,,True,-4.4
177,32.957606,-117.18878,81.7,71.1,0.66,106,0,,,True,-4.4
178,32.9576,-117.188781,82.1,71.1,0.52,106,0,,,True,-4.2
180,32.957602,-117.188768,83.3,71.1,0.543,111,0,,,True,-8.9
181,32.957602,-117.188768,83.3,71.1,0.475,111,0,,,False,-10.7
182,32.957602,-117.188768,83.3,71.1,0.32,107,0,,,False,-7.0
183,32.957602,-117.188768,83.3,71.1,0.24,104,0,,,False,-6.9
184,32.957602,-117.188768,83.3,71.1,0.2,99,0,,,False,-6.7
185,32.957602,-117.188768,83.3,71.1,0.0,94,0,,,False,-1.0
186,32.957602,-117.188768,83.3,71.1,0.0,89,0,,,False,-7.7
187,32.957592,-117.188765,83.3,71.1,0.0,86,0,,,False,-9.4
188,32.957589,-117.188768,83.7,71.1,0.08,84,0,,,True,-10.5
193,32.957571,-117.188794,86.6,70.4,0.55,83,0,,,True,-10.5
199,32.957564,-117.188783,87.1,70.4,0.309,85,0,,,False,-10.5
205,32.957564,-117.188783,87.4,70.4,0.067,83,0,,,False,-10.5
212,32.957563,-117.188791,88.2,70.4,0.085,80,0,,,False,-1.1
213,32.957567,-117.188798,88.8,70.4,0.175,78,0,,,True,-1.0
215,32.957568,-117.188802,89.1,71.0,0.17,75,0,,,False,-3.1
217,32.957534,-117.188772,93.8,70.0,1.12,76,0,,,True,-3.4
219,32.957521,-117.18875,95.9,70.3,1.183,78,72,,,True,-9.2
220,32.957534,-117.188758,96.7,70.3,1.52,78,72,,,True,9.6
223,32.957545,-117.188789,100.0,70.0,1.033,79,73,,,True,13.0
225,32.957552,-117.188794,100.8,70.4,0.82,80,0,,,True,9.2
230,32.957577,-117.188806,104.2,71.0,0.6,87,50,,,True,3.0
231,32.957584,-117.188809,105.1,71.5,0.717,88,50,,,True,0.0
235,32.95761,-117.188824,108.9,71.5,0.94,92,51,,,True,0.0
240,32.957576,-117.188798,113.4,70.4,0.922,93,45,,,True,-4.7
243,32.957572,-117.188794,114.1,70.4,0.65,88,0,,,False,0.0
246,32.957568,-117.188802,114.6,71.0,0.2,89,0,,,False,0.0
251,32.957568,-117.188802,115.7,71.0,0.2,87,0,,,False,16.7
257,32.957586,-117.188819,117.4,71.5,0.255,85,0,,,False,12.2
259,32.957595,-117.188831,119.3,71.5,0.45,82,0,,,True,10.9
261,32.957589,-117.188825,120.1,71.5,0.44,78,0,,,True,10.3
267,32.957592,-117.188845,120.6,71.6,0.162,77,0,,,False,4.9
269,32.957587,-117.188851,120.9,71.6,0.1,81,0,,,False,0.0
271,32.957575,-117.188853,121.6,71.4,0.15,84,0,,,True,0.0
273,32.957576,-117.188846,122.1,71.4,0.25,84,0,,,False,0.0
276,32.957584,-117.188835,123.5,71.5,0.38,87,0,,,True,0.0
278,32.957596,-117.188833,124.8,71.5,0.54,88,0,,,True,-4.5
281,32.957586,-117.188818,124.9,71.5,0.28,91,0,,,False,-4.9
284,32.95758,-117.188815,124.9,71.0,0.017,93,0,,,False,-4.8
291,32.95758,-117.188815,124.9,71.0,0.0,90,0,,,False,-5.5
293,32.95758,-117.188815,124.9,71.0,0.0,89,0,,,False,-3.9
302,32.95758,-117.188815,124.9,71.0,0.0,86,0,,,False,-9.9
303,32.95758,-117.188815,124.9,71.0,0.0,86,0,,,False,-5.3
309,32.957566,-117.188811,126.4,71.0,0.214,87,0,,,False,-5.3
315,32.957579,-117.188825,128.4,71.0,0.292,85,0,,,True,-4.4
320,32.95757,-117.188805,129.6,71.0,0.291,88,0,,,False,-5.1
327,32.957567,-117.188802,130.6,71.0,0.183,86,0,,,False,-4.8
331,32.957565,-117.188803,131.8,71.0,0.2,83,0,,,True,0.0
333,32.957561,-117.188801,132.2,70.4,0.267,83,0,,,False,0.0
338,32.95757,-117.188816,132.7,71.0,0.129,84,0,,,False,0.0
343,32.957568,-117.188813,133.0,71.0,0.08,82,0,,,False,0.0
349,32.957571,-117.188818,133.0,71.0,0.027,82,0,,,False,0.0
358,32.957571,-117.188818,133.0,71.0,0.0,83,0,,,False,0.0
364,32.957578,-117.188817,134.8,71.0,0.12,84,0,,,True,0.0
370,32.957571,-117.188818,134.8,71.0,0.15,86,0,,,False,0.0
374,32.95757,-117.188827,135.4,71.0,0.06,87,0,,,False,5.9
380,32.957571,-117.188818,136.1,71.0,0.13,86,0,,,False,0.0
384,32.957571,-117.188818,136.1,71.0,0.07,89,0,,,False,0.0
393,32.957568,-117.188833,136.1,71.0,0.0,87,0,,,False,3.5
396,32.95757,-117.188809,139.4,71.0,0.275,89,65,,,True,3.5
397,32.957574,-117.188809,139.4,71.0,0.254,89,65,,,False,3.9
401,32.957564,-117.188821,140.9,71.0,0.3,90,0,,,True,3.9
404,32.957557,-117.188807,142.4,71.0,0.429,90,0,,,True,1.7
409,32.957573,-117.188823,144.2,71.0,0.412,91,0,,,True,1.7
413,32.957616,-117.188844,149.0,71.5,0.733,93,0,,,True,2.0
414,32.957621,-117.188845,149.3,71.1,1.02,93,0,,,True,4.2
416,32.957626,-117.188826,151.1,71.2,0.986,98,47,,,True,3.4
417,32.957624,-117.188811,152.5,71.2,1.038,104,47,,,True,-1.2
418,32.957628,-117.188797,153.8,71.4,0.96,108,47,,,True,-8.1
420,32.95763,-117.188773,156.1,71.4,1.133,112,47,,,True,-5.3
421,32.957629,-117.188765,156.8,71.4,1.14,115,47,,,True,-6.0
422,32.957628,-117.188758,157.5,71.4,1.0,115,47,,,True,-8.9
424,32.957613,-117.188737,160.1,70.6,1.05,115,47,,,True,-11.7
426,32.957596,-117.188723,162.5,70.6,1.14,113,52,,,True,-11.6
429,32.957568,-117.1887,166.2,70.3,1.22,110,0,,,True,-11.6
430,32.957575,-117.188708,166.2,70.3,1.017,109,0,,,False,-12.8
431,32.957568,-117.188695,166.3,70.3,0.76,109,0,,,False,-7.3
434,32.957556,-117.188699,166.3,70.3,0.02,107,0,,,False,0.0
446,32.957556,-117.188699,166.3,70.3,0.0,104,0,,,False,0.0
448,32.957556,-117.188699,166.3,70.3,0.0,103,0,,,False,0.0
456,32.957577,-117.188717,167.7,70.0,0.14,97,0,,,False,0.0
460,32.957578,-117.188723,168.3,70.0,0.167,101,0,,,False,0.0
461,32.957582,-117.188722,168.3,70.6,0.12,98,0,,,False,-3.1
462,32.957582,-117.188722,168.3,70.6,0.1,91,0,,,False,-3.1
463,32.95758,-117.188725,168.7,70.0,0.143,87,0,,,True,-2.7
464,32.957582,-117.188728,168.7,70.6,0.125,84,0,,,False,-3.4
465,32.957607,-117.188722,168.9,70.6,0.12,81,0,,,False,-3.2
467,32.957606,-117.188723,169.1,70.6,0.16,78,0,,,False,-3.2
469,32.957606,-117.188723,169.1,70.6,0.08,75,0,,,False,-3.2
470,32.957606,-117.188723,169.1,70.6,0.04,75,0,,,False,-3.0
475,32.957591,-117.188715,169.2,70.3,0.017,73,0,,,False,0.0
477,32.957592,-117.188718,169.2,70.6,0.014,78,0,,,False,0.0
478,32.957587,-117.188714,169.8,70.3,0.088,81,0,,,True,0.0
481,32.957589,-117.188711,169.8,70.3,0.1,83,0,,,False,0.0
484,32.95758,-117.188708,169.8,70.3,0.0,80,0,,,False,0.0
486,32.95758,-117.188708,169.8,70.3,0.0,81,0,,,False,0.0
491,32.957592,-117.188721,169.9,70.6,0.014,84,0,,,False,0.0
494,32.95758,-117.188708,171.4,70.3,0.2,81,0,,,True,0.0
496,32.95758,-117.188708,171.4,70.3,0.3,78,0,,,False,0.0
498,32.95758,-117.188708,171.4,70.3,0.214,77,0,,,False,0.0
504,32.95758,-117.188708,172.0,70.3,0.075,79,0,,,False,0.0
509,32.95758,-117.188708,172.0,70.3,0.055,82,0,,,False,0.0
513,32.95758,-117.188708,172.0,70.3,0.0,81,0,,,False,0.0
519,32.95758,-117.188708,172.0,70.3,0.0,78,0,,,False,0.0
520,32.95758,-117.188708,172.0,70.3,0.0,78,0,,,False,0.0
530,32.95758,-117.188708,172.0,70.3,0.0,77,0,,,False,0.0
533,32.95757,-117.188694,172.5,70.3,0.038,74,0,,,False,-5.4
534,32.957565,-117.188693,172.5,70.3,0.036,72,0,,,False,0.0
537,32.957565,-117.188693,172.5,70.3,0.071,69,0,,,False,-5.7
541,32.957565,-117.188693,172.5,70.3,0.0,66,0,,,False,-5.8
547,32.957565,-117.188693,172.5,70.3,0.0,67,0,,,False,-2.9
557,32.957565,-117.188693,172.5,70.3,0.0,68,0,,,False,0.8
566,32.957565,-117.188693,172.5,70.3,0.0,67,0,,,False,0.8
572,32.957565,-117.188693,173.1,70.3,0.04,69,0,,,False,0.8
579,32.957579,-117.188697,173.6,70.3,0.085,69,0,,,False,0.9
587,32.957579,-117.188697,173.6,70.3,0.033,71,0,,,False,0.9
591,32.957579,-117.188697,173.6,70.3,0.0,75,0,,,False,0.9
592,32.957579,-117.188697,173.6,70.3,0.0,78,0,,,False,0.9
594,32.957579,-117.188697,173.6,70.3,0.0,82,0,,,False,0.9
595,32.957579,-117.188697,173.6,70.3,0.0,79,0,,,False,1.0
596,32.957579,-117.188697,173.6,70.3,0.0,67,0,,,False,1.0
597,32.957579,-117.188698,173.7,70.3,0.02,63,0,,,False,1.0
599,32.957579,-117.188697,173.7,70.3,0.02,60,0,,,False,1.0
600,32.957579,-117.188697,173.7,70.3,0.02,60,0,,,False,0.9
606,32.957579,-117.188697,174.5,70.3,0.114,58,0,,,False,0.9
608,32.957579,-117.188697,174.5,70.3,0.1,53,0,,,False,0.9
609,32.957579,-117.188697,174.5,70.3,0.089,50,0,,,False,0.9
613,32.957579,-117.188697,174.5,70.3,0.0,49,0,,,False,0.9
1210,32.957581,-117.188685,175.1,70.3,0.001,64,0,,,False,0.9
1211,32.95758,-117.188705,176.9,70.3,0.004,64,0,,,True,0.9
1214,32.957576,-117.188728,179.4,70.0,0.008,62,45,,,True,0.9
1217,32.957575,-117.188763,182.7,70.4,0.967,63,45,,,True,1.1
1218,32.957577,-117.188773,183.5,70.4,0.943,63,0,,,True,7.1
1220,32.95757,-117.188785,185.1,70.4,0.95,65,0,,,True,7.1
1221,32.957565,-117.188788,185.7,70.4,0.9,68,0,,,True,6.9
1222,32.957564,-117.188795,186.2,70.4,0.7,71,0,,,True,11.9
1224,32.95757,-117.188805,186.8,71.0,0.55,75,0,,,True,3.3
1227,32.95757,-117.188805,186.8,71.0,0.12,81,0,,,False,7.9
1228,32.95757,-117.188805,186.8,71.0,0.1,83,0,,,False,9.6
1232,32.957559,-117.18881,187.1,71.0,0.06,76,68,,,False,10.6
1233,32.95757,-117.188805,187.1,71.0,0.06,76,0,,,False,0.0
1234,32.957561,-117.188811,187.8,71.0,0.167,76,0,,,True,0.0
1237,32.957559,-117.18879,191.6,70.4,0.9,79,0,,,True,0.0
1240,32.957585,-117.188833,196.6,71.5,1.467,81,83,,,True,0.0
1241,32.957583,-117.188839,196.6,71.5,1.257,82,83,,,False,0.0
1243,32.957575,-117.188821,198.4,71.0,1.133,83,83,,,True,-17.0
1247,32.95757,-117.188805,201.0,71.0,0.733,82,0,,,True,-15.3
1253,32.95758,-117.18878,201.9,70.4,0.35,82,0,,,False,-8.0
1258,32.957577,-117.188743,205.4,70.0,0.4,82,0,,,True,-5.0
1259,32.957575,-117.188735,205.4,70.0,0.583,82,0,,,False,-5.3
1261,32.957568,-117.188745,206.4,70.0,0.563,83,0,,,True,5.7
1265,32.957556,-117.188789,210.4,70.4,0.833,82,0,,,True,5.5
1267,32.95755,-117.188784,212.4,70.4,1.0,100,0,,,True,9.1
1268,32.957552,-117.188785,212.4,70.4,0.857,104,0,,,False,9.1
1271,32.95755,-117.188784,212.7,70.4,0.383,105,0,,,False,0.0
1272,32.95755,-117.188782,212.7,70.4,0.06,105,0,,,False,-4.0
1276,32.957562,-117.188773,214.4,70.4,0.34,103,0,,,True,-4.0
1280,32.957593,-117.188787,217.5,71.1,0.6,100,0,,,True,0.0
1282,32.957568,-117.188768,220.8,70.4,1.067,101,0,,,True,0.0
1283,32.957574,-117.188752,222.4,70.0,1.143,101,0,,,True,-7.1
1285,32.95757,-117.188761,224.0,70.4,1.3,102,0,,,True,-6.8
1286,32.957563,-117.188772,225.2,70.4,1.283,102,52,,,True,0.0
1290,32.95755,-117.188784,227.3,70.4,0.66,99,0,,,True,0.0
1292,32.957557,-117.188793,227.3,70.4,0.35,95,0,,,False,0.0
1293,32.957561,-117.18879,227.8,70.4,0.371,91,0,,,True,-1.5
1294,32.957558,-117.18878,228.5,70.4,0.413,92,0,,,True,-2.0
1297,32.957547,-117.188761,231.5,70.4,0.84,88,0,,,True,-5.9
1298,32.957535,-117.188778,233.6,70.0,1.16,85,0,,,True,-6.3
1299,32.957513,-117.188808,237.3,70.2,1.76,85,0,,,True,-1.9
1300,32.957492,-117.188813,239.6,69.7,1.85,84,0,,,True,0.0
1303,32.957517,-117.188807,242.2,70.2,1.72,82,0,,,True,1.8
1305,32.957542,-117.1888,245.1,70.0,1.1,79,0,,,True,6.2
1308,32.957551,-117.188798,246.3,70.4,0.82,80,0,,,True,2.3
1311,32.957555,-117.188784,248.4,70.4,0.55,82,0,,,True,-1.8
1315,32.957574,-117.188761,250.9,70.4,0.657,83,0,,,True,0.0
1316,32.957574,-117.188761,250.9,70.4,0.5,84,0,,,False,0.0
1318,32.957573,-117.188731,253.3,70.0,0.7,83,0,,,True,0.0
1320,32.95755,-117.188744,255.9,70.0,1.0,87,0,,,True,0.0
1321,32.957551,-117.188746,256.2,70.0,1.06,87,0,,,False,0.0
1325,32.957551,-117.188779,260.8,70.4,0.98,85,0,,,True,0.0
1326,32.957548,-117.18879,261.4,70.4,1.04,85,0,,,True,3.6
1333,32.957542,-117.188783,262.5,70.0,0.212,81,0,,,False,0.0
1337,32.957535,-117.188762,264.1,70.0,0.245,80,0,,,True,0.0
1340,32.957561,-117.18879,267.0,70.4,0.643,83,0,,,True,0.0
1345,32.957569,-117.188778,268.7,70.4,0.575,84,53,,,True,0.0
1346,32.957567,-117.18877,269.0,70.4,0.333,88,53,,,True,3.7
1347,32.95757,-117.188773,269.2,70.4,0.314,92,53,,,False,3.3
1348,32.957556,-117.188774,270.5,70.4,0.438,96,53,,,True,0.0
1349,32.957559,-117.188774,270.5,70.4,0.389,96,55,,,False,0.0
1352,32.957549,-117.188771,272.2,70.4,0.6,97,55,,,True,0.0
1357,32.957562,-117.188796,273.4,70.4,0.362,100,0,,,False,0.0
1361,32.957558,-117.18877,276.3,70.4,0.456,100,0,,,True,-3.6
1363,32.95756,-117.188777,277.1,70.4,0.617,100,0,,,True,0.0
1364,32.957556,-117.188787,278.1,70.4,0.671,100,0,,,True,-3.0
1367,32.957549,-117.188778,279.6,70.4,0.55,99,0,,,True,-3.8
1369,32.957555,-117.188758,281.5,70.0,0.68,95,58,,,True,-0.7
1371,32.95755,-117.188759,282.7,70.4,0.657,90,58,,,True,-0.9
1373,32.957579,-117.188732,286.7,70.0,1.183,87,0,,,True,6.9
1374,32.957607,-117.18871,290.5,70.3,1.8,89,0,,,True,7.5
1375,32.957644,-117.188706,294.5,70.9,2.167,90,0,,,True,12.3
1377,32.957693,-117.188691,300.1,71.7,2.9,91,0,,,True,7.7
1379,32.957691,-117.188707,300.5,71.7,2.0,94,85,,,False,4.2
1381,32.957672,-117.18873,303.5,71.3,1.5,96,85,,,True,-5.0
1383,32.957653,-117.188751,306.3,71.4,1.033,100,85,,,True,-4.6
1387,32.957596,-117.188764,312.1,71.1,1.433,97,0,,,True,-6.6
1388,32.957586,-117.188774,313.6,71.1,1.46,95,0,,,True,-8.6
1390,32.957555,-117.188781,317.1,70.4,1.543,94,0,,,True,-10.8
1392,32.957549,-117.188787,317.9,70.4,1.16,94,0,,,True,-8.5
1393,32.957549,-117.188787,317.9,70.4,0.86,99,0,,,False,-6.0
1394,32.957551,-117.18878,318.6,70.4,0.833,105,0,,,True,-5.9
1395,32.957557,-117.188768,319.9,70.4,0.56,110,57,,,True,-6.4
1396,32.957555,-117.188766,320.3,70.4,0.533,112,57,,,True,-6.8
1399,32.957502,-117.1888,327.0,70.2,1.68,112,0,,,True,-1.7
1401,32.957481,-117.18881,328.9,69.7,1.72,112,0,,,True,-1.8
1402,32.95749,-117.188814,328.9,69.7,1.433,110,0,,,False,1.9
1404,32.957513,-117.188803,331.4,70.2,0.88,106,0,,,True,6.9
1405,32.957523,-117.188803,332.6,70.2,0.933,103,0,,,True,6.9
1407,32.957567,-117.188797,337.4,70.4,1.7,97,55,,,True,2.4
1408,32.957579,-117.188785,339.0,70.4,1.683,94,55,,,True,-2.0
1409,32.957581,-117.188774,339.7,70.4,1.66,91,0,,,True,-1.8
1411,32.957574,-117.188761,339.7,70.4,1.183,88,0,,,False,-7.7
1413,32.957573,-117.188762,339.7,70.4,0.14,80,0,,,False,0.0
1414,32.957577,-117.188743,341.2,70.0,0.3,76,0,,,True,-4.7
1416,32.957558,-117.188741,342.6,70.0,0.58,81,0,,,True,0.0
1417,32.957561,-117.188744,342.6,70.0,0.483,87,0,,,False,4.8
1418,32.957563,-117.188747,342.8,70.0,0.62,88,0,,,False,5.1
1419,32.957573,-117.188768,345.0,70.4,0.76,90,66,,,True,9.8
1421,32.957577,-117.188754,345.1,70.0,0.5,93,0,,,False,4.5
1422,32.95757,-117.188757,345.9,70.0,0.66,94,0,,,True,4.0
1425,32.957576,-117.188772,347.8,70.4,0.467,97,0,,,True,3.6
1430,32.957561,-117.188802,351.4,71.0,0.688,97,0,,,True,-3.1
1431,32.957557,-117.188798,351.5,70.4,0.617,89,0,,,False,0.0
1432,32.957556,-117.188797,351.5,70.4,0.529,84,0,,,False,-4.0
1434,32.95756,-117.188794,352.6,70.4,0.533,77,0,,,True,-9.1
1436,32.957556,-117.188772,353.9,70.4,0.48,74,0,,,True,-4.9
1439,32.957524,-117.188794,357.9,70.0,1.06,73,0,,,True,0.0
1440,32.957531,-117.188797,358.7,70.0,1.017,73,0,,,True,0.0
1442,32.957544,-117.188816,360.2,70.2,1.05,76,0,,,True,-3.0
1443,32.957552,-117.188811,361.1,71.0,1.029,77,0,,,True,5.1
1447,32.95755,-117.188783,363.6,70.4,0.68,79,59,,,True,4.3
1449,32.957567,-117.188754,367.1,70.0,1.0,79,59,,,True,-1.7
1450,32.957588,-117.188742,369.6,70.6,1.214,81,59,,,True,0.0
1451,32.957584,-117.188738,369.6,70.6,1.063,84,0,,,False,9.4
1453,32.957564,-117.188749,372.0,70.0,1.4,72,0,,,True,4.7
1454,32.957567,-117.188783,374.7,70.4,1.52,71,0,,,True,-1.9
1457,32.957551,-117.18881,377.7,71.0,1.35,69,0,,,True,0.0
1458,32.957548,-117.188814,378.2,71.0,1.24,70,0,,,True,0.0
1460,32.957555,-117.188797,380.2,70.4,0.917,72,0,,,True,-6.7
1462,32.957555,-117.188749,384.6,70.0,1.38,76,0,,,True,1.3
1463,32.957551,-117.188761,384.9,70.4,1.34,76,0,,,False,6.0
1465,32.95757,-117.188765,386.6,70.4,1.28,75,0,,,True,11.9
1468,32.957619,-117.188809,393.6,71.2,1.74,75,92,,,True,8.7
1469,32.957621,-117.188822,394.7,71.2,1.633,76,92,,,True,4.7
1471,32.957596,-117.188818,397.6,71.5,1.833,76,92,,,True,-2.2
1472,32.957576,-117.188814,399.3,71.0,1.814,76,79,,,True,-7.0
1474,32.95756,-117.188809,400.8,71.0,1.22,77,79,,,True,-12.8
1476,32.957554,-117.188803,402.6,71.0,1.0,77,0,,,True,-8.5
1478,32.957566,-117.188781,405.0,70.4,0.95,77,0,,,True,-5.3
1479,32.957561,-117.18877,406.2,70.4,1.08,78,0,,,True,-5.0
1481,32.957573,-117.188762,406.8,70.4,0.84,81,0,,,True,0.0
1486,32.957556,-117.188797,410.6,70.4,0.629,81,0,,,True,-4.0
1488,32.95755,-117.188778,412.8,70.4,0.857,82,0,,,True,0.0
1490,32.95756,-117.188769,414.1,70.4,0.811,81,0,,,True,0.0
1494,32.957559,-117.188754,415.0,70.0,0.367,79,0,,,False,0.0
1496,32.957554,-117.188773,416.9,70.4,0.467,85,0,,,True,0.0
1497,32.957552,-117.188788,418.3,70.4,0.6,86,0,,,True,0.0
1500,32.957563,-117.188789,420.9,70.4,0.983,89,0,,,True,3.8
1501,32.957567,-117.188791,421.4,70.4,0.9,89,0,,,True,-4.2
1504,32.957554,-117.188775,423.5,70.4,0.743,90,0,,,True,0.0
1507,32.957546,-117.188784,425.4,70.4,0.667,90,0,,,True,0.0
1508,32.957544,-117.188773,426.4,70.0,0.714,86,45,,,True,0.0
1509,32.957545,-117.188768,426.4,70.0,0.58,83,45,,,False,0.0
1510,32.957551,-117.188775,427.3,70.4,0.633,80,44,,,True,0.0
1511,32.95755,-117.188786,427.9,70.4,0.629,80,0,,,True,0.0
1514,32.957558,-117.188788,427.9,70.4,0.3,82,0,,,False,0.0
1518,32.95756,-117.188768,430.6,70.4,0.386,84,0,,,True,8.2
1519,32.957554,-117.188775,431.5,70.4,0.72,87,0,,,True,8.2
1520,32.957556,-117.188777,431.5,70.4,0.6,93,0,,,False,5.6
1522,32.957566,-117.188783,433.1,70.4,0.65,103,0,,,True,7.5
1523,32.957572,-117.18877,434.5,70.4,0.78,108,0,,,True,0.0
1525,32.957557,-117.18878,435.8,70.4,0.86,108,0,,,True,0.0
1527,32.95756,-117.18882,438.6,71.0,1.1,104,0,,,True,0.0
1528,32.957563,-117.188822,438.6,71.0,0.82,104,64,,,False,0.0
1529,32.957557,-117.18881,439.5,71.0,0.833,103,64,,,True,-3.6
1531,32.95756,-117.188794,441.1,70.4,0.883,104,64,,,True,0.0
1532,32.957559,-117.18878,442.4,70.4,0.76,101,64,,,True,2.5
1533,32.957559,-117.188783,442.6,70.4,0.8,107,64,,,False,2.5
