t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,42.42022,-71.19613,0.0,82.6,0.0,82,0,0,,False,-4.8
1,42.42022,-71.19613,0.0,82.6,0.0,79,0,0,,False,-2.8
2,42.420229,-71.196131,1.0,82.4,0.5,79,0,0,,True,-2.0
3,42.420254,-71.196111,4.2,82.4,1.4,79,0,0,,True,-2.0
4,42.420276,-71.196093,7.1,82.4,1.775,79,0,0,,True,-1.8
5,42.420301,-71.196077,10.1,82.4,2.02,78,0,0,,True,-1.8
6,42.420315,-71.196065,12.3,82.2,2.46,78,0,0,,True,-1.7
7,42.420347,-71.196047,15.6,82.2,2.92,78,0,0,,True,0.0
8,42.420375,-71.196035,19.1,82.2,2.98,79,0,0,,True,1.7
9,42.420398,-71.196027,21.5,82.4,2.88,79,0,0,,True,3.4
10,42.420428,-71.19604,24.4,82.4,2.86,80,0,0,,True,3.6
11,42.420448,-71.196049,27.4,82.6,3.02,80,82,0,,True,5.0
12,42.420474,-71.196069,30.1,82.6,2.9,81,82,264,,True,5.1
13,42.420499,-71.196089,33.5,83.0,2.88,83,82,268,,True,4.9
14,42.420518,-71.1961,36.1,83.0,2.92,85,82,276,,True,6.6
15,42.420549,-71.196122,39.6,83.2,3.04,87,83,283,,True,5.2
16,42.420563,-71.196139,42.3,83.4,2.98,89,83,298,,True,7.0
17,42.420587,-71.196153,45.0,83.6,2.98,92,82,296,,True,7.4
18,42.420613,-71.196169,47.5,83.8,2.8,94,82,298,,True,7.1
19,42.420635,-71.196183,50.4,84.0,2.86,96,82,298,,True,8.7
20,42.420663,-71.1962,53.6,84.2,2.8,99,82,306,,True,6.9
21,42.420685,-71.196211,56.5,84.6,2.84,101,83,316,,True,6.8
22,42.420701,-71.196228,59.1,84.6,2.82,103,83,326,,True,6.8
23,42.420728,-71.196255,62.1,84.8,2.92,105,83,335,,True,4.6
24,42.420754,-71.196269,65.3,85.0,2.98,106,83,343,,True,5.8
25,42.420789,-71.196294,69.5,85.2,3.18,108,84,351,,True,7.3
26,42.420814,-71.19631,73.0,85.4,3.3,110,84,355,,True,5.9
27,42.420836,-71.196327,75.8,85.8,3.34,111,84,366,,True,4.8
28,42.420864,-71.196343,78.9,85.8,3.36,113,83,372,,True,5.0
29,42.420889,-71.196351,81.9,85.8,3.32,114,83,380,,True,3.1
30,42.420915,-71.196364,84.9,86.0,3.08,116,83,382,,True,3.3
31,42.420946,-71.196379,88.5,86.2,3.1,117,83,379,,True,4.7
32,42.420964,-71.19638,91.2,86.2,3.08,118,83,377,,True,3.0
33,42.421003,-71.196388,94.7,86.4,3.16,120,83,377,,True,1.5
34,42.421032,-71.19639,98.2,86.4,3.26,121,83,385,,True,1.4
35,42.421061,-71.196391,102.0,86.4,3.42,122,83,382,,True,1.4
36,42.421095,-71.196388,105.6,86.4,3.42,123,83,383,,True,1.5
37,42.421117,-71.196386,108.6,86.6,3.48,124,83,386,,True,3.4
38,42.421147,-71.196373,111.4,86.6,3.34,125,83,383,,True,3.5
39,42.421164,-71.196363,113.8,86.8,3.12,125,83,379,,True,3.4
40,42.421192,-71.196354,116.9,86.8,2.98,126,83,368,,True,3.3
41,42.421224,-71.196334,120.3,87.0,2.94,127,82,362,,True,3.2
42,42.421245,-71.196321,123.4,87.0,2.96,127,82,365,,True,4.9
43,42.421268,-71.196301,126.4,87.2,3.0,128,82,367,,True,5.4
44,42.421284,-71.19628,129.1,87.4,3.06,128,83,366,,True,7.5
45,42.421299,-71.19626,131.5,87.6,2.92,129,83,364,,True,8.0
46,42.421315,-71.196226,134.1,87.8,2.76,130,83,363,,True,7.9
47,42.421324,-71.196207,136.4,88.0,2.6,130,83,364,,True,7.5
48,42.421344,-71.19618,139.2,88.2,2.56,131,83,367,,True,7.1
49,42.421357,-71.196149,142.1,88.4,2.6,132,83,367,,True,7.9
50,42.421375,-71.196124,145.3,88.6,2.76,132,84,367,,True,8.1
51,42.421402,-71.196087,149.0,89.0,2.98,133,84,368,,True,6.4
52,42.421414,-71.196069,151.6,89.2,3.04,133,84,372,,True,8.3
53,42.42144,-71.196045,154.6,89.2,3.08,134,83,377,,True,7.2
54,42.42146,-71.19603,157.3,89.6,3.04,134,83,379,,True,8.5
55,42.421477,-71.196013,160.1,89.8,2.96,135,84,381,,True,10.5
56,42.42151,-71.195989,163.3,90.2,2.86,135,84,381,,True,6.7
57,42.421525,-71.195974,166.0,90.4,2.88,136,84,384,,True,8.1
58,42.421552,-71.195956,169.3,90.4,2.94,136,83,387,,True,8.3
59,42.421575,-71.195931,172.4,90.8,3.02,137,83,390,,True,8.2
60,42.421593,-71.195912,175.3,91.2,3.04,137,83,391,,True,11.1
61,42.421619,-71.19589,178.2,91.4,2.98,138,83,394,,True,9.8
62,42.421628,-71.195879,180.1,91.6,2.82,138,83,397,,True,8.0
63,42.421647,-71.195861,182.6,91.8,2.66,139,83,399,,True,8.3
64,42.421666,-71.195836,185.2,92.0,2.56,139,84,395,,True,7.9
65,42.421675,-71.195819,187.8,92.2,2.5,139,84,395,,True,7.9
