t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,32.941369,-117.154072,0.0,85.0,0.0,64,,,,False,2.5
1,32.941369,-117.154072,0.0,85.0,0.0,64,,,,False,0.0
6,32.9413,-117.154046,8.0,85.2,1.333,67,,,,True,-1.3
8,32.941256,-117.154067,13.5,85.0,1.929,71,,,,True,-1.1
9,32.941243,-117.15409,15.9,84.8,1.988,74,,,,True,1.6
10,32.941233,-117.154116,18.5,84.8,2.056,75,,,,True,0.6
15,32.941132,-117.154198,32.5,85.6,2.767,76,,,,True,0.0
19,32.940997,-117.154212,47.4,85.2,3.211,76,,,,True,-2.2
20,32.940953,-117.154201,52.4,84.8,3.98,76,,,,True,-5.2
22,32.940857,-117.154183,63.2,83.8,4.386,75,,,,True,-5.4
26,32.940716,-117.154175,79.0,83.2,4.433,75,,,,True,-4.9
29,32.940701,-117.154178,80.7,83.4,2.5,78,,,,True,-3.4
30,32.940701,-117.154178,80.7,83.4,2.188,79,,,,False,-11.8
37,32.940701,-117.154178,80.7,83.2,0.0,84,,,,False,-2.8
38,32.940701,-117.154178,80.7,83.2,0.0,88,,,,False,-2.7
47,32.940701,-117.154178,80.7,83.0,0.0,87,,,,False,-4.6
51,32.940701,-117.154178,80.7,83.0,0.0,83,,,,False,-3.1
54,32.940651,-117.154175,86.1,83.0,0.771,80,,,,True,-2.0
56,32.940583,-117.154174,93.7,82.8,2.6,79,,,,True,-1.5
60,32.940432,-117.154168,110.5,82.4,4.067,81,,,,True,-2.7
62,32.94035,-117.154163,119.7,82.4,4.333,81,,,,True,-3.3
64,32.94026,-117.154166,129.9,81.8,4.525,82,,,,True,-6.3
65,32.940207,-117.154171,135.5,81.4,5.0,81,,,,True,-10.0
66,32.940148,-117.154171,142.2,80.4,5.283,81,,,,True,-13.3
68,32.940026,-117.15416,155.8,78.8,6.017,81,,,,True,-12.5
69,32.939956,-117.154163,163.0,77.4,6.62,82,,,,True,-9.2
71,32.939829,-117.154168,177.2,76.2,7.0,82,,,,True,-4.1
73,32.939737,-117.154088,189.9,76.0,6.82,83,,,,True,-2.3
78,32.939584,-117.153823,219.9,76.2,6.1,85,,,,True,-2.0
80,32.939523,-117.15369,233.8,75.8,6.271,85,,,,True,-2.6
82,32.939423,-117.153612,246.3,74.8,6.267,85,,,,True,-4.9
84,32.939314,-117.153644,258.7,74.2,6.467,85,,,,True,-5.9
85,32.939269,-117.153684,264.6,74.0,6.16,85,,,,True,-3.6
86,32.939227,-117.153732,271.1,73.6,6.217,85,,,,True,-3.1
89,32.939107,-117.153886,290.5,73.2,6.36,85,,,,True,-2.8
90,32.939076,-117.153945,297.1,73.0,6.5,83,,,,True,-2.0
93,32.939015,-117.154123,315.2,72.6,6.3,83,,,,True,-1.7
94,32.939009,-117.154185,320.9,72.6,6.08,83,,,,True,-2.6
95,32.939002,-117.154245,326.6,72.6,5.9,84,,,,True,-2.8
100,32.938969,-117.154511,352.0,71.6,5.183,83,,,,True,-2.0
103,32.938942,-117.154648,365.1,71.2,4.813,83,,,,True,-1.9
109,32.938885,-117.154905,390.4,71.2,4.267,83,,,,True,-1.8
112,32.938824,-117.155012,401.8,71.2,4.078,82,,,,True,-3.2
113,32.93881,-117.155077,407.8,70.6,4.27,83,,,,True,-8.9
114,32.938813,-117.15515,414.5,69.6,4.82,83,,,,True,-11.9
115,32.938823,-117.155231,421.8,68.4,5.233,83,,,,True,-9.6
116,32.938802,-117.155297,428.6,68.0,5.457,83,,,,True,-6.1
118,32.938724,-117.155392,441.0,67.4,6.64,83,,,,True,-2.1
119,32.938689,-117.155449,447.2,67.6,6.54,82,,,,True,-0.5
121,32.93863,-117.155571,459.9,67.6,6.26,82,,,,True,1.1
122,32.938579,-117.155602,466.2,67.8,6.267,82,,,,True,0.5
124,32.938485,-117.155672,478.1,67.8,6.18,81,,,,True,0.0
126,32.938448,-117.155715,484.4,67.8,4.9,82,,,,True,0.0
127,32.938449,-117.155721,484.8,67.6,3.72,85,,,,True,-3.0
130,32.938449,-117.155721,484.8,67.8,1.117,88,,,,False,-3.7
131,32.938449,-117.155721,484.8,67.8,0.08,88,,,,False,-10.0
140,32.93845,-117.155719,484.8,67.6,0.0,91,,,,False,-11.4
141,32.93845,-117.15572,484.9,67.6,0.01,91,,,,False,-11.8
143,32.938418,-117.155747,488.8,67.4,0.333,94,,,,True,-10.1
144,32.938397,-117.155777,492.4,67.0,0.585,94,,,,True,-9.8
145,32.938375,-117.155816,496.7,66.4,2.38,93,,,,True,-8.3
146,32.938361,-117.155861,501.3,66.0,3.28,93,,,,True,-4.9
148,32.938322,-117.155948,510.5,65.6,4.34,92,,,,True,-2.6
150,32.938236,-117.156005,521.0,65.6,4.86,92,,,,True,-2.5
151,32.938186,-117.156023,526.9,65.6,5.12,93,,,,True,-1.8
152,32.93814,-117.15605,532.7,65.2,5.233,93,,,,True,-2.8
154,32.93805,-117.156108,544.0,65.0,5.583,98,,,,True,-3.0
155,32.938004,-117.156115,549.1,64.8,5.62,100,,,,True,-2.3
156,32.937959,-117.156114,554.0,64.8,5.42,101,,,,True,-4.2
159,32.937853,-117.156181,567.3,64.4,4.66,103,,,,True,-4.1
161,32.937825,-117.156289,577.7,63.6,4.74,104,,,,True,-2.1
162,32.937806,-117.156344,583.2,63.4,4.867,105,,,,True,-0.8
167,32.937715,-117.15661,610.3,63.6,5.433,103,,,,True,1.5
173,32.937596,-117.156887,639.4,63.8,5.109,104,,,,True,2.0
176,32.937561,-117.156916,644.5,64.6,3.8,105,,,,True,2.3
177,32.937562,-117.156909,644.5,64.6,3.42,105,,,,False,0.0
181,32.937567,-117.156904,645.1,64.4,0.12,106,,,,False,4.4
190,32.937573,-117.156898,645.1,63.8,0.046,104,,,,False,6.3
197,32.937567,-117.156904,646.9,63.8,0.112,104,,,,False,5.9
203,32.93757,-117.156906,647.8,64.4,0.208,105,,,,False,-2.3
212,32.937567,-117.156904,648.4,64.2,0.1,105,,,,False,-2.5
214,32.937573,-117.156905,648.9,64.2,0.1,109,,,,False,-1.3
