t,lat,lng,distance_m,altitude_m,velocity_ms,heartrate,cadence,watts,temp_c,moving,grade_pct
0,36.453339,-118.169776,0.0,3048.0,0.0,113,0,,,False,-5.3
1,36.453354,-118.169771,0.0,3047.8,0.0,112,0,,,False,-2.8
7,36.453284,-118.169873,11.4,3047.4,1.629,113,62,,,True,-3.4
9,36.453259,-118.169887,14.4,3047.6,1.8,109,60,,,True,0.0
11,36.453233,-118.169894,17.4,3047.4,1.74,106,62,,,True,3.1
15,36.453181,-118.169918,23.6,3047.8,1.533,104,63,,,True,2.3
21,36.453148,-118.169979,30.7,3048.0,1.33,104,59,,,True,3.3
22,36.453148,-118.169995,32.1,3048.0,1.214,104,59,,,True,-4.2
29,36.45318,-118.17009,41.5,3048.2,1.35,107,60,,,True,-7.6
33,36.453213,-118.170141,47.5,3046.8,1.4,108,57,,,True,-2.8
36,36.453241,-118.170175,51.8,3046.4,1.471,108,62,,,True,-2.2
43,36.453301,-118.170239,60.2,3047.2,1.27,108,62,,,True,3.1
52,36.453419,-118.170352,77.3,3047.4,1.594,108,61,,,True,4.5
59,36.453466,-118.170447,86.6,3048.0,1.65,107,58,,,True,4.2
67,36.453455,-118.170596,100.4,3048.6,1.54,108,60,,,True,7.4
72,36.453433,-118.170671,107.8,3049.2,1.631,110,60,,,True,6.1
74,36.453433,-118.170691,109.8,3049.8,1.343,111,59,,,True,8.1
81,36.453435,-118.170766,116.3,3049.8,0.944,113,58,,,True,9.4
84,36.453431,-118.17081,120.1,3050.2,1.03,114,58,,,True,1.5
89,36.453418,-118.170864,124.9,3050.8,1.075,114,57,,,True,5.9
97,36.453399,-118.170993,136.6,3050.2,1.269,115,58,,,True,5.5
100,36.453402,-118.171029,140.1,3051.2,1.382,117,58,,,True,6.2
105,36.453407,-118.171091,145.4,3051.6,1.1,120,53,,,True,23.0
107,36.453412,-118.171117,147.6,3052.2,1.071,120,52,,,True,19.3
110,36.453425,-118.171153,151.4,3053.6,1.2,121,55,,,True,24.0
114,36.453428,-118.17121,156.7,3054.4,1.3,123,53,,,True,11.8
115,36.453429,-118.171225,157.9,3054.6,1.3,124,53,,,True,7.2
123,36.45343,-118.171337,168.0,3054.6,1.256,126,55,,,True,6.0
128,36.453437,-118.1714,173.6,3055.2,1.208,129,56,,,True,7.2
131,36.453439,-118.171433,176.8,3055.6,1.1,131,56,,,True,8.4
134,36.453439,-118.171478,180.1,3056.2,1.083,132,56,,,True,5.4
142,36.453438,-118.1716,191.8,3056.6,1.364,133,54,,,True,4.5
152,36.453429,-118.171734,203.1,3056.8,1.278,134,53,,,True,4.7
160,36.453408,-118.171833,212.3,3057.2,1.139,133,56,,,True,7.9
162,36.453403,-118.171857,214.4,3057.8,1.13,133,56,,,True,11.6
166,36.453402,-118.171916,219.6,3058.8,1.217,133,54,,,True,10.3
168,36.453403,-118.171943,222.0,3059.0,1.267,134,56,,,True,5.7
176,36.453404,-118.172072,233.7,3059.4,1.41,134,52,,,True,3.9
185,36.453393,-118.172209,245.8,3059.6,1.4,133,57,,,True,5.3
188,36.453399,-118.172254,250.0,3060.0,1.358,132,57,,,True,4.2
196,36.453427,-118.172371,260.0,3061.0,1.291,130,57,,,True,5.8
203,36.453453,-118.172491,271.7,3061.0,1.447,128,56,,,True,5.7
210,36.453469,-118.172581,280.3,3061.6,1.45,125,60,,,True,3.2
211,36.453467,-118.172597,281.4,3061.8,1.212,125,60,,,True,5.4
216,36.453458,-118.172698,290.8,3062.0,1.75,123,57,,,True,2.1
221,36.453433,-118.172764,297.6,3062.4,1.62,122,57,,,True,3.9
229,36.453414,-118.172888,308.7,3062.2,1.377,120,57,,,True,5.7
236,36.453423,-118.17298,317.1,3063.2,1.3,118,57,,,True,7.2
238,36.453433,-118.173001,319.0,3063.6,1.144,117,56,,,True,9.6
241,36.45344,-118.173039,322.6,3064.2,1.1,118,55,,,True,1.8
246,36.453431,-118.173117,329.6,3064.2,1.325,119,55,,,True,-0.7
253,36.453435,-118.173223,339.3,3063.6,1.392,117,58,,,True,-1.4
258,36.45344,-118.173315,347.1,3063.4,1.458,114,57,,,True,0.0
261,36.453435,-118.173367,352.0,3063.8,1.587,113,57,,,True,6.6
269,36.45343,-118.173476,361.7,3064.2,1.327,113,56,,,True,11.4
273,36.453425,-118.173525,366.6,3065.4,1.217,113,56,,,True,5.3
276,36.453428,-118.173566,370.0,3066.0,1.186,113,57,,,True,5.4
283,36.453441,-118.173658,378.5,3065.2,1.19,114,56,,,True,4.7
290,36.453465,-118.173764,387.7,3065.6,1.264,115,57,,,True,2.4
294,36.453481,-118.173808,392.4,3066.6,1.264,115,55,,,True,2.7
296,36.453486,-118.173835,395.0,3066.6,1.217,115,55,,,True,1.6
306,36.453524,-118.173972,407.7,3066.0,1.275,117,56,,,True,1.5
309,36.453552,-118.174011,412.0,3066.0,1.308,117,56,,,True,0.0
314,36.453573,-118.174081,419.3,3067.0,1.45,118,56,,,True,2.6
320,36.453566,-118.174163,426.5,3066.6,1.318,120,55,,,True,4.1
328,36.453531,-118.174282,437.9,3066.8,1.329,118,56,,,True,3.5
338,36.45349,-118.174417,450.6,3067.6,1.339,117,56,,,True,6.0
344,36.453461,-118.174499,458.8,3068.4,1.306,117,51,,,True,4.0
347,36.453441,-118.174537,463.0,3068.8,1.378,117,51,,,True,4.6
356,36.453401,-118.174642,473.2,3068.2,1.2,117,55,,,True,2.2
366,36.453381,-118.174776,485.4,3069.2,1.179,117,52,,,True,0.5
374,36.453393,-118.174897,496.0,3069.2,1.267,116,56,,,True,3.5
382,36.453413,-118.17502,507.3,3069.0,1.369,114,57,,,True,3.1
391,36.453408,-118.175152,518.8,3069.8,1.341,113,57,,,True,2.9
395,36.453379,-118.175198,523.5,3070.4,1.246,110,56,,,True,3.1
400,36.453363,-118.175268,530.7,3070.2,1.322,108,55,,,True,3.8
408,36.453365,-118.175372,540.0,3070.0,1.269,110,56,,,True,2.3
412,36.453369,-118.175424,544.9,3070.8,1.183,109,56,,,True,2.8
416,36.453376,-118.175478,549.2,3071.0,1.15,109,56,,,True,7.3
423,36.45339,-118.175581,558.8,3071.0,1.264,109,55,,,True,5.2
430,36.453402,-118.175678,567.4,3072.0,1.3,109,56,,,True,1.2
433,36.453413,-118.175724,571.7,3072.2,1.29,109,56,,,True,3.3
443,36.453439,-118.175854,583.8,3071.4,1.262,109,56,,,True,2.6
452,36.453485,-118.175968,594.9,3072.2,1.221,109,56,,,True,2.2
460,36.453558,-118.176054,606.2,3073.0,1.318,109,55,,,True,4.8
461,36.453564,-118.176068,608.2,3073.0,1.478,109,53,,,True,4.5
468,36.453609,-118.176154,617.2,3073.0,1.375,112,55,,,True,5.2
471,36.453636,-118.17618,621.5,3073.4,1.33,113,54,,,True,7.1
476,36.453643,-118.176233,625.3,3074.0,1.012,114,56,,,True,16.5
478,36.453646,-118.176261,627.9,3074.4,0.914,115,51,,,True,12.6
482,36.453655,-118.176283,630.5,3075.2,0.867,116,0,,,True,11.6
485,36.453652,-118.176286,631.4,3075.4,0.5,116,0,,,False,8.0
493,36.453683,-118.176352,637.4,3075.4,0.627,116,0,,,True,4.9
502,36.453757,-118.176454,650.3,3076.2,1.112,116,54,,,True,3.6
505,36.453775,-118.17649,654.8,3076.4,1.45,119,55,,,True,2.5
509,36.453795,-118.17654,659.0,3076.4,1.243,120,54,,,True,-1.8
516,36.453844,-118.17663,668.8,3076.2,1.273,121,56,,,True,-2.4
519,36.453861,-118.176669,672.1,3075.8,1.31,124,57,,,True,0.0
524,36.453899,-118.176731,679.8,3075.8,1.375,121,55,,,True,3.7
532,36.453931,-118.176846,691.3,3076.4,1.477,120,56,,,True,6.4
536,36.453946,-118.176893,695.5,3077.2,1.308,118,55,,,True,7.9
540,36.453978,-118.176936,700.3,3077.6,1.125,117,53,,,True,9.7
548,36.454018,-118.177032,710.2,3078.2,1.225,117,55,,,True,7.7
549,36.454024,-118.177048,712.0,3078.4,1.3,116,56,,,True,4.3
557,36.454081,-118.177125,721.4,3079.2,1.244,118,51,,,True,4.1
565,36.454122,-118.177241,733.0,3079.0,1.313,119,57,,,True,3.7
572,36.454161,-118.177288,739.8,3079.4,1.227,118,53,,,True,2.1
579,36.454195,-118.177405,749.5,3079.8,1.179,120,55,,,True,4.2
586,36.454228,-118.177513,760.4,3080.0,1.471,120,57,,,True,3.7
592,36.45425,-118.177567,766.0,3080.4,1.269,120,56,,,True,4.3
593,36.454255,-118.177572,766.6,3080.4,0.886,119,56,,,True,7.1
595,36.454269,-118.177588,768.1,3080.6,0.856,116,57,,,True,7.4
602,36.454316,-118.177668,777.4,3081.2,1.2,115,56,,,True,7.5
603,36.454328,-118.177681,779.6,3081.4,1.438,114,55,,,True,0.0
609,36.454387,-118.177743,788.0,3082.0,1.514,114,56,,,True,-1.7
616,36.454431,-118.177803,796.2,3080.6,1.277,114,57,,,True,-4.1
623,36.454462,-118.177863,801.6,3080.8,0.971,113,53,,,True,-10.1
625,36.454485,-118.177874,803.7,3080.4,0.833,113,53,,,True,-6.4
630,36.454541,-118.177929,811.7,3079.6,1.443,113,57,,,True,-10.6
632,36.454561,-118.177946,814.9,3079.4,1.6,114,57,,,True,-7.2
638,36.454613,-118.177988,822.4,3078.6,1.337,115,57,,,True,-3.4
646,36.454708,-118.177963,831.5,3078.4,1.186,114,57,,,True,-3.2
652,36.454791,-118.177994,841.4,3078.6,1.357,114,58,,,True,-1.3
659,36.454875,-118.178032,852.1,3078.2,1.585,115,57,,,True,-0.6
660,36.454885,-118.178039,853.2,3078.2,1.475,115,57,,,True,-2.3
668,36.454965,-118.178084,863.2,3078.2,1.233,115,57,,,True,-2.3
673,36.455007,-118.178087,867.5,3078.0,1.1,114,56,,,True,-3.1
675,36.455027,-118.178088,869.5,3077.8,0.9,115,56,,,True,-5.1
682,36.455108,-118.178083,879.0,3077.4,1.278,115,57,,,True,-4.6
686,36.455148,-118.178068,882.9,3077.2,1.218,114,55,,,True,-2.5
688,36.455162,-118.178055,885.0,3077.2,1.0,114,55,,,True,0.0
694,36.45523,-118.178022,893.7,3077.2,1.35,113,56,,,True,0.7
702,36.455298,-118.177963,902.0,3077.4,1.214,113,53,,,True,0.7
709,36.455377,-118.177917,913.0,3077.4,1.287,110,55,,,True,3.4
710,36.455387,-118.177913,913.8,3077.4,1.475,110,55,,,True,3.7
717,36.455467,-118.177899,923.1,3078.2,1.263,107,55,,,True,2.4
718,36.455473,-118.177898,923.4,3078.2,1.2,105,55,,,False,0.0
723,36.455522,-118.177924,929.9,3077.8,1.133,104,53,,,True,-5.0
729,36.455561,-118.177998,937.7,3077.4,1.3,104,55,,,True,-6.0
730,36.455573,-118.177999,939.1,3077.4,1.314,105,55,,,True,-7.7
731,36.455581,-118.177996,940.2,3077.2,1.288,104,55,,,True,-7.8
736,36.455623,-118.177993,945.4,3076.6,1.05,103,57,,,True,-9.6
741,36.455685,-118.178016,953.0,3076.2,1.28,104,57,,,True,-8.5
742,36.455695,-118.178021,953.7,3076.0,1.383,103,57,,,True,-6.7
749,36.455764,-118.178009,961.3,3075.4,1.037,105,58,,,True,-8.9
753,36.4558,-118.177994,966.2,3075.2,1.136,106,59,,,True,-11.0
756,36.455825,-118.177986,968.8,3074.8,1.071,105,55,,,True,-14.5
760,36.45585,-118.177963,971.8,3074.0,0.8,106,55,,,True,-15.9
762,36.455868,-118.177962,973.7,3073.6,0.817,106,55,,,True,-16.1
766,36.45592,-118.177934,980.0,3073.0,1.367,105,57,,,True,-9.5
769,36.455954,-118.17793,983.7,3072.4,1.429,105,58,,,True,-8.8
775,36.456008,-118.177916,990.7,3072.2,1.189,104,59,,,True,-10.7
776,36.456017,-118.177906,991.8,3072.0,1.157,104,57,,,True,-8.8
782,36.456052,-118.177864,996.8,3071.2,0.871,105,57,,,True,-12.6
785,36.456079,-118.177849,999.6,3071.0,0.867,104,58,,,True,-10.0
790,36.456138,-118.177813,1008.1,3070.0,1.413,105,57,,,True,-8.7
792,36.456158,-118.177784,1011.8,3070.0,1.743,106,56,,,True,-7.5
795,36.456183,-118.177758,1015.2,3069.6,1.42,106,55,,,True,-5.1
800,36.456216,-118.177706,1020.9,3069.4,1.138,106,57,,,True,-4.5
807,36.456307,-118.177677,1031.8,3068.8,1.383,106,57,,,True,-5.8
817,36.456403,-118.177656,1042.7,3068.6,1.282,104,57,,,True,-6.7
821,36.456434,-118.177676,1046.3,3067.8,1.036,103,57,,,True,-6.4
824,36.456467,-118.177714,1050.6,3067.4,1.129,103,57,,,True,-5.2
825,36.456484,-118.17773,1053.6,3067.4,1.362,104,57,,,True,-2.2
833,36.456574,-118.177778,1065.9,3067.4,1.7,103,58,,,True,0.6
840,36.456657,-118.177772,1073.9,3067.2,1.353,102,57,,,True,1.0
847,36.456736,-118.177782,1082.9,3067.6,1.214,102,58,,,True,-2.9
854,36.456804,-118.177838,1092.9,3067.8,1.357,103,57,,,True,-2.8
860,36.456866,-118.177898,1100.8,3066.4,1.377,101,57,,,True,-2.1
861,36.456878,-118.177903,1102.6,3066.4,1.386,101,58,,,True,-4.9
869,36.45696,-118.177889,1111.2,3067.0,1.156,101,57,,,True,-1.0
872,36.456984,-118.177903,1113.5,3066.8,0.991,100,58,,,True,0.0
876,36.457037,-118.177923,1120.5,3066.2,1.329,100,57,,,True,-3.4
883,36.457116,-118.177883,1130.0,3066.4,1.5,99,58,,,True,-0.5
892,36.457218,-118.177877,1141.0,3066.0,1.281,98,56,,,True,-1.3
903,36.457347,-118.177882,1156.1,3066.6,1.305,97,56,,,True,-2.5
912,36.457442,-118.177879,1166.2,3065.6,1.26,97,58,,,True,-3.5
915,36.45747,-118.177885,1169.7,3065.4,1.133,95,58,,,True,-7.3
922,36.457566,-118.177907,1180.8,3064.6,1.46,93,57,,,True,-6.1
929,36.457643,-118.177903,1189.1,3064.2,1.386,94,58,,,True,-3.2
931,36.457672,-118.177913,1192.6,3064.0,1.311,94,59,,,True,-2.9
939,36.457751,-118.17793,1201.4,3064.4,1.23,94,57,,,True,-3.0
949,36.457878,-118.177943,1215.5,3063.6,1.272,94,57,,,True,-1.7
955,36.457948,-118.177944,1222.5,3063.2,1.319,94,57,,,True,-3.8
959,36.457988,-118.177949,1227.0,3063.4,1.15,94,58,,,True,-3.1
967,36.458077,-118.17795,1237.8,3063.0,1.275,95,55,,,True,-0.6
974,36.458156,-118.177914,1247.8,3062.6,1.387,96,58,,,True,0.5
980,36.458201,-118.177843,1255.3,3063.0,1.346,97,57,,,True,2.2
988,36.458284,-118.177818,1265.4,3063.6,1.257,96,57,,,True,4.0
995,36.458344,-118.177895,1274.9,3063.8,1.307,98,57,,,True,4.2
1000,36.458389,-118.177954,1282.9,3064.0,1.458,101,57,,,True,3.7
1002,36.458404,-118.177967,1284.0,3064.2,1.3,102,57,,,True,5.2
1004,36.458425,-118.177984,1287.0,3064.4,1.344,103,57,,,True,8.0
1010,36.458465,-118.178046,1294.2,3064.8,1.275,104,57,,,True,7.3
1014,36.458508,-118.178084,1300.3,3065.4,1.33,105,57,,,True,4.7
1017,36.458529,-118.178109,1303.3,3065.6,1.3,106,55,,,True,3.7
1023,36.4586,-118.178158,1312.7,3065.6,1.378,109,55,,,True,1.1
1025,36.458623,-118.178167,1315.6,3065.6,1.537,111,57,,,True,-1.0
1027,36.458644,-118.178176,1319.0,3065.6,1.57,114,57,,,True,-1.0
1032,36.45867,-118.178216,1323.2,3065.4,1.086,116,57,,,True,2.2
1040,36.45876,-118.178274,1333.5,3065.4,1.115,115,57,,,True,1.1
1046,36.458815,-118.178343,1342.9,3066.2,1.407,114,58,,,True,2.7
1054,36.458898,-118.178417,1353.9,3066.0,1.457,114,56,,,True,4.9
1059,36.458928,-118.178467,1359.7,3066.4,1.292,112,55,,,True,5.1
1061,36.458946,-118.178486,1362.2,3066.8,1.186,112,55,,,True,12.1
1065,36.458971,-118.178526,1366.3,3067.4,1.1,112,53,,,True,9.1
1068,36.45899,-118.178553,1370.4,3068.0,1.171,113,54,,,True,4.2
1075,36.459021,-118.178617,1377.2,3068.0,1.09,114,0,,,True,2.5
1081,36.459084,-118.178685,1386.2,3067.8,1.215,114,54,,,True,1.7
1089,36.459168,-118.178765,1398.7,3068.2,1.536,114,56,,,True,2.5
1093,36.459207,-118.178813,1404.8,3068.6,1.55,113,56,,,True,3.2
1098,36.459247,-118.178842,1409.6,3068.8,1.211,110,57,,,True,2.5
1105,36.459323,-118.178851,1417.8,3068.8,1.083,109,55,,,True,0.6
1115,36.459439,-118.178872,1431.1,3069.0,1.265,108,56,,,True,-1.2
1123,36.459513,-118.178922,1440.9,3068.8,1.283,107,56,,,True,-1.4
1127,36.459544,-118.178915,1443.5,3068.4,1.033,107,55,,,True,-2.2
1130,36.459577,-118.178916,1447.4,3068.4,0.929,107,56,,,True,-3.5
1138,36.459664,-118.178968,1458.5,3068.4,1.364,106,57,,,True,1.3
1147,36.459752,-118.179016,1469.6,3067.8,1.306,103,54,,,True,-1.4
1155,36.459794,-118.179053,1475.2,3068.8,0.982,101,0,,,True,-3.0
1163,36.459889,-118.17914,1488.8,3067.8,1.2,100,55,,,True,-4.3
1166,36.459912,-118.179158,1491.8,3067.4,1.509,100,56,,,True,-7.9
